timestamp	averaging[s]	PM1 [�g/m�]	PM2.5 [�g/m�]	PM4 [�g/m�]	PM10 [�g/m�]	PMtot [�g/m�]	CO2 [ppm]	VOC [ppb]	VOC [mg/m�]	Cn [1/cm�]	M1,0 [�m]	M2,0 [�m�]	M3,0 [�m�]	x10(dCn) [�m]	x16(dCn) [�m]	x50(dCn) [�m]	x84(dCn) [�m]	x90(dCn) [�m]	Cn [1/m�]	PIA [1/m�]	T [�C]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(�m) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.02.2024 03:57:30	10.00	0.13	0.13	0.14	0.14	0.14	381.00	816.20	3.69	4.64	0.23	0.05	0.01	0.20	0.21	0.23	0.26	0.27	4639564.58	0.00	24.11	997.70	36.96	78.00	0.05	1.39	25.00	->	0.00	0.62	1.29	1.34	0.57	0.40	0.26	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:57:40	10.00	0.21	0.21	0.22	0.22	0.22	381.00	818.20	3.69	5.00	0.25	0.07	0.02	0.20	0.20	0.23	0.28	0.29	5003762.30	0.00	24.11	997.68	36.96	78.00	0.05	1.39	25.00	->	0.03	0.95	0.77	1.01	0.82	0.43	0.58	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.08	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:57:50	10.00	0.25	0.25	0.26	0.26	0.26	381.00	815.60	3.68	6.62	0.25	0.07	0.02	0.20	0.20	0.24	0.28	0.29	6618900.65	0.00	24.11	997.60	36.91	78.00	0.05	1.39	25.00	->	0.10	1.09	1.07	0.99	1.07	0.93	0.75	0.32	0.00	0.00	0.10	0.00	0.00	0.00	0.10	0.05	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:00	10.00	0.22	0.22	0.23	0.23	0.23	381.00	815.60	3.68	5.83	0.25	0.07	0.02	0.20	0.21	0.23	0.29	0.32	5827166.30	0.00	24.11	997.56	36.93	78.00	0.05	1.39	25.00	->	0.11	0.46	1.21	1.49	0.58	0.71	0.39	0.35	0.17	0.10	0.16	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:10	10.00	0.21	0.21	0.22	0.22	0.22	381.00	819.20	3.70	5.34	0.25	0.07	0.02	0.20	0.20	0.24	0.30	0.32	5336290.85	0.00	24.11	997.54	36.96	78.00	0.05	1.39	25.00	->	0.26	0.71	0.76	0.95	0.44	0.75	0.46	0.34	0.34	0.16	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:20	10.00	0.21	0.22	0.23	0.23	0.23	381.00	811.40	3.66	5.16	0.25	0.07	0.02	0.20	0.20	0.24	0.29	0.31	5162109.40	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.11	0.97	0.87	0.46	0.87	0.61	0.63	0.25	0.25	0.02	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:30	10.00	0.21	0.23	0.24	0.24	0.24	381.00	817.00	3.69	4.24	0.27	0.08	0.03	0.20	0.20	0.24	0.31	0.35	4243697.15	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.03	0.73	0.82	0.55	0.59	0.29	0.31	0.34	0.20	0.00	0.06	0.11	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:40	10.00	0.14	0.14	0.15	0.15	0.15	381.00	823.40	3.72	3.74	0.25	0.07	0.02	0.20	0.20	0.24	0.30	0.34	3736987.08	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.16	0.56	0.55	0.66	0.35	0.48	0.27	0.32	0.03	0.00	0.15	0.11	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:58:50	10.00	0.22	0.23	0.24	0.24	0.24	381.00	815.00	3.68	3.56	0.28	0.09	0.04	0.21	0.21	0.24	0.40	0.43	3562805.48	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.16	0.15	0.71	0.66	0.48	0.16	0.53	0.07	0.00	0.00	0.04	0.11	0.36	0.00	0.00	0.00	0.00	0.00	0.12	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:00	10.00	0.21	0.22	0.23	0.23	0.23	381.00	825.20	3.73	3.86	0.27	0.08	0.03	0.21	0.21	0.25	0.31	0.36	3863664.55	0.00	24.11	997.60	36.96	78.00	0.05	1.38	25.00	->	0.16	0.16	0.59	0.52	0.76	0.42	0.57	0.18	0.13	0.00	0.00	0.04	0.21	0.00	0.00	0.00	0.00	0.00	0.11	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:10	10.00	0.16	0.16	0.17	0.17	0.17	381.00	819.00	3.70	4.37	0.25	0.07	0.02	0.20	0.21	0.24	0.30	0.32	4370374.70	0.00	24.11	997.66	36.96	78.00	0.05	1.38	25.00	->	0.06	0.57	0.74	0.48	0.81	0.38	0.47	0.35	0.29	0.10	0.03	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:20	10.00	0.22	0.22	0.23	0.23	0.23	381.00	823.60	3.72	5.59	0.26	0.07	0.02	0.20	0.20	0.24	0.31	0.34	5589645.75	0.00	24.11	997.62	36.96	78.00	0.04	1.38	25.00	->	0.08	0.91	0.67	0.71	1.01	0.46	0.59	0.34	0.16	0.27	0.16	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:30	10.00	0.19	0.19	0.19	0.19	0.19	381.20	815.20	3.68	4.88	0.25	0.07	0.02	0.20	0.20	0.24	0.31	0.34	4877084.80	0.00	24.11	997.60	36.96	78.00	0.04	1.38	25.00	->	0.06	0.77	0.64	0.89	0.55	0.48	0.61	0.14	0.13	0.25	0.16	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:40	10.00	0.14	0.14	0.15	0.15	0.15	381.00	818.20	3.69	4.39	0.24	0.06	0.02	0.20	0.20	0.23	0.28	0.29	4386209.35	0.00	24.11	997.60	36.97	78.00	0.04	1.38	25.00	->	0.00	0.92	0.74	0.75	0.28	0.62	0.74	0.00	0.16	0.08	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 03:59:50	10.00	0.13	0.13	0.14	0.14	0.14	381.00	813.80	3.67	4.85	0.24	0.06	0.01	0.19	0.20	0.23	0.28	0.28	4845415.40	0.00	24.11	997.60	36.96	78.00	0.05	1.38	25.00	->	0.21	1.50	0.65	0.19	0.44	1.03	0.65	0.02	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:00	10.00	0.14	0.14	0.15	0.15	0.15	381.40	822.20	3.71	5.18	0.23	0.06	0.01	0.19	0.20	0.22	0.27	0.28	5177944.00	0.00	24.11	997.60	36.96	78.00	0.05	1.38	25.00	->	0.38	0.94	1.30	0.31	0.68	0.79	0.52	0.16	0.08	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:10	10.00	0.15	0.15	0.15	0.15	0.15	382.00	822.00	3.71	4.78	0.24	0.06	0.02	0.19	0.20	0.22	0.28	0.30	4782076.60	0.00	24.11	997.60	36.98	78.00	0.05	1.38	25.00	->	0.52	0.68	1.19	0.56	0.50	0.54	0.29	0.22	0.16	0.03	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:20	10.00	0.16	0.16	0.16	0.16	0.16	382.00	829.20	3.74	4.13	0.25	0.07	0.02	0.19	0.20	0.24	0.29	0.31	4132854.35	0.00	24.11	997.60	36.93	78.00	0.05	1.38	25.00	->	0.41	0.51	0.74	0.37	0.46	0.76	0.36	0.16	0.05	0.16	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:30	10.00	0.13	0.13	0.14	0.14	0.14	382.00	818.20	3.69	4.62	0.24	0.06	0.01	0.19	0.20	0.22	0.28	0.30	4623729.95	0.00	24.11	997.60	36.96	78.00	0.05	1.38	25.00	->	0.21	1.08	0.94	0.44	0.46	0.63	0.30	0.29	0.16	0.08	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:40	10.00	0.15	0.15	0.16	0.16	0.16	381.40	816.80	3.69	5.80	0.24	0.06	0.02	0.19	0.19	0.22	0.30	0.31	5795496.80	0.00	24.11	997.62	36.96	78.00	0.05	1.38	25.00	->	0.55	1.66	0.56	0.68	0.60	0.45	0.22	0.84	0.10	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:00:50	10.00	0.14	0.14	0.15	0.15	0.15	381.00	818.00	3.69	5.13	0.24	0.06	0.02	0.19	0.20	0.23	0.28	0.30	5130439.90	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.30	1.29	0.47	0.74	1.17	0.22	0.20	0.62	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:00	10.00	0.18	0.18	0.19	0.19	0.19	381.00	816.40	3.69	6.32	0.24	0.06	0.01	0.20	0.20	0.23	0.27	0.28	6318041.65	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.13	1.32	0.93	1.03	1.49	0.66	0.40	0.24	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:10	10.00	0.22	0.22	0.23	0.23	0.23	381.00	814.80	3.68	6.41	0.24	0.06	0.02	0.20	0.20	0.23	0.27	0.28	6413050.00	0.00	24.11	997.60	36.93	78.00	0.05	1.39	25.00	->	0.05	1.03	1.25	1.06	0.91	1.42	0.34	0.01	0.00	0.16	0.00	0.11	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:20	10.00	0.23	0.23	0.24	0.24	0.24	381.00	808.20	3.65	5.89	0.25	0.07	0.02	0.20	0.20	0.24	0.28	0.31	5890504.90	0.00	24.11	997.60	36.91	78.00	0.05	1.39	25.00	->	0.06	0.99	1.05	0.66	0.67	1.06	0.65	0.33	0.00	0.03	0.00	0.20	0.02	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:30	10.00	0.19	0.19	0.19	0.19	0.19	381.00	812.60	3.67	5.32	0.25	0.07	0.02	0.19	0.20	0.24	0.29	0.30	5320456.20	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.29	0.99	0.68	0.65	0.61	0.43	1.02	0.32	0.00	0.16	0.00	0.10	0.06	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:40	10.00	0.14	0.14	0.15	0.15	0.15	381.00	807.00	3.64	4.62	0.24	0.06	0.02	0.20	0.20	0.23	0.27	0.29	4623729.95	0.00	24.03	997.60	36.98	78.00	0.05	1.39	25.00	->	0.19	0.89	0.67	0.75	0.62	0.76	0.42	0.17	0.00	0.10	0.00	0.03	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:01:50	10.00	0.15	0.15	0.15	0.15	0.15	381.00	816.80	3.69	3.69	0.26	0.07	0.02	0.20	0.21	0.24	0.29	0.32	3689483.02	0.00	24.11	997.60	36.98	78.00	0.05	1.39	25.00	->	0.00	0.46	0.59	0.81	0.28	0.64	0.40	0.11	0.08	0.16	0.00	0.00	0.14	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:00	10.00	0.18	0.18	0.18	0.18	0.18	382.00	816.80	3.69	4.07	0.27	0.07	0.02	0.21	0.22	0.26	0.31	0.32	4069515.67	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.06	0.14	0.58	0.63	0.33	0.61	0.73	0.67	0.13	0.10	0.00	0.00	0.08	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:10	10.00	0.16	0.16	0.17	0.17	0.17	381.40	818.20	3.69	4.66	0.25	0.06	0.02	0.20	0.21	0.25	0.29	0.30	4655399.25	0.00	24.11	997.60	36.96	78.00	0.05	1.39	25.00	->	0.17	0.51	0.70	0.57	0.69	0.70	0.70	0.49	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:20	10.00	0.13	0.13	0.14	0.14	0.14	381.00	825.80	3.73	4.48	0.24	0.06	0.01	0.19	0.20	0.23	0.27	0.29	4481217.70	0.00	24.11	997.60	36.98	78.00	0.05	1.39	25.00	->	0.43	0.44	1.12	0.63	0.44	0.74	0.36	0.12	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:30	10.00	0.12	0.12	0.13	0.13	0.13	381.00	824.40	3.72	4.34	0.23	0.06	0.01	0.19	0.20	0.22	0.27	0.29	4338705.30	0.00	24.11	997.60	36.93	78.00	0.05	1.39	25.00	->	0.48	0.57	1.01	0.56	0.45	0.64	0.28	0.16	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:40	10.00	0.11	0.11	0.12	0.12	0.12	381.00	818.00	3.69	4.05	0.23	0.06	0.01	0.19	0.20	0.22	0.27	0.29	4053680.95	0.00	24.11	997.60	36.95	78.00	0.04	1.39	25.00	->	0.21	0.90	0.86	0.30	0.74	0.50	0.22	0.04	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:02:50	10.00	0.15	0.15	0.15	0.15	0.15	381.20	805.80	3.64	4.53	0.24	0.06	0.02	0.20	0.21	0.24	0.28	0.30	4528721.70	0.00	24.11	997.67	36.98	78.00	0.04	1.39	25.00	->	0.05	0.63	1.18	0.19	1.23	0.33	0.53	0.02	0.27	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:03:00	10.00	0.21	0.21	0.22	0.22	0.22	381.00	811.60	3.66	6.03	0.25	0.06	0.02	0.20	0.21	0.24	0.28	0.30	6033017.30	0.00	24.11	997.66	36.96	78.00	0.04	1.39	25.00	->	0.42	0.44	1.58	0.57	1.05	0.81	0.50	0.16	0.19	0.16	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 04:03:10	10.00	0.17	0.17	0.18	0.18	0.18	381.00	813.80	3.67	5.38	0.24	0.06	0.02	0.19	0.20	0.23	0.28	0.29	5383795.00	0.00	24.11	997.66	36.96	78.00	0.04	1.39	25.00	->	0.53	0.55	1.25	0.71	0.80	0.62	0.61	0.12	0.08	0.02	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
