timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-09T03:05:11,34.62,837.20,26.58,1460.66,5634.63,5074.39,114.00,59.91,0.5,1166.4,31.0,0.20,0.17,0.3746,833.2663,32.0000,43.87,24.48,980.65,69.11,37.89
2024-02-09T03:05:16,34.60,837.11,26.57,1460.52,5580.74,5025.83,107.15,56.31,0.5,1166.1,31.0,0.16,0.14,0.3746,833.2875,32.0000,43.86,24.48,980.66,85.25,46.74
2024-02-09T03:05:21,34.60,837.53,26.55,1461.24,5619.27,5060.52,85.23,44.79,0.5,1164.6,31.0,0.21,0.19,0.3746,833.2203,32.0000,43.86,24.48,980.66,76.75,42.08
2024-02-09T03:05:27,34.68,837.66,26.58,1461.45,5585.76,5030.45,107.15,56.31,0.5,1168.5,31.0,0.21,0.19,0.3746,833.1375,32.0000,43.88,24.48,980.64,93.75,51.40
2024-02-09T03:05:32,34.60,838.16,26.55,1462.34,5588.43,5032.77,106.47,55.95,0.5,1166.5,31.0,0.22,0.19,0.3746,833.2639,32.0000,43.89,24.48,980.66,85.25,46.74
2024-02-09T03:05:37,34.63,838.25,26.57,1462.43,5588.20,5032.77,99.61,52.35,0.5,1164.8,31.0,0.21,0.19,0.3747,833.3333,32.0000,43.91,24.49,980.65,84.41,46.28
2024-02-09T03:05:43,34.66,838.92,26.58,1463.61,5593.38,5037.39,99.61,52.35,0.5,1166.2,31.0,0.17,0.15,0.3746,833.3167,32.0000,43.90,24.49,980.66,69.11,37.89
2024-02-09T03:05:48,34.70,838.82,26.60,1463.50,5606.40,5048.95,78.36,41.18,0.5,1166.1,31.0,0.12,0.11,0.3746,833.2150,32.0000,43.93,24.48,980.66,60.61,33.23
2024-02-09T03:05:53,34.70,838.27,26.57,1462.46,5608.71,5051.27,107.15,56.31,0.5,1166.3,31.0,0.09,0.08,0.3746,833.2794,33.0000,43.96,24.49,980.64,85.25,46.74
2024-02-09T03:05:59,34.75,838.46,26.58,1462.82,5611.36,5053.58,106.46,55.95,0.5,1165.8,31.0,0.07,0.06,0.3746,833.1973,32.0000,43.98,24.49,980.66,60.61,33.23
2024-02-09T03:06:04,34.72,838.18,26.57,1462.29,5603.54,5046.64,120.86,63.52,0.5,1166.7,31.0,0.12,0.10,0.3747,833.3853,32.0000,43.97,24.49,980.64,44.45,24.37
2024-02-09T03:06:10,34.67,838.54,26.57,1462.91,5608.61,5051.27,92.76,48.75,0.5,1169.8,31.0,0.49,0.43,0.3746,833.2803,33.0000,43.96,24.49,980.62,60.61,33.23
2024-02-09T03:06:15,34.72,838.96,26.57,1463.69,5608.82,5051.27,85.23,44.79,0.5,1166.8,31.0,0.53,0.47,0.3746,833.2434,32.0000,43.99,24.49,980.66,85.25,46.74
2024-02-09T03:06:20,34.70,838.92,26.60,1463.53,5631.60,5072.08,85.22,44.79,0.5,1164.9,31.0,0.45,0.40,0.3747,833.4190,33.0000,44.03,24.49,980.60,69.10,37.89
2024-02-09T03:06:26,34.68,838.97,26.58,1463.66,5595.78,5039.70,99.61,52.35,0.5,1167.0,31.0,0.38,0.33,0.3746,833.3057,32.0000,44.02,24.49,980.63,84.41,46.28
2024-02-09T03:06:31,34.74,839.11,26.60,1463.96,5606.23,5048.95,99.61,52.35,0.5,1165.1,31.0,0.33,0.29,0.3747,833.3481,32.0000,44.02,24.49,980.66,52.95,29.03
2024-02-09T03:06:36,34.73,839.92,26.60,1465.30,5618.78,5060.52,92.07,48.39,0.5,1165.8,31.0,0.24,0.22,0.3746,833.2862,32.0000,44.05,24.49,980.61,69.11,37.89
2024-02-09T03:06:42,34.74,839.81,26.58,1465.12,5600.91,5044.33,113.99,59.91,0.5,1166.8,31.0,0.23,0.20,0.3746,833.3066,33.0000,44.05,24.50,980.66,76.75,42.08
2024-02-09T03:06:47,34.74,839.93,26.58,1465.33,5588.06,5032.77,106.46,55.95,0.5,1165.0,31.0,0.22,0.20,0.3746,833.2219,32.0000,44.05,24.49,980.62,68.25,37.42
2024-02-09T03:06:52,34.71,839.56,26.58,1464.74,5606.19,5048.95,99.61,52.35,0.5,1166.3,31.0,0.25,0.22,0.3746,833.1953,32.0000,44.01,24.49,980.65,60.61,33.23
2024-02-09T03:06:58,34.73,839.76,26.61,1465.05,5626.61,5067.45,99.61,52.35,0.5,1167.8,31.0,0.31,0.27,0.3747,833.4282,32.0000,44.02,24.50,980.66,60.61,33.23
2024-02-09T03:07:03,34.75,839.45,26.58,1464.48,5623.96,5065.14,92.76,48.75,0.5,1166.3,31.0,0.39,0.34,0.3747,833.5220,32.0000,44.02,24.50,980.65,52.95,29.03
2024-02-09T03:07:09,34.71,839.29,26.60,1464.23,5631.77,5072.08,99.61,52.35,0.5,1167.7,31.0,0.48,0.42,0.3748,833.5473,32.0000,44.04,24.49,980.63,60.61,33.23
2024-02-09T03:07:14,34.79,839.07,26.58,1463.88,5637.02,5076.70,92.76,48.75,0.5,1165.7,31.0,0.53,0.47,0.3747,833.5533,32.0000,44.06,24.49,980.65,76.75,42.08
2024-02-09T03:07:19,34.75,839.21,26.60,1464.10,5585.58,5030.45,85.91,45.15,0.5,1167.3,31.0,0.52,0.46,0.3748,833.6792,32.0000,44.03,24.49,980.64,69.11,37.89
2024-02-09T03:07:25,34.84,839.28,26.61,1464.23,5647.23,5085.95,107.15,56.31,0.5,1166.5,31.0,0.49,0.43,0.3747,833.4959,33.0000,44.04,24.49,980.64,69.11,37.89
2024-02-09T03:07:30,34.78,839.44,26.60,1464.52,5624.19,5065.14,120.87,63.52,0.5,1167.3,31.0,0.54,0.48,0.3746,833.3364,33.0000,44.07,24.49,980.66,85.25,46.74
2024-02-09T03:07:35,34.79,839.14,26.57,1463.93,5634.15,5074.39,99.61,52.35,0.5,1167.6,31.0,0.57,0.51,0.3747,833.5044,32.0000,44.09,24.50,980.63,60.61,33.23
2024-02-09T03:07:41,34.82,839.99,26.60,1465.39,5593.03,5037.39,92.76,48.75,0.5,1166.3,31.0,0.50,0.44,0.3748,833.5162,32.0000,44.08,24.50,980.63,69.10,37.89
2024-02-09T03:07:46,34.81,839.82,26.58,1465.07,5623.76,5065.14,92.76,48.75,0.5,1165.7,31.0,0.39,0.35,0.3747,833.2974,32.0000,44.08,24.50,980.61,85.24,46.74
2024-02-09T03:07:51,34.82,839.51,26.61,1464.59,5580.31,5025.83,85.91,45.15,0.5,1166.8,31.0,0.27,0.24,0.3749,833.8917,32.0000,44.11,24.50,980.65,69.11,37.89
2024-02-09T03:07:57,34.80,839.45,26.60,1464.44,5580.15,5025.83,107.14,56.31,0.5,1166.8,31.0,0.28,0.25,0.3749,833.7397,32.0000,44.12,24.50,980.62,76.75,42.08
2024-02-09T03:08:02,34.86,839.26,26.61,1464.16,5603.41,5046.64,71.50,37.58,0.5,1166.0,31.0,0.56,0.50,0.3747,833.3337,32.0000,44.15,24.50,980.65,69.11,37.89
2024-02-09T03:08:07,34.82,839.46,26.60,1464.44,5636.60,5076.70,100.29,52.71,0.5,1166.3,31.0,0.58,0.52,0.3747,833.2881,33.0000,44.12,24.50,980.61,68.25,37.42
2024-02-09T03:08:13,34.83,839.25,26.61,1464.16,5611.20,5053.58,107.14,56.31,0.5,1164.4,31.0,0.50,0.44,0.3747,833.4229,32.0000,44.11,24.50,980.66,69.11,37.89
2024-02-09T03:08:18,34.83,838.72,26.60,1463.14,5610.89,5053.58,99.60,52.35,0.5,1167.6,31.0,0.39,0.35,0.3748,833.5345,32.0000,44.12,24.50,980.61,52.11,28.57
2024-02-09T03:08:24,34.82,838.88,26.61,1463.45,5608.38,5051.27,85.22,44.79,0.5,1167.4,31.0,0.33,0.29,0.3748,833.5203,32.0000,44.13,24.50,980.62,68.25,37.42
2024-02-09T03:08:29,34.87,838.50,26.61,1462.78,5618.66,5060.52,106.45,55.95,0.5,1167.2,31.0,0.29,0.26,0.3748,833.5701,32.0000,44.11,24.51,980.65,60.60,33.23
2024-02-09T03:08:34,34.84,838.09,26.60,1462.10,5611.13,5053.58,92.76,48.75,0.5,1164.7,31.0,0.22,0.20,0.3748,833.6184,32.0000,44.13,24.51,980.68,69.11,37.89
2024-02-09T03:08:40,34.87,837.81,26.61,1461.63,5616.29,5058.20,106.46,55.95,0.5,1164.3,31.0,0.30,0.27,0.3748,833.5591,32.0000,44.19,24.51,980.69,76.75,42.08
2024-02-09T03:08:45,34.90,837.42,26.60,1460.88,5613.48,5055.89,92.76,48.75,0.5,1165.2,31.0,0.41,0.37,0.3748,833.6031,32.0000,44.19,24.51,980.65,85.24,46.74
2024-02-09T03:08:50,34.84,837.34,26.61,1460.77,5587.92,5032.77,85.22,44.79,0.5,1166.6,31.0,0.40,0.36,0.3747,833.3527,33.0000,44.19,24.51,980.66,69.10,37.89
2024-02-09T03:08:56,34.84,837.09,26.61,1460.31,5582.66,5028.14,106.45,55.95,0.5,1165.9,31.0,0.32,0.29,0.3747,833.4612,33.0000,44.18,24.51,980.64,68.25,37.42
2024-02-09T03:09:01,34.91,836.99,26.60,1460.09,5603.06,5046.64,85.22,44.79,0.5,1165.8,31.0,0.28,0.25,0.3747,833.3605,32.0000,44.21,24.52,980.65,76.74,42.08
2024-02-09T03:09:06,34.90,835.96,26.60,1458.36,5634.14,5074.39,113.99,59.91,0.5,1164.1,31.0,0.24,0.21,0.3746,833.2637,32.0000,44.19,24.51,980.66,92.91,50.94
2024-02-09T03:09:12,34.90,835.65,26.61,1457.80,5628.92,5069.77,99.61,52.35,0.5,1165.7,31.0,0.18,0.16,0.3747,833.4182,33.0000,44.22,24.51,980.65,76.75,42.08
2024-02-09T03:09:17,34.96,835.14,26.58,1456.91,5610.95,5053.58,92.76,48.75,0.5,1163.6,31.0,0.13,0.11,0.3748,833.6029,32.0000,44.24,24.51,980.65,85.24,46.74
2024-02-09T03:09:22,34.93,834.93,26.62,1456.56,5580.16,5025.83,99.61,52.35,0.5,1163.6,31.0,0.16,0.15,0.3747,833.4301,32.0000,44.23,24.52,980.69,76.75,42.08
2024-02-09T03:09:28,34.93,834.77,26.61,1456.20,5631.20,5072.08,78.35,41.18,0.5,1162.6,31.0,0.16,0.14,0.3746,833.1881,32.0000,44.21,24.52,980.63,76.74,42.08
2024-02-09T03:09:33,34.88,834.31,26.61,1455.33,5597.61,5042.02,85.90,45.15,0.5,1165.4,31.0,0.16,0.14,0.3750,833.8910,33.0000,44.19,24.52,980.60,101.39,55.60
2024-02-09T03:09:39,34.90,834.14,26.62,1455.07,5607.96,5051.27,113.98,59.91,0.5,1165.1,31.0,0.13,0.12,0.3748,833.4891,32.0000,44.19,24.52,980.61,85.24,46.74
2024-02-09T03:09:44,34.86,833.71,26.61,1454.35,5600.40,5044.33,99.60,52.35,0.5,1163.8,31.0,0.10,0.09,0.3747,833.4298,32.0000,44.21,24.51,980.60,76.74,42.08
2024-02-09T03:09:49,34.88,833.88,26.60,1454.61,5625.92,5067.45,92.75,48.75,0.5,1164.5,31.0,0.22,0.19,0.3747,833.3511,32.0000,44.21,24.52,980.61,76.74,42.08
2024-02-09T03:09:55,34.86,833.80,26.61,1454.52,5602.99,5046.64,78.35,41.18,0.5,1166.2,31.0,0.29,0.26,0.3748,833.4851,32.0000,44.24,24.51,980.61,76.74,42.08
2024-02-09T03:10:00,34.97,833.30,26.60,1453.57,5633.48,5074.39,107.13,56.31,0.5,1162.3,31.0,0.33,0.30,0.3748,833.5785,33.0000,44.26,24.52,980.58,69.10,37.89
2024-02-09T03:10:05,34.93,833.17,26.60,1453.30,5571.71,5018.89,78.34,41.18,0.5,1166.5,31.0,0.39,0.35,0.3747,833.2455,32.0000,44.27,24.52,980.56,69.93,38.35
2024-02-09T03:10:11,34.93,832.98,26.60,1452.99,5597.49,5042.02,100.28,52.71,0.5,1166.3,31.0,0.35,0.31,0.3748,833.4299,33.0000,44.25,24.52,980.57,101.39,55.60
2024-02-09T03:10:16,34.98,832.93,26.61,1452.93,5592.49,5037.39,99.60,52.35,0.5,1165.1,31.0,0.32,0.28,0.3748,833.4401,32.0000,44.26,24.52,980.60,69.10,37.89
2024-02-09T03:10:21,35.00,833.16,26.64,1453.29,5615.42,5058.20,85.21,44.79,0.5,1161.8,31.0,0.28,0.25,0.3746,833.0010,32.0000,44.31,24.53,980.60,69.10,37.89
2024-02-09T03:10:27,35.07,833.30,26.64,1453.58,5648.99,5088.27,85.21,44.79,0.5,1164.2,31.0,0.25,0.23,0.3748,833.5501,32.0000,44.32,24.52,980.60,69.10,37.89
2024-02-09T03:10:32,35.00,833.01,26.61,1453.08,5607.92,5051.27,99.60,52.35,0.5,1164.7,31.0,0.21,0.19,0.3749,833.6658,33.0000,44.32,24.52,980.60,69.10,37.89
2024-02-09T03:10:37,35.04,832.15,26.64,1451.54,5592.38,5037.39,99.59,52.35,0.5,1166.3,31.0,0.17,0.15,0.3748,833.6097,33.0000,44.34,24.52,980.58,85.24,46.74
2024-02-09T03:10:43,35.08,832.08,26.61,1451.38,5584.50,5030.45,106.44,55.95,0.5,1167.6,31.0,0.15,0.14,0.3747,833.3156,32.0000,44.36,24.53,980.58,69.09,37.89
2024-02-09T03:10:48,35.05,832.30,26.61,1451.74,5610.11,5053.58,107.12,56.31,0.5,1167.1,31.0,0.32,0.29,0.3748,833.4201,33.0000,44.33,24.52,980.54,60.60,33.23
2024-02-09T03:10:54,35.04,832.06,26.61,1451.44,5592.52,5037.39,85.21,44.79,0.5,1165.9,31.0,0.34,0.30,0.3746,833.1556,32.0000,44.36,24.52,980.60,52.10,28.57
2024-02-09T03:10:59,35.00,831.81,26.62,1450.98,5615.56,5058.20,92.75,48.75,0.5,1163.5,31.0,0.35,0.32,0.3747,833.3680,33.0000,44.34,24.52,980.59,76.74,42.08
2024-02-09T03:11:04,35.03,832.33,26.60,1451.81,5646.14,5085.95,92.06,48.39,0.5,1165.7,31.0,0.34,0.30,0.3748,833.5859,32.0000,44.33,24.53,980.59,69.09,37.89
2024-02-09T03:11:10,35.00,832.53,26.61,1452.20,5574.34,5021.20,78.34,41.18,0.5,1165.1,31.0,0.30,0.27,0.3748,833.6030,32.0000,44.33,24.53,980.60,69.10,37.89
2024-02-09T03:11:15,35.00,832.60,26.61,1452.25,5617.74,5060.52,92.74,48.75,0.5,1166.6,31.0,0.28,0.25,0.3748,833.4123,32.0000,44.35,24.53,980.56,60.59,33.23
2024-02-09T03:11:20,35.07,832.81,26.62,1452.65,5628.15,5069.77,99.59,52.35,0.5,1163.8,31.0,0.25,0.22,0.3749,833.7352,32.0000,44.37,24.53,980.58,85.23,46.74
2024-02-09T03:11:26,35.07,833.01,26.64,1453.03,5584.58,5030.45,85.21,44.79,0.5,1164.7,31.0,0.20,0.18,0.3747,833.2687,33.0000,44.39,24.53,980.60,60.60,33.23
2024-02-09T03:11:31,35.03,833.86,26.62,1454.44,5604.89,5048.95,99.59,52.35,0.5,1166.0,31.0,0.14,0.12,0.3748,833.4904,32.0000,44.39,24.53,980.56,101.39,55.60
2024-02-09T03:11:36,35.10,834.14,26.62,1454.97,5617.90,5060.52,85.21,44.79,0.5,1163.4,31.0,0.14,0.13,0.3749,833.6484,33.0000,44.41,24.53,980.58,69.09,37.89
2024-02-09T03:11:42,35.08,834.26,26.61,1455.12,5602.25,5046.64,99.59,52.35,0.5,1164.7,31.0,0.14,0.13,0.3748,833.4796,32.0000,44.39,24.53,980.54,69.09,37.89
2024-02-09T03:11:47,35.01,834.06,26.64,1454.87,5600.04,5044.33,100.28,52.71,0.5,1164.8,31.0,0.13,0.12,0.3748,833.5565,32.0000,44.37,24.52,980.57,101.39,55.60
2024-02-09T03:11:52,35.04,834.49,26.62,1455.61,5612.84,5055.89,99.59,52.35,0.5,1163.3,31.0,0.12,0.11,0.3747,833.2498,32.0000,44.37,24.53,980.60,69.10,37.89
2024-02-09T03:11:58,35.05,834.96,26.61,1456.33,5602.18,5046.64,113.97,59.91,0.5,1165.1,31.0,0.10,0.09,0.3748,833.5492,32.0000,44.38,24.53,980.53,69.09,37.89
2024-02-09T03:12:03,35.11,835.59,26.65,1457.48,5594.71,5039.70,78.34,41.18,0.5,1169.2,31.0,0.08,0.08,0.3748,833.3892,32.0000,44.42,24.53,980.57,60.60,33.23
2024-02-09T03:12:09,35.11,835.95,26.64,1458.10,5610.09,5053.58,92.74,48.75,0.5,1166.1,31.0,0.15,0.13,0.3748,833.5820,32.0000,44.43,24.53,980.57,76.73,42.08
2024-02-09T03:12:14,35.15,835.84,26.61,1457.83,5625.20,5067.45,99.58,52.35,0.5,1167.8,31.0,0.18,0.16,0.3748,833.3365,32.0000,44.45,24.53,980.52,69.09,37.89
2024-02-09T03:12:19,35.18,835.10,26.62,1456.54,5607.24,5051.27,99.58,52.35,0.5,1165.2,31.0,0.32,0.29,0.3748,833.4601,32.0000,44.45,24.54,980.55,60.59,33.23
2024-02-09T03:12:25,35.12,834.88,26.64,1456.18,5622.67,5065.14,78.34,41.18,0.5,1166.5,31.0,0.46,0.41,0.3749,833.6720,32.0000,44.43,24.54,980.56,69.09,37.89
2024-02-09T03:12:30,35.09,835.24,26.64,1456.83,5591.96,5037.39,92.74,48.75,0.5,1164.2,31.0,0.49,0.44,0.3750,833.8052,32.0000,44.43,24.53,980.54,44.44,24.37
2024-02-09T03:12:35,35.17,835.77,26.65,1457.74,5589.34,5035.08,99.59,52.35,0.5,1166.3,31.0,0.62,0.56,0.3748,833.4704,32.0000,44.48,24.55,980.60,60.59,33.23
2024-02-09T03:12:41,35.20,835.83,26.64,1457.88,5589.49,5035.08,99.59,52.35,0.5,1167.4,31.0,0.57,0.51,0.3749,833.6620,32.0000,44.53,24.54,980.59,69.09,37.89
2024-02-09T03:12:46,35.18,835.92,26.65,1458.00,5602.19,5046.64,78.34,41.18,0.5,1166.5,31.0,0.47,0.42,0.3750,833.8317,32.0000,44.47,24.53,980.53,60.59,33.23
2024-02-09T03:12:51,35.12,835.72,26.64,1457.62,5612.33,5055.89,99.58,52.35,0.5,1166.1,31.0,0.42,0.38,0.3751,834.0231,33.0000,44.46,24.54,980.54,28.30,15.52
2024-02-09T03:12:57,35.14,835.33,26.64,1456.97,5599.61,5044.33,92.74,48.75,0.5,1167.6,31.0,0.45,0.41,0.3749,833.5977,32.0000,44.48,24.54,980.56,60.59,33.23
2024-02-09T03:13:02,35.16,835.58,26.64,1457.37,5630.26,5072.08,92.74,48.75,0.5,1165.0,31.0,0.44,0.40,0.3748,833.4562,32.0000,44.48,24.54,980.53,69.09,37.89
2024-02-09T03:13:08,35.17,835.39,26.62,1457.01,5573.67,5021.20,107.11,56.31,0.5,1166.2,31.0,0.44,0.40,0.3749,833.5448,33.0000,44.49,24.55,980.55,85.22,46.74
2024-02-09T03:13:13,35.14,835.13,26.62,1456.59,5614.86,5058.20,99.58,52.35,0.5,1165.2,31.0,0.40,0.36,0.3750,833.7802,32.0000,44.49,24.55,980.57,60.59,33.23
2024-02-09T03:13:18,35.16,835.16,26.64,1456.66,5602.11,5046.64,85.20,44.79,0.5,1166.5,31.0,0.33,0.29,0.3748,833.5101,32.0000,44.54,24.54,980.55,60.59,33.23
2024-02-09T03:13:24,35.18,835.32,26.65,1456.92,5596.93,5042.02,85.20,44.79,0.5,1167.3,31.0,0.28,0.25,0.3748,833.4402,32.0000,44.53,24.54,980.54,85.23,46.74
2024-02-09T03:13:29,35.22,835.32,26.64,1456.87,5606.98,5051.27,63.95,33.62,0.5,1165.3,31.0,0.24,0.22,0.3748,833.4607,33.0000,44.53,24.55,980.54,76.73,42.08
2024-02-09T03:13:34,35.21,835.25,26.62,1456.78,5612.22,5055.89,92.73,48.75,0.5,1165.1,31.0,0.31,0.28,0.3749,833.6642,33.0000,44.53,24.55,980.56,52.93,29.03
2024-02-09T03:13:40,35.18,835.12,26.64,1456.58,5602.07,5046.64,85.20,44.79,0.5,1165.7,31.0,0.31,0.28,0.3749,833.6665,33.0000,44.54,24.54,980.54,68.23,37.42
2024-02-09T03:13:45,35.20,834.81,26.65,1455.99,5630.10,5072.08,99.58,52.35,0.5,1166.8,31.0,0.30,0.27,0.3748,833.4358,33.0000,44.57,24.54,980.51,69.09,37.89
2024-02-09T03:13:50,35.18,834.80,26.64,1455.93,5583.74,5030.45,92.73,48.75,0.5,1166.4,31.0,0.30,0.27,0.3748,833.3544,33.0000,44.56,24.55,980.51,76.72,42.08
2024-02-09T03:13:56,35.25,834.49,26.65,1455.39,5637.69,5079.02,78.33,41.18,0.5,1166.3,31.0,0.26,0.24,0.3749,833.6405,33.0000,44.55,24.55,980.52,52.09,28.57
2024-02-09T03:14:01,35.21,833.87,26.62,1454.29,5601.62,5046.64,99.58,52.35,0.5,1165.5,31.0,0.25,0.22,0.3750,833.8247,32.0000,44.56,24.55,980.50,60.59,33.23
2024-02-09T03:14:06,35.25,833.79,26.65,1454.16,5629.93,5072.08,92.73,48.75,0.5,1163.8,31.0,0.29,0.26,0.3749,833.6438,33.0000,44.58,24.55,980.51,60.59,33.23
2024-02-09T03:14:12,35.25,834.29,26.62,1455.04,5581.20,5028.14,99.58,52.35,0.5,1164.5,31.0,0.34,0.31,0.3749,833.5269,32.0000,44.57,24.55,980.52,68.23,37.42
2024-02-09T03:14:17,35.24,834.68,26.65,1455.74,5599.27,5044.33,71.48,37.58,0.5,1166.6,31.0,0.39,0.35,0.3749,833.5355,33.0000,44.57,24.55,980.54,76.73,42.08
2024-02-09T03:14:23,35.18,834.74,26.65,1455.78,5616.93,5060.52,92.04,48.39,0.5,1166.3,31.0,0.41,0.37,0.3748,833.4356,33.0000,44.61,24.56,980.51,52.93,29.03
2024-02-09T03:14:28,35.26,835.25,26.65,1456.65,5616.89,5060.52,99.57,52.35,0.5,1166.5,31.0,0.45,0.41,0.3751,834.0331,33.0000,44.60,24.56,980.51,69.08,37.89
2024-02-09T03:14:33,35.25,835.43,26.65,1457.01,5617.07,5060.52,92.73,48.75,0.5,1169.7,32.0,0.46,0.41,0.3752,834.2166,32.0000,44.60,24.55,980.50,69.08,37.89
2024-02-09T03:14:39,35.23,835.80,26.64,1457.64,5588.77,5035.08,92.73,48.75,0.5,1168.2,32.0,0.39,0.35,0.3751,834.0061,33.0000,44.61,24.56,980.53,85.22,46.74
2024-02-09T03:14:44,35.25,836.48,26.67,1458.79,5614.32,5058.20,92.04,48.39,0.5,1168.4,31.0,0.32,0.29,0.3750,833.8527,33.0000,44.59,24.56,980.51,60.59,33.23
2024-02-09T03:14:49,35.28,836.14,26.65,1458.21,5588.68,5035.08,113.95,59.91,0.5,1167.9,31.0,0.28,0.25,0.3749,833.5346,32.0000,44.67,24.56,980.51,69.08,37.89
2024-02-09T03:14:55,35.29,835.75,26.65,1457.59,5632.51,5074.39,85.20,44.79,0.5,1167.5,31.0,0.29,0.26,0.3750,833.8498,32.0000,44.64,24.55,980.51,69.08,37.89
2024-02-09T03:15:00,35.28,835.33,26.64,1456.77,5629.69,5072.08,107.11,56.31,0.5,1166.9,31.0,0.30,0.27,0.3751,834.0353,32.0000,44.63,24.56,980.50,60.59,33.23
2024-02-09T03:15:05,35.32,835.11,26.65,1456.37,5609.03,5053.58,78.33,41.18,0.5,1166.2,31.0,0.52,0.47,0.3750,833.6601,33.0000,44.64,24.56,980.48,60.58,33.23
2024-02-09T03:15:11,35.30,834.89,26.65,1455.95,5608.91,5053.58,106.42,55.95,0.5,1167.2,31.0,0.61,0.55,0.3749,833.4222,33.0000,44.65,24.57,980.49,68.22,37.42
2024-02-09T03:15:16,35.29,835.21,26.65,1456.53,5580.75,5028.14,85.19,44.79,0.5,1167.1,31.0,0.61,0.55,0.3750,833.6715,32.0000,44.65,24.56,980.47,52.93,29.03
2024-02-09T03:15:21,35.29,835.54,26.67,1457.11,5601.29,5046.64,92.04,48.39,0.5,1168.0,31.0,0.53,0.48,0.3748,833.3765,32.0000,44.65,24.57,980.51,60.58,33.23
2024-02-09T03:15:27,35.28,835.01,26.65,1456.16,5634.61,5076.70,85.19,44.79,0.5,1167.8,31.0,0.48,0.43,0.3750,833.7745,32.0000,44.65,24.57,980.50,68.22,37.42
2024-02-09T03:15:32,35.30,834.80,26.68,1455.82,5588.51,5035.08,85.19,44.79,0.5,1166.8,31.0,0.41,0.37,0.3750,833.8760,32.0000,44.66,24.57,980.52,69.08,37.89
2024-02-09T03:15:38,35.29,834.93,26.68,1456.03,5632.05,5074.39,92.72,48.75,0.5,1169.6,31.0,0.38,0.34,0.3749,833.6361,33.0000,44.66,24.56,980.47,76.72,42.08
2024-02-09T03:15:43,35.32,834.99,26.67,1456.14,5626.92,5069.77,70.79,37.22,0.5,1168.4,31.0,0.33,0.30,0.3750,833.6559,33.0000,44.68,24.56,980.47,69.08,37.89
2024-02-09T03:15:48,35.34,834.96,26.65,1456.05,5624.20,5067.45,92.72,48.75,0.5,1166.7,31.0,0.34,0.30,0.3749,833.4919,33.0000,44.70,24.57,980.47,69.08,37.89
2024-02-09T03:15:54,35.33,834.86,26.65,1455.86,5595.95,5042.02,78.32,41.18,0.5,1167.1,31.0,0.29,0.26,0.3749,833.6069,32.0000,44.69,24.57,980.47,76.72,42.08
2024-02-09T03:15:59,35.33,834.73,26.68,1455.60,5611.15,5055.89,107.09,56.31,0.5,1166.1,31.0,0.23,0.21,0.3749,833.5878,33.0000,44.69,24.57,980.44,76.71,42.08
2024-02-09T03:16:04,35.32,834.05,26.65,1454.41,5598.35,5044.33,107.10,56.31,0.5,1166.3,31.0,0.23,0.21,0.3752,834.1317,33.0000,44.70,24.57,980.44,60.58,33.23
2024-02-09T03:16:10,35.26,834.54,26.64,1455.23,5618.76,5062.83,85.87,45.15,0.5,1168.2,31.0,0.23,0.20,0.3752,834.1782,33.0000,44.71,24.58,980.45,76.71,42.08
2024-02-09T03:16:15,35.26,834.98,26.67,1456.04,5603.49,5048.95,92.72,48.75,0.5,1165.7,31.0,0.21,0.19,0.3751,833.8805,33.0000,44.70,24.57,980.44,60.58,33.23
2024-02-09T03:16:20,35.34,835.27,26.68,1456.57,5621.59,5065.14,99.57,52.35,0.5,1167.5,32.0,0.20,0.18,0.3750,833.6648,33.0000,44.70,24.57,980.47,85.21,46.74
2024-02-09T03:16:26,35.33,835.72,26.67,1457.31,5613.73,5058.20,92.72,48.75,0.5,1164.9,31.0,0.23,0.21,0.3750,833.6833,32.0000,44.72,24.58,980.47,85.21,46.74
2024-02-09T03:16:31,35.38,836.17,26.68,1458.09,5613.70,5058.20,78.32,41.18,0.5,1168.2,31.0,0.20,0.18,0.3749,833.5708,33.0000,44.72,24.57,980.43,76.71,42.08
2024-02-09T03:16:36,35.40,835.43,26.65,1456.83,5608.68,5053.58,85.87,45.15,0.5,1165.7,31.0,0.15,0.14,0.3750,833.8121,32.0000,44.76,24.58,980.48,60.58,33.23
2024-02-09T03:16:42,35.40,835.70,26.67,1457.31,5601.00,5046.64,92.03,48.39,0.5,1167.2,31.0,0.16,0.14,0.3750,833.6493,32.0000,44.80,24.58,980.49,60.58,33.23
2024-02-09T03:16:47,35.41,835.52,26.68,1456.98,5595.77,5042.02,106.41,55.95,0.5,1167.5,31.0,0.15,0.14,0.3750,833.7657,32.0000,44.77,24.57,980.44,69.07,37.89
