Room,Value,Time,Type
Ruum 1,510.0,17:40 2023-05-28,CO2 ppm
Ruum 1,23.6,17:42 2023-05-28,t° C
Ruum 1,43.1,17:42 2023-05-28,RH %
Ruum 1,509.0,17:43 2023-05-28,CO2 ppm
Ruum 1,508.0,17:46 2023-05-28,CO2 ppm
Ruum 1,510.0,17:49 2023-05-28,CO2 ppm
Ruum 1,506.0,17:52 2023-05-28,CO2 ppm
Ruum 1,513.0,17:55 2023-05-28,CO2 ppm
Ruum 1,23.6,17:57 2023-05-28,t° C
Ruum 1,43.1,17:57 2023-05-28,RH %
Ruum 1,511.0,17:58 2023-05-28,CO2 ppm
Ruum 1,511.0,18:01 2023-05-28,CO2 ppm
Ruum 1,506.0,18:04 2023-05-28,CO2 ppm
Ruum 1,500.0,18:07 2023-05-28,CO2 ppm
Ruum 1,499.0,18:10 2023-05-28,CO2 ppm
Ruum 1,23.6,18:12 2023-05-28,t° C
Ruum 1,43.0,18:12 2023-05-28,RH %
Ruum 1,500.0,18:13 2023-05-28,CO2 ppm
Ruum 1,501.0,18:16 2023-05-28,CO2 ppm
Ruum 1,500.0,18:19 2023-05-28,CO2 ppm
Ruum 1,498.0,18:22 2023-05-28,CO2 ppm
Ruum 1,496.0,18:25 2023-05-28,CO2 ppm
Ruum 1,23.6,18:27 2023-05-28,t° C
Ruum 1,43.0,18:27 2023-05-28,RH %
Ruum 1,498.0,18:28 2023-05-28,CO2 ppm
Ruum 1,503.0,18:31 2023-05-28,CO2 ppm
Ruum 1,501.0,18:34 2023-05-28,CO2 ppm
Ruum 1,502.0,18:37 2023-05-28,CO2 ppm
Ruum 1,504.0,18:40 2023-05-28,CO2 ppm
Ruum 1,23.6,18:42 2023-05-28,t° C
Ruum 1,43.0,18:42 2023-05-28,RH %
Ruum 1,509.0,18:43 2023-05-28,CO2 ppm
Ruum 1,506.0,18:46 2023-05-28,CO2 ppm
Ruum 1,506.0,18:49 2023-05-28,CO2 ppm
Ruum 1,503.0,18:52 2023-05-28,CO2 ppm
Ruum 1,501.0,18:55 2023-05-28,CO2 ppm
Ruum 1,23.6,18:57 2023-05-28,t° C
Ruum 1,43.0,18:57 2023-05-28,RH %
Ruum 1,502.0,18:58 2023-05-28,CO2 ppm
Ruum 1,501.0,19:01 2023-05-28,CO2 ppm
Ruum 1,503.0,19:04 2023-05-28,CO2 ppm
Ruum 1,503.0,19:07 2023-05-28,CO2 ppm
Ruum 1,506.0,19:10 2023-05-28,CO2 ppm
Ruum 1,23.7,19:12 2023-05-28,t° C
Ruum 1,43.0,19:12 2023-05-28,RH %
Ruum 1,505.0,19:13 2023-05-28,CO2 ppm
Ruum 1,502.0,19:16 2023-05-28,CO2 ppm
Ruum 1,496.0,19:19 2023-05-28,CO2 ppm
Ruum 1,491.0,19:22 2023-05-28,CO2 ppm
Ruum 1,492.0,19:25 2023-05-28,CO2 ppm
Ruum 1,23.6,19:27 2023-05-28,t° C
Ruum 1,43.0,19:27 2023-05-28,RH %
Ruum 1,491.0,19:28 2023-05-28,CO2 ppm
Ruum 1,496.0,19:31 2023-05-28,CO2 ppm
Ruum 1,499.0,19:34 2023-05-28,CO2 ppm
Ruum 1,502.0,19:37 2023-05-28,CO2 ppm
Ruum 1,503.0,19:40 2023-05-28,CO2 ppm
Ruum 1,23.6,19:42 2023-05-28,t° C
Ruum 1,42.9,19:42 2023-05-28,RH %
Ruum 1,503.0,19:43 2023-05-28,CO2 ppm
Ruum 1,502.0,19:46 2023-05-28,CO2 ppm
Ruum 1,500.0,19:49 2023-05-28,CO2 ppm
Ruum 1,499.0,19:52 2023-05-28,CO2 ppm
Ruum 1,497.0,19:55 2023-05-28,CO2 ppm
Ruum 1,23.6,19:57 2023-05-28,t° C
Ruum 1,42.9,19:57 2023-05-28,RH %
Ruum 1,499.0,19:58 2023-05-28,CO2 ppm
Ruum 1,498.0,20:01 2023-05-28,CO2 ppm
Ruum 1,495.0,20:04 2023-05-28,CO2 ppm
Ruum 1,498.0,20:07 2023-05-28,CO2 ppm
Ruum 1,502.0,20:10 2023-05-28,CO2 ppm
Ruum 1,23.6,20:12 2023-05-28,t° C
Ruum 1,42.9,20:12 2023-05-28,RH %
Ruum 1,503.0,20:13 2023-05-28,CO2 ppm
Ruum 1,502.0,20:16 2023-05-28,CO2 ppm
Ruum 1,504.0,20:19 2023-05-28,CO2 ppm
Ruum 1,501.0,20:22 2023-05-28,CO2 ppm
Ruum 1,498.0,20:25 2023-05-28,CO2 ppm
Ruum 1,23.6,20:27 2023-05-28,t° C
Ruum 1,43.0,20:27 2023-05-28,RH %
Ruum 1,497.0,20:28 2023-05-28,CO2 ppm
Ruum 1,497.0,20:31 2023-05-28,CO2 ppm
Ruum 1,500.0,20:34 2023-05-28,CO2 ppm
Ruum 1,505.0,20:37 2023-05-28,CO2 ppm
Ruum 1,500.0,20:40 2023-05-28,CO2 ppm
Ruum 1,23.6,20:42 2023-05-28,t° C
Ruum 1,42.9,20:42 2023-05-28,RH %
Ruum 1,498.0,20:43 2023-05-28,CO2 ppm
Ruum 1,497.0,20:46 2023-05-28,CO2 ppm
Ruum 1,497.0,20:49 2023-05-28,CO2 ppm
Ruum 1,498.0,20:52 2023-05-28,CO2 ppm
Ruum 1,499.0,20:55 2023-05-28,CO2 ppm
Ruum 1,23.6,20:57 2023-05-28,t° C
Ruum 1,42.9,20:57 2023-05-28,RH %
Ruum 1,502.0,20:58 2023-05-28,CO2 ppm
Ruum 1,507.0,21:01 2023-05-28,CO2 ppm
Ruum 1,508.0,21:04 2023-05-28,CO2 ppm
Ruum 1,507.0,21:07 2023-05-28,CO2 ppm
Ruum 1,501.0,21:10 2023-05-28,CO2 ppm
Ruum 1,23.5,21:12 2023-05-28,t° C
Ruum 1,43.0,21:12 2023-05-28,RH %
Ruum 1,500.0,21:13 2023-05-28,CO2 ppm
Ruum 1,500.0,21:16 2023-05-28,CO2 ppm
Ruum 1,494.0,21:19 2023-05-28,CO2 ppm
Ruum 1,489.0,21:22 2023-05-28,CO2 ppm
Ruum 1,491.0,21:25 2023-05-28,CO2 ppm
Ruum 1,23.5,21:27 2023-05-28,t° C
Ruum 1,42.9,21:27 2023-05-28,RH %
Ruum 1,492.0,21:28 2023-05-28,CO2 ppm
Ruum 1,491.0,21:31 2023-05-28,CO2 ppm
Ruum 1,494.0,21:34 2023-05-28,CO2 ppm
Ruum 1,495.0,21:37 2023-05-28,CO2 ppm
Ruum 1,490.0,21:40 2023-05-28,CO2 ppm
Ruum 1,23.5,21:42 2023-05-28,t° C
Ruum 1,42.9,21:42 2023-05-28,RH %
Ruum 1,485.0,21:43 2023-05-28,CO2 ppm
Ruum 1,485.0,21:46 2023-05-28,CO2 ppm
Ruum 1,491.0,21:49 2023-05-28,CO2 ppm
Ruum 1,497.0,21:52 2023-05-28,CO2 ppm
Ruum 1,502.0,21:55 2023-05-28,CO2 ppm
Ruum 1,23.4,21:57 2023-05-28,t° C
Ruum 1,42.9,21:57 2023-05-28,RH %
Ruum 1,496.0,21:58 2023-05-28,CO2 ppm
Ruum 1,491.0,22:01 2023-05-28,CO2 ppm
Ruum 1,489.0,22:04 2023-05-28,CO2 ppm
Ruum 1,487.0,22:07 2023-05-28,CO2 ppm
Ruum 1,486.0,22:10 2023-05-28,CO2 ppm
Ruum 1,23.4,22:12 2023-05-28,t° C
Ruum 1,42.9,22:12 2023-05-28,RH %
Ruum 1,490.0,22:13 2023-05-28,CO2 ppm
Ruum 1,492.0,22:16 2023-05-28,CO2 ppm
Ruum 1,493.0,22:19 2023-05-28,CO2 ppm
Ruum 1,488.0,22:22 2023-05-28,CO2 ppm
Ruum 1,485.0,22:25 2023-05-28,CO2 ppm
Ruum 1,23.3,22:27 2023-05-28,t° C
Ruum 1,42.9,22:27 2023-05-28,RH %
Ruum 1,489.0,22:28 2023-05-28,CO2 ppm
Ruum 1,490.0,22:31 2023-05-28,CO2 ppm
Ruum 1,491.0,22:34 2023-05-28,CO2 ppm
Ruum 1,490.0,22:37 2023-05-28,CO2 ppm
Ruum 1,489.0,22:40 2023-05-28,CO2 ppm
Ruum 1,23.3,22:42 2023-05-28,t° C
Ruum 1,42.9,22:42 2023-05-28,RH %
Ruum 1,492.0,22:43 2023-05-28,CO2 ppm
Ruum 1,490.0,22:46 2023-05-28,CO2 ppm
Ruum 1,489.0,22:49 2023-05-28,CO2 ppm
Ruum 1,489.0,22:52 2023-05-28,CO2 ppm
Ruum 1,490.0,22:55 2023-05-28,CO2 ppm
Ruum 1,23.3,22:57 2023-05-28,t° C
Ruum 1,43.0,22:57 2023-05-28,RH %
Ruum 1,490.0,22:58 2023-05-28,CO2 ppm
Ruum 1,491.0,23:01 2023-05-28,CO2 ppm
Ruum 1,486.0,23:04 2023-05-28,CO2 ppm
Ruum 1,487.0,23:07 2023-05-28,CO2 ppm
Ruum 1,489.0,23:10 2023-05-28,CO2 ppm
Ruum 1,23.3,23:12 2023-05-28,t° C
Ruum 1,43.1,23:12 2023-05-28,RH %
Ruum 1,494.0,23:13 2023-05-28,CO2 ppm
Ruum 1,498.0,23:16 2023-05-28,CO2 ppm
Ruum 1,495.0,23:19 2023-05-28,CO2 ppm
Ruum 1,492.0,23:22 2023-05-28,CO2 ppm
Ruum 1,490.0,23:25 2023-05-28,CO2 ppm
Ruum 1,23.2,23:27 2023-05-28,t° C
Ruum 1,43.1,23:27 2023-05-28,RH %
Ruum 1,489.0,23:28 2023-05-28,CO2 ppm
Ruum 1,489.0,23:31 2023-05-28,CO2 ppm
Ruum 1,492.0,23:34 2023-05-28,CO2 ppm
Ruum 1,493.0,23:37 2023-05-28,CO2 ppm
Ruum 1,492.0,23:40 2023-05-28,CO2 ppm
Ruum 1,23.2,23:42 2023-05-28,t° C
Ruum 1,43.2,23:42 2023-05-28,RH %
Ruum 1,491.0,23:43 2023-05-28,CO2 ppm
Ruum 1,490.0,23:46 2023-05-28,CO2 ppm
Ruum 1,493.0,23:49 2023-05-28,CO2 ppm
Ruum 1,492.0,23:52 2023-05-28,CO2 ppm
Ruum 1,487.0,23:55 2023-05-28,CO2 ppm
Ruum 1,23.1,23:57 2023-05-28,t° C
Ruum 1,43.2,23:57 2023-05-28,RH %
Ruum 1,488.0,23:58 2023-05-28,CO2 ppm
Ruum 1,492.0,00:01 2023-05-29,CO2 ppm
Ruum 1,491.0,00:04 2023-05-29,CO2 ppm
Ruum 1,490.0,00:07 2023-05-29,CO2 ppm
Ruum 1,493.0,00:10 2023-05-29,CO2 ppm
Ruum 1,23.1,00:12 2023-05-29,t° C
Ruum 1,43.3,00:12 2023-05-29,RH %
Ruum 1,491.0,00:13 2023-05-29,CO2 ppm
Ruum 1,486.0,00:16 2023-05-29,CO2 ppm
Ruum 1,488.0,00:18 2023-05-29,CO2 ppm
Ruum 1,488.0,00:19 2023-05-29,CO2 ppm
Ruum 1,487.0,00:22 2023-05-29,CO2 ppm
Ruum 1,489.0,00:25 2023-05-29,CO2 ppm
Ruum 1,23.1,00:27 2023-05-29,t° C
Ruum 1,43.3,00:27 2023-05-29,RH %
Ruum 1,490.0,00:28 2023-05-29,CO2 ppm
Ruum 1,490.0,00:31 2023-05-29,CO2 ppm
Ruum 1,487.0,00:34 2023-05-29,CO2 ppm
Ruum 1,486.0,00:37 2023-05-29,CO2 ppm
Ruum 1,486.0,00:40 2023-05-29,CO2 ppm
Ruum 1,23.0,00:42 2023-05-29,t° C
Ruum 1,43.3,00:42 2023-05-29,RH %
Ruum 1,490.0,00:43 2023-05-29,CO2 ppm
Ruum 1,491.0,00:46 2023-05-29,CO2 ppm
Ruum 1,492.0,00:49 2023-05-29,CO2 ppm
Ruum 1,489.0,00:52 2023-05-29,CO2 ppm
Ruum 1,492.0,00:55 2023-05-29,CO2 ppm
Ruum 1,23.0,00:57 2023-05-29,t° C
Ruum 1,43.4,00:57 2023-05-29,RH %
Ruum 1,491.0,00:58 2023-05-29,CO2 ppm
Ruum 1,490.0,01:01 2023-05-29,CO2 ppm
Ruum 1,490.0,01:04 2023-05-29,CO2 ppm
Ruum 1,497.0,01:07 2023-05-29,CO2 ppm
Ruum 1,495.0,01:10 2023-05-29,CO2 ppm
Ruum 1,23.0,01:12 2023-05-29,t° C
Ruum 1,43.4,01:12 2023-05-29,RH %
Ruum 1,490.0,01:13 2023-05-29,CO2 ppm
Ruum 1,490.0,01:16 2023-05-29,CO2 ppm
Ruum 1,493.0,01:19 2023-05-29,CO2 ppm
Ruum 1,489.0,01:22 2023-05-29,CO2 ppm
Ruum 1,485.0,01:25 2023-05-29,CO2 ppm
Ruum 1,23.0,01:27 2023-05-29,t° C
Ruum 1,43.4,01:27 2023-05-29,RH %
Ruum 1,487.0,01:28 2023-05-29,CO2 ppm
Ruum 1,493.0,01:31 2023-05-29,CO2 ppm
Ruum 1,493.0,01:34 2023-05-29,CO2 ppm
Ruum 1,491.0,01:37 2023-05-29,CO2 ppm
Ruum 1,492.0,01:40 2023-05-29,CO2 ppm
Ruum 1,22.9,01:42 2023-05-29,t° C
Ruum 1,43.5,01:42 2023-05-29,RH %
Ruum 1,492.0,01:43 2023-05-29,CO2 ppm
Ruum 1,489.0,01:46 2023-05-29,CO2 ppm
Ruum 1,489.0,01:49 2023-05-29,CO2 ppm
Ruum 1,485.0,01:52 2023-05-29,CO2 ppm
Ruum 1,486.0,01:55 2023-05-29,CO2 ppm
Ruum 1,22.9,01:57 2023-05-29,t° C
Ruum 1,43.5,01:57 2023-05-29,RH %
Ruum 1,488.0,01:58 2023-05-29,CO2 ppm
Ruum 1,485.0,02:01 2023-05-29,CO2 ppm
Ruum 1,483.0,02:04 2023-05-29,CO2 ppm
Ruum 1,485.0,02:07 2023-05-29,CO2 ppm
Ruum 1,488.0,02:10 2023-05-29,CO2 ppm
Ruum 1,22.9,02:12 2023-05-29,t° C
Ruum 1,43.5,02:12 2023-05-29,RH %
Ruum 1,489.0,02:13 2023-05-29,CO2 ppm
Ruum 1,489.0,02:16 2023-05-29,CO2 ppm
Ruum 1,492.0,02:19 2023-05-29,CO2 ppm
Ruum 1,488.0,02:22 2023-05-29,CO2 ppm
Ruum 1,487.0,02:25 2023-05-29,CO2 ppm
Ruum 1,22.8,02:27 2023-05-29,t° C
Ruum 1,43.6,02:27 2023-05-29,RH %
Ruum 1,498.0,02:28 2023-05-29,CO2 ppm
Ruum 1,495.0,02:31 2023-05-29,CO2 ppm
Ruum 1,486.0,02:34 2023-05-29,CO2 ppm
Ruum 1,489.0,02:37 2023-05-29,CO2 ppm
Ruum 1,490.0,02:40 2023-05-29,CO2 ppm
Ruum 1,22.8,02:42 2023-05-29,t° C
Ruum 1,43.6,02:42 2023-05-29,RH %
Ruum 1,486.0,02:43 2023-05-29,CO2 ppm
Ruum 1,483.0,02:46 2023-05-29,CO2 ppm
Ruum 1,485.0,02:49 2023-05-29,CO2 ppm
Ruum 1,485.0,02:52 2023-05-29,CO2 ppm
Ruum 1,493.0,02:55 2023-05-29,CO2 ppm
Ruum 1,22.8,02:57 2023-05-29,t° C
Ruum 1,43.6,02:57 2023-05-29,RH %
Ruum 1,491.0,02:58 2023-05-29,CO2 ppm
Ruum 1,490.0,03:01 2023-05-29,CO2 ppm
Ruum 1,487.0,03:04 2023-05-29,CO2 ppm
Ruum 1,487.0,03:07 2023-05-29,CO2 ppm
Ruum 1,487.0,03:10 2023-05-29,CO2 ppm
Ruum 1,22.8,03:12 2023-05-29,t° C
Ruum 1,43.6,03:12 2023-05-29,RH %
Ruum 1,483.0,03:13 2023-05-29,CO2 ppm
Ruum 1,484.0,03:16 2023-05-29,CO2 ppm
Ruum 1,483.0,03:19 2023-05-29,CO2 ppm
Ruum 1,482.0,03:22 2023-05-29,CO2 ppm
Ruum 1,481.0,03:25 2023-05-29,CO2 ppm
Ruum 1,22.7,03:27 2023-05-29,t° C
Ruum 1,43.7,03:27 2023-05-29,RH %
Ruum 1,485.0,03:28 2023-05-29,CO2 ppm
Ruum 1,485.0,03:31 2023-05-29,CO2 ppm
Ruum 1,485.0,03:34 2023-05-29,CO2 ppm
Ruum 1,487.0,03:37 2023-05-29,CO2 ppm
Ruum 1,489.0,03:40 2023-05-29,CO2 ppm
Ruum 1,22.7,03:42 2023-05-29,t° C
Ruum 1,43.7,03:42 2023-05-29,RH %
Ruum 1,491.0,03:43 2023-05-29,CO2 ppm
Ruum 1,490.0,03:46 2023-05-29,CO2 ppm
Ruum 1,489.0,03:49 2023-05-29,CO2 ppm
Ruum 1,485.0,03:52 2023-05-29,CO2 ppm
Ruum 1,486.0,03:55 2023-05-29,CO2 ppm
Ruum 1,22.7,03:57 2023-05-29,t° C
Ruum 1,43.7,03:57 2023-05-29,RH %
Ruum 1,493.0,03:58 2023-05-29,CO2 ppm
Ruum 1,494.0,04:01 2023-05-29,CO2 ppm
Ruum 1,491.0,04:04 2023-05-29,CO2 ppm
Ruum 1,496.0,04:07 2023-05-29,CO2 ppm
Ruum 1,496.0,04:10 2023-05-29,CO2 ppm
Ruum 1,22.7,04:12 2023-05-29,t° C
Ruum 1,43.8,04:12 2023-05-29,RH %
Ruum 1,495.0,04:13 2023-05-29,CO2 ppm
Ruum 1,490.0,04:16 2023-05-29,CO2 ppm
Ruum 1,489.0,04:19 2023-05-29,CO2 ppm
Ruum 1,489.0,04:22 2023-05-29,CO2 ppm
Ruum 1,490.0,04:25 2023-05-29,CO2 ppm
Ruum 1,22.7,04:27 2023-05-29,t° C
Ruum 1,43.7,04:27 2023-05-29,RH %
Ruum 1,492.0,04:28 2023-05-29,CO2 ppm
Ruum 1,488.0,04:31 2023-05-29,CO2 ppm
Ruum 1,486.0,04:34 2023-05-29,CO2 ppm
Ruum 1,486.0,04:37 2023-05-29,CO2 ppm
Ruum 1,486.0,04:40 2023-05-29,CO2 ppm
Ruum 1,22.6,04:42 2023-05-29,t° C
Ruum 1,43.7,04:42 2023-05-29,RH %
Ruum 1,490.0,04:43 2023-05-29,CO2 ppm
Ruum 1,491.0,04:46 2023-05-29,CO2 ppm
Ruum 1,490.0,04:49 2023-05-29,CO2 ppm
Ruum 1,491.0,04:52 2023-05-29,CO2 ppm
Ruum 1,484.0,04:55 2023-05-29,CO2 ppm
Ruum 1,22.6,04:57 2023-05-29,t° C
Ruum 1,43.7,04:57 2023-05-29,RH %
Ruum 1,485.0,04:58 2023-05-29,CO2 ppm
Ruum 1,483.0,05:01 2023-05-29,CO2 ppm
Ruum 1,480.0,05:04 2023-05-29,CO2 ppm
Ruum 1,484.0,05:07 2023-05-29,CO2 ppm
Ruum 1,490.0,05:10 2023-05-29,CO2 ppm
Ruum 1,22.6,05:12 2023-05-29,t° C
Ruum 1,43.8,05:12 2023-05-29,RH %
Ruum 1,488.0,05:13 2023-05-29,CO2 ppm
Ruum 1,485.0,05:16 2023-05-29,CO2 ppm
Ruum 1,490.0,05:19 2023-05-29,CO2 ppm
Ruum 1,486.0,05:22 2023-05-29,CO2 ppm
Ruum 1,483.0,05:25 2023-05-29,CO2 ppm
Ruum 1,22.5,05:27 2023-05-29,t° C
Ruum 1,43.8,05:27 2023-05-29,RH %
Ruum 1,480.0,05:28 2023-05-29,CO2 ppm
Ruum 1,482.0,05:31 2023-05-29,CO2 ppm
Ruum 1,484.0,05:34 2023-05-29,CO2 ppm
Ruum 1,484.0,05:37 2023-05-29,CO2 ppm
Ruum 1,481.0,05:40 2023-05-29,CO2 ppm
Ruum 1,22.5,05:42 2023-05-29,t° C
Ruum 1,43.8,05:42 2023-05-29,RH %
Ruum 1,485.0,05:43 2023-05-29,CO2 ppm
Ruum 1,483.0,05:46 2023-05-29,CO2 ppm
Ruum 1,486.0,05:49 2023-05-29,CO2 ppm
Ruum 1,488.0,05:52 2023-05-29,CO2 ppm
Ruum 1,485.0,05:55 2023-05-29,CO2 ppm
Ruum 1,22.5,05:57 2023-05-29,t° C
Ruum 1,43.9,05:57 2023-05-29,RH %
Ruum 1,488.0,05:58 2023-05-29,CO2 ppm
Ruum 1,488.0,06:01 2023-05-29,CO2 ppm
Ruum 1,488.0,06:04 2023-05-29,CO2 ppm
Ruum 1,486.0,06:07 2023-05-29,CO2 ppm
Ruum 1,484.0,06:10 2023-05-29,CO2 ppm
Ruum 1,22.5,06:12 2023-05-29,t° C
Ruum 1,43.8,06:12 2023-05-29,RH %
Ruum 1,482.0,06:13 2023-05-29,CO2 ppm
Ruum 1,481.0,06:16 2023-05-29,CO2 ppm
Ruum 1,487.0,06:19 2023-05-29,CO2 ppm
Ruum 1,487.0,06:22 2023-05-29,CO2 ppm
Ruum 1,487.0,06:25 2023-05-29,CO2 ppm
Ruum 1,22.5,06:27 2023-05-29,t° C
Ruum 1,43.8,06:27 2023-05-29,RH %
Ruum 1,487.0,06:28 2023-05-29,CO2 ppm
Ruum 1,486.0,06:31 2023-05-29,CO2 ppm
Ruum 1,488.0,06:34 2023-05-29,CO2 ppm
Ruum 1,488.0,06:37 2023-05-29,CO2 ppm
Ruum 1,487.0,06:40 2023-05-29,CO2 ppm
Ruum 1,22.5,06:42 2023-05-29,t° C
Ruum 1,43.9,06:42 2023-05-29,RH %
Ruum 1,486.0,06:43 2023-05-29,CO2 ppm
Ruum 1,487.0,06:46 2023-05-29,CO2 ppm
Ruum 1,476.0,06:49 2023-05-29,CO2 ppm
Ruum 1,473.0,06:52 2023-05-29,CO2 ppm
Ruum 1,473.0,06:55 2023-05-29,CO2 ppm
Ruum 1,22.4,06:57 2023-05-29,t° C
Ruum 1,43.9,06:57 2023-05-29,RH %
Ruum 1,479.0,06:58 2023-05-29,CO2 ppm
Ruum 1,480.0,07:01 2023-05-29,CO2 ppm
Ruum 1,480.0,07:04 2023-05-29,CO2 ppm
Ruum 1,481.0,07:07 2023-05-29,CO2 ppm
Ruum 1,484.0,07:10 2023-05-29,CO2 ppm
Ruum 1,22.4,07:12 2023-05-29,t° C
Ruum 1,43.9,07:12 2023-05-29,RH %
Ruum 1,486.0,07:13 2023-05-29,CO2 ppm
Ruum 1,484.0,07:16 2023-05-29,CO2 ppm
Ruum 1,486.0,07:19 2023-05-29,CO2 ppm
Ruum 1,484.0,07:22 2023-05-29,CO2 ppm
Ruum 1,489.0,07:25 2023-05-29,CO2 ppm
Ruum 1,22.4,07:27 2023-05-29,t° C
Ruum 1,44.0,07:27 2023-05-29,RH %
Ruum 1,489.0,07:28 2023-05-29,CO2 ppm
Ruum 1,493.0,07:31 2023-05-29,CO2 ppm
Ruum 1,493.0,07:34 2023-05-29,CO2 ppm
Ruum 1,490.0,07:37 2023-05-29,CO2 ppm
Ruum 1,488.0,07:40 2023-05-29,CO2 ppm
Ruum 1,22.4,07:42 2023-05-29,t° C
Ruum 1,44.0,07:42 2023-05-29,RH %
Ruum 1,484.0,07:43 2023-05-29,CO2 ppm
Ruum 1,482.0,07:46 2023-05-29,CO2 ppm
Ruum 1,483.0,07:49 2023-05-29,CO2 ppm
Ruum 1,488.0,07:52 2023-05-29,CO2 ppm
Ruum 1,490.0,07:55 2023-05-29,CO2 ppm
Ruum 1,22.4,07:57 2023-05-29,t° C
Ruum 1,44.0,07:57 2023-05-29,RH %
Ruum 1,489.0,07:58 2023-05-29,CO2 ppm
Ruum 1,484.0,08:01 2023-05-29,CO2 ppm
Ruum 1,488.0,08:04 2023-05-29,CO2 ppm
Ruum 1,492.0,08:07 2023-05-29,CO2 ppm
Ruum 1,494.0,08:10 2023-05-29,CO2 ppm
Ruum 1,22.4,08:12 2023-05-29,t° C
Ruum 1,44.0,08:12 2023-05-29,RH %
Ruum 1,491.0,08:13 2023-05-29,CO2 ppm
Ruum 1,488.0,08:16 2023-05-29,CO2 ppm
Ruum 1,488.0,08:19 2023-05-29,CO2 ppm
Ruum 1,496.0,08:22 2023-05-29,CO2 ppm
Ruum 1,495.0,08:25 2023-05-29,CO2 ppm
Ruum 1,22.4,08:27 2023-05-29,t° C
Ruum 1,44.0,08:27 2023-05-29,RH %
Ruum 1,492.0,08:28 2023-05-29,CO2 ppm
Ruum 1,492.0,08:31 2023-05-29,CO2 ppm
Ruum 1,493.0,08:34 2023-05-29,CO2 ppm
Ruum 1,490.0,08:37 2023-05-29,CO2 ppm
Ruum 1,488.0,08:40 2023-05-29,CO2 ppm
Ruum 1,22.4,08:42 2023-05-29,t° C
Ruum 1,44.0,08:42 2023-05-29,RH %
Ruum 1,486.0,08:43 2023-05-29,CO2 ppm
Ruum 1,485.0,08:46 2023-05-29,CO2 ppm
Ruum 1,485.0,08:49 2023-05-29,CO2 ppm
Ruum 1,485.0,08:52 2023-05-29,CO2 ppm
Ruum 1,486.0,08:55 2023-05-29,CO2 ppm
Ruum 1,22.4,08:57 2023-05-29,t° C
Ruum 1,44.0,08:57 2023-05-29,RH %
Ruum 1,490.0,08:58 2023-05-29,CO2 ppm
Ruum 1,488.0,09:01 2023-05-29,CO2 ppm
Ruum 1,483.0,09:04 2023-05-29,CO2 ppm
Ruum 1,483.0,09:07 2023-05-29,CO2 ppm
Ruum 1,486.0,09:10 2023-05-29,CO2 ppm
Ruum 1,22.5,09:12 2023-05-29,t° C
Ruum 1,43.9,09:12 2023-05-29,RH %
Ruum 1,487.0,09:13 2023-05-29,CO2 ppm
Ruum 1,485.0,09:16 2023-05-29,CO2 ppm
Ruum 1,476.0,09:19 2023-05-29,CO2 ppm
Ruum 1,479.0,09:22 2023-05-29,CO2 ppm
Ruum 1,481.0,09:25 2023-05-29,CO2 ppm
Ruum 1,22.5,09:27 2023-05-29,t° C
Ruum 1,44.0,09:27 2023-05-29,RH %
Ruum 1,486.0,09:28 2023-05-29,CO2 ppm
Ruum 1,489.0,09:31 2023-05-29,CO2 ppm
Ruum 1,488.0,09:34 2023-05-29,CO2 ppm
Ruum 1,489.0,09:37 2023-05-29,CO2 ppm
Ruum 1,489.0,09:40 2023-05-29,CO2 ppm
Ruum 1,22.5,09:42 2023-05-29,t° C
Ruum 1,44.0,09:42 2023-05-29,RH %
Ruum 1,483.0,09:43 2023-05-29,CO2 ppm
Ruum 1,483.0,09:46 2023-05-29,CO2 ppm
Ruum 1,485.0,09:49 2023-05-29,CO2 ppm
Ruum 1,487.0,09:52 2023-05-29,CO2 ppm
Ruum 1,486.0,09:55 2023-05-29,CO2 ppm
Ruum 1,22.5,09:57 2023-05-29,t° C
Ruum 1,43.9,09:57 2023-05-29,RH %
Ruum 1,480.0,09:58 2023-05-29,CO2 ppm
Ruum 1,481.0,10:01 2023-05-29,CO2 ppm
Ruum 1,487.0,10:04 2023-05-29,CO2 ppm
Ruum 1,486.0,10:07 2023-05-29,CO2 ppm
Ruum 1,484.0,10:10 2023-05-29,CO2 ppm
Ruum 1,22.5,10:12 2023-05-29,t° C
Ruum 1,44.0,10:12 2023-05-29,RH %
Ruum 1,487.0,10:13 2023-05-29,CO2 ppm
Ruum 1,488.0,10:16 2023-05-29,CO2 ppm
Ruum 1,490.0,10:19 2023-05-29,CO2 ppm
Ruum 1,488.0,10:22 2023-05-29,CO2 ppm
Ruum 1,488.0,10:25 2023-05-29,CO2 ppm
Ruum 1,22.6,10:27 2023-05-29,t° C
Ruum 1,43.9,10:27 2023-05-29,RH %
Ruum 1,489.0,10:28 2023-05-29,CO2 ppm
Ruum 1,489.0,10:31 2023-05-29,CO2 ppm
Ruum 1,491.0,10:34 2023-05-29,CO2 ppm
Ruum 1,490.0,10:37 2023-05-29,CO2 ppm
Ruum 1,489.0,10:40 2023-05-29,CO2 ppm
Ruum 1,22.6,10:42 2023-05-29,t° C
Ruum 1,43.9,10:42 2023-05-29,RH %
Ruum 1,488.0,10:43 2023-05-29,CO2 ppm
Ruum 1,481.0,10:46 2023-05-29,CO2 ppm
Ruum 1,483.0,10:49 2023-05-29,CO2 ppm
Ruum 1,484.0,10:52 2023-05-29,CO2 ppm
