timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetPM-PM25,NetPM-PM10
2024-03-12T14:12:56,31.96,59.88,41.99,1824.60,24.15,3269.93,0.1757,401.3564,27.0000,47.30,22.64,1001.09,0.67,0.68
2024-03-12T14:13:01,27.66,51.82,42.02,1833.86,24.15,3286.37,0.1755,401.0724,27.0000,47.39,22.65,1001.07,0.63,0.63
2024-03-12T14:13:07,31.96,59.88,42.06,1857.37,24.17,3328.58,0.1757,401.4261,27.0000,47.43,22.65,1001.09,0.57,0.57
2024-03-12T14:13:11,27.66,51.82,42.06,1890.19,24.17,3387.34,0.1756,401.1755,27.0000,47.40,22.66,1001.11,0.58,0.58
2024-03-12T14:13:16,13.83,25.91,42.07,1907.92,24.18,3419.20,0.1754,400.8364,27.0000,47.40,22.66,1001.14,0.58,0.59
2024-03-12T14:13:22,22.89,42.88,42.05,1913.35,24.17,3428.81,0.1754,400.6753,27.0000,47.40,22.66,1001.10,0.64,0.65
2024-03-12T14:13:26,18.60,34.85,42.08,1912.43,24.21,3427.10,0.1754,400.8044,27.0000,47.40,22.67,1001.12,0.65,0.66
2024-03-12T14:13:31,22.89,42.88,42.05,1914.53,24.21,3430.68,0.1753,400.4363,27.0000,47.39,22.67,1001.07,0.62,0.62
2024-03-12T14:13:36,27.66,51.82,42.05,1918.92,24.22,3438.47,0.1752,400.2368,27.0000,47.39,22.68,1001.07,0.60,0.60
2024-03-12T14:13:41,22.89,42.88,42.03,1922.08,24.21,3444.16,0.1750,399.8344,27.0000,47.38,22.68,1001.09,0.58,0.58
2024-03-12T14:13:47,0.00,0.00,42.00,1928.66,24.22,3456.06,0.1750,399.9017,27.0000,47.37,22.68,1001.12,0.58,0.58
2024-03-12T14:13:52,22.89,42.88,41.99,1932.61,24.24,3462.90,0.1750,399.8683,28.0000,47.36,22.69,1001.08,0.55,0.56
2024-03-12T14:13:57,22.89,42.88,41.99,1934.27,24.25,3465.94,0.1749,399.6352,27.0000,47.34,22.69,1001.10,0.56,0.56
2024-03-12T14:14:02,18.60,34.84,41.97,1935.24,24.22,3467.53,0.1748,399.2421,27.0000,47.33,22.69,1001.06,0.51,0.51
2024-03-12T14:14:07,13.83,25.91,41.95,1937.18,24.27,3470.92,0.1748,399.2525,27.0000,47.30,22.70,1001.07,0.44,0.45
2024-03-12T14:14:12,13.83,25.91,41.94,1937.83,24.28,3472.08,0.1748,399.2465,27.0000,47.29,22.70,1001.07,0.39,0.39
2024-03-12T14:14:17,22.89,42.88,41.94,1939.24,24.28,3474.67,0.1747,399.1250,27.0000,47.28,22.70,1001.08,0.31,0.32
2024-03-12T14:14:22,18.13,33.96,41.87,1941.31,24.27,3478.17,0.1748,399.2608,27.0000,47.28,22.71,1001.06,0.30,0.30
2024-03-12T14:14:27,18.13,33.96,41.89,1942.31,24.29,3479.94,0.1747,399.1566,27.0000,47.27,22.71,1001.05,0.38,0.38
2024-03-12T14:14:32,18.13,33.96,41.86,1943.04,24.28,3481.18,0.1746,398.8979,27.0000,47.23,22.72,1001.07,0.41,0.42
2024-03-12T14:14:37,22.89,42.87,41.88,1944.53,24.31,3483.74,0.1747,399.1039,27.0000,47.22,22.73,1001.07,0.52,0.53
2024-03-12T14:14:42,18.13,33.96,41.85,1945.66,24.31,3485.82,0.1745,398.4727,28.0000,47.19,22.73,1001.09,0.60,0.60
2024-03-12T14:14:47,22.89,42.87,41.81,1947.04,24.31,3488.14,0.1746,398.8234,27.0000,47.17,22.74,1001.07,0.67,0.67
2024-03-12T14:14:52,27.66,51.80,41.79,1947.37,24.31,3488.71,0.1744,398.4391,28.0000,47.15,22.74,1001.07,0.62,0.63
2024-03-12T14:14:57,18.13,33.96,41.75,1947.30,24.34,3488.62,0.1744,398.3735,27.0000,47.15,22.74,1001.08,0.54,0.54
2024-03-12T14:15:02,27.19,50.92,41.77,1946.82,24.32,3487.74,0.1742,397.9884,27.0000,47.12,22.75,1001.10,0.49,0.50
2024-03-12T14:15:07,31.96,59.85,41.70,1948.63,24.34,3490.76,0.1743,398.1208,28.0000,47.12,22.75,1001.05,0.51,0.52
2024-03-12T14:15:12,9.06,16.97,41.69,1948.46,24.36,3490.60,0.1743,398.2051,27.0000,47.10,22.75,1001.08,0.50,0.50
2024-03-12T14:15:17,22.89,42.87,41.65,1949.43,24.32,3492.21,0.1741,397.7151,27.0000,47.07,22.76,1001.08,0.47,0.47
2024-03-12T14:15:22,18.13,33.96,41.64,1949.34,24.36,3492.16,0.1741,397.7144,28.0000,47.06,22.76,1001.11,0.47,0.47
2024-03-12T14:15:26,22.89,42.87,41.62,1949.89,24.36,3493.03,0.1742,397.8649,28.0000,47.03,22.76,1001.08,0.44,0.44
2024-03-12T14:15:32,22.89,42.87,41.59,1949.95,24.35,3493.03,0.1741,397.6087,28.0000,47.01,22.77,1001.08,0.39,0.40
2024-03-12T14:15:37,13.83,25.90,41.57,1949.49,24.39,3492.11,0.1742,397.8006,28.0000,47.00,22.77,1001.06,0.37,0.37
2024-03-12T14:15:42,9.06,16.97,41.57,1949.74,24.36,3492.65,0.1740,397.4928,28.0000,46.98,22.77,1001.08,0.34,0.34
2024-03-12T14:15:47,18.13,33.95,41.52,1949.95,24.38,3493.01,0.1739,397.1639,28.0000,46.97,22.78,1001.11,0.38,0.38
2024-03-12T14:15:52,4.29,8.03,41.56,1950.44,24.40,3493.79,0.1740,397.3300,28.0000,46.95,22.78,1001.09,0.41,0.42
2024-03-12T14:15:57,31.48,58.95,41.49,1950.08,24.40,3493.04,0.1737,396.7371,28.0000,46.94,22.79,1001.09,0.39,0.39
2024-03-12T14:16:02,18.13,33.95,41.47,1949.92,24.39,3492.67,0.1738,396.8083,28.0000,46.92,22.79,1001.06,0.43,0.43
2024-03-12T14:16:07,18.13,33.95,41.48,1950.27,24.39,3493.34,0.1738,396.8275,28.0000,46.90,22.80,1001.11,0.45,0.45
2024-03-12T14:16:12,18.13,33.95,41.47,1950.80,24.42,3494.16,0.1738,396.8896,28.0000,46.89,22.80,1001.07,0.44,0.45
2024-03-12T14:16:17,18.13,33.95,41.43,1951.14,24.43,3494.84,0.1738,396.8982,28.0000,46.87,22.80,1001.09,0.47,0.47
2024-03-12T14:16:22,4.77,8.93,41.46,1952.45,24.43,3497.12,0.1738,396.7995,28.0000,46.85,22.81,1001.11,0.47,0.47
2024-03-12T14:16:27,18.13,33.95,41.41,1953.29,24.43,3498.56,0.1737,396.6885,28.0000,46.83,22.81,1001.09,0.47,0.47
2024-03-12T14:16:32,13.36,25.02,41.37,1953.15,24.48,3498.21,0.1737,396.6069,28.0000,46.82,22.82,1001.09,0.46,0.46
2024-03-12T14:16:37,9.06,16.96,41.36,1954.24,24.46,3500.18,0.1736,396.3968,28.0000,46.80,22.82,1001.10,0.46,0.46
2024-03-12T14:16:42,18.13,33.95,41.36,1954.52,24.46,3500.69,0.1736,396.5162,28.0000,46.78,22.82,1001.10,0.46,0.47
2024-03-12T14:16:47,18.13,33.95,41.34,1954.21,24.46,3499.89,0.1736,396.4329,28.0000,46.77,22.83,1001.06,0.45,0.45
2024-03-12T14:16:52,18.13,33.95,41.29,1955.24,24.48,3501.88,0.1735,396.2238,28.0000,46.77,22.83,1001.11,0.45,0.45
2024-03-12T14:16:57,18.13,33.94,41.33,1957.14,24.49,3505.01,0.1734,395.9899,28.0000,46.74,22.85,1001.10,0.43,0.43
2024-03-12T14:17:02,18.13,33.94,41.27,1956.98,24.48,3504.67,0.1734,395.9821,28.0000,46.72,22.85,1001.08,0.42,0.42
2024-03-12T14:17:07,13.36,25.01,41.24,1957.09,24.48,3504.96,0.1733,395.8036,28.0000,46.70,22.85,1001.11,0.36,0.36
2024-03-12T14:17:12,13.36,25.01,41.23,1957.51,24.51,3505.58,0.1734,395.9321,28.0000,46.69,22.86,1001.11,0.31,0.31
2024-03-12T14:17:17,13.36,25.01,41.22,1957.42,24.51,3505.27,0.1734,395.8148,28.0000,46.68,22.86,1001.06,0.28,0.29
2024-03-12T14:17:22,13.36,25.01,41.20,1957.75,24.49,3505.84,0.1734,395.9207,28.0000,46.66,22.87,1001.09,0.35,0.35
2024-03-12T14:17:26,13.83,25.89,41.20,1957.41,24.51,3505.22,0.1733,395.7272,28.0000,46.65,22.87,1001.08,0.34,0.34
2024-03-12T14:17:32,31.96,59.83,41.15,1957.57,24.54,3505.44,0.1733,395.5447,28.0000,46.63,22.88,1001.10,0.32,0.32
2024-03-12T14:17:37,8.59,16.08,41.14,1957.87,24.54,3505.93,0.1733,395.5593,28.0000,46.62,22.88,1001.09,0.39,0.39
2024-03-12T14:17:42,27.19,50.90,41.17,1958.86,24.54,3507.94,0.1733,395.7635,28.0000,46.58,22.88,1001.15,0.41,0.41
2024-03-12T14:17:47,4.29,8.03,41.15,1958.93,24.52,3507.77,0.1732,395.4917,28.0000,46.57,22.89,1001.10,0.35,0.35
2024-03-12T14:17:52,13.36,25.01,41.13,1958.40,24.54,3506.87,0.1732,395.4735,28.0000,46.55,22.89,1001.12,0.33,0.33
2024-03-12T14:17:57,18.13,33.94,41.12,1957.77,24.56,3505.55,0.1732,395.4664,28.0000,46.53,22.89,1001.06,0.30,0.31
2024-03-12T14:18:02,17.65,33.04,41.10,1957.59,24.55,3505.20,0.1732,395.4863,28.0000,46.52,22.90,1001.09,0.38,0.38
2024-03-12T14:18:07,18.13,33.94,41.09,1958.75,24.56,3507.34,0.1732,395.3552,28.0000,46.50,22.90,1001.11,0.42,0.42
2024-03-12T14:18:12,18.13,33.94,41.06,1959.04,24.55,3507.71,0.1732,395.3679,28.0000,46.48,22.90,1001.06,0.39,0.39
2024-03-12T14:18:17,27.19,50.90,41.03,1958.96,24.58,3507.54,0.1730,394.9487,28.0000,46.47,22.91,1001.09,0.37,0.38
2024-03-12T14:18:22,4.29,8.03,41.01,1959.10,24.58,3507.60,0.1730,395.0096,28.0000,46.45,22.92,1001.07,0.36,0.36
2024-03-12T14:18:27,13.36,25.01,41.01,1958.71,24.59,3506.89,0.1729,394.7220,28.0000,46.44,22.93,1001.10,0.35,0.35
2024-03-12T14:18:32,13.36,25.01,41.00,1958.78,24.59,3507.18,0.1730,394.9562,28.0000,46.43,22.92,1001.11,0.32,0.33
2024-03-12T14:18:37,-18.12,-33.92,40.98,1958.96,24.60,3507.26,0.1730,394.8186,28.0000,46.41,22.93,1001.08,0.28,0.28
2024-03-12T14:18:42,31.96,59.82,40.95,1958.98,24.59,3507.19,0.1731,395.0554,28.0000,46.39,22.94,1001.08,0.40,0.40
2024-03-12T14:18:47,18.13,33.93,40.93,1959.16,24.60,3507.50,0.1730,394.8931,28.0000,46.38,22.94,1001.08,0.45,0.45
2024-03-12T14:18:52,22.42,41.96,40.94,1959.64,24.62,3508.33,0.1730,394.9187,28.0000,46.37,22.95,1001.11,0.42,0.42
2024-03-12T14:18:57,22.89,42.84,40.91,1957.70,24.62,3504.93,0.1730,394.8330,28.0000,46.35,22.95,1001.13,0.39,0.39
2024-03-12T14:19:02,18.13,33.93,40.90,1957.53,24.63,3504.54,0.1732,395.3836,28.0000,46.33,22.95,1001.10,0.39,0.39
2024-03-12T14:19:07,27.19,50.89,40.90,1957.16,24.63,3503.75,0.1731,395.1337,28.0000,46.32,22.96,1001.10,0.36,0.36
2024-03-12T14:19:12,8.59,16.08,40.84,1956.14,24.66,3501.96,0.1728,394.4974,28.0000,46.30,22.96,1001.11,0.31,0.31
2024-03-12T14:19:17,31.48,58.92,40.82,1956.01,24.65,3501.60,0.1729,394.6189,28.0000,46.29,22.97,1001.11,0.26,0.26
2024-03-12T14:19:22,27.19,50.88,40.84,1955.98,24.66,3501.35,0.1728,394.3382,28.0000,46.27,22.97,1001.05,0.21,0.21
2024-03-12T14:19:27,18.13,33.93,40.82,1955.97,24.67,3501.26,0.1728,394.2874,28.0000,46.25,22.98,1001.07,0.15,0.15
2024-03-12T14:19:32,13.36,25.00,40.81,1955.03,24.66,3499.61,0.1730,394.7236,28.0000,46.24,22.98,1001.08,0.15,0.15
2024-03-12T14:19:37,26.71,49.98,40.79,1955.54,24.66,3500.39,0.1729,394.6568,28.0000,46.23,22.99,1001.07,0.16,0.16
2024-03-12T14:19:42,22.42,41.96,40.80,1956.27,24.67,3501.91,0.1729,394.5010,28.0000,46.22,22.98,1001.10,0.24,0.24
2024-03-12T14:19:47,36.25,67.84,40.77,1956.22,24.67,3501.78,0.1728,394.3873,28.0000,46.20,22.98,1001.08,0.25,0.25
2024-03-12T14:19:52,18.13,33.93,40.77,1955.98,24.67,3501.17,0.1728,394.4111,28.0000,46.19,22.99,1001.07,0.27,0.28
2024-03-12T14:19:57,8.59,16.08,40.72,1955.66,24.69,3500.66,0.1727,394.0616,28.0000,46.19,23.00,1001.12,0.26,0.26
2024-03-12T14:20:02,36.25,67.83,40.73,1955.02,24.67,3499.32,0.1729,394.6200,28.0000,46.18,23.01,1001.09,0.24,0.24
2024-03-12T14:20:07,18.13,33.93,40.73,1955.24,24.73,3499.67,0.1728,394.3945,28.0000,46.15,23.01,1001.08,0.20,0.20
2024-03-12T14:20:12,36.25,67.83,40.73,1955.04,24.69,3499.23,0.1728,394.3158,28.0000,46.14,23.01,1001.06,0.20,0.20
2024-03-12T14:20:17,22.42,41.95,40.74,1955.30,24.72,3499.78,0.1725,393.7059,28.0000,46.12,23.01,1001.09,0.21,0.21
2024-03-12T14:20:22,18.13,33.92,40.66,1954.65,24.72,3498.48,0.1726,393.7802,28.0000,46.11,23.02,1001.08,0.21,0.21
2024-03-12T14:20:27,17.65,33.03,40.66,1955.46,24.72,3499.84,0.1726,393.7885,28.0000,46.10,23.02,1001.06,0.23,0.23
2024-03-12T14:20:32,22.42,41.95,40.66,1955.69,24.72,3500.43,0.1727,394.0548,28.0000,46.09,23.02,1001.11,0.25,0.26
2024-03-12T14:20:37,13.36,25.00,40.68,1955.77,24.73,3500.41,0.1727,394.0954,28.0000,46.09,23.02,1001.06,0.27,0.27
2024-03-12T14:20:42,-0.48,-0.90,40.58,1955.38,24.73,3499.54,0.1728,394.3457,28.0000,46.07,23.04,1001.08,0.24,0.24
2024-03-12T14:20:47,17.65,33.03,40.62,1954.86,24.74,3498.79,0.1727,394.0690,28.0000,46.04,23.04,1001.13,0.19,0.19
2024-03-12T14:20:52,17.65,33.02,40.61,1954.45,24.76,3497.93,0.1727,394.0098,28.0000,46.02,23.05,1001.13,0.16,0.17
2024-03-12T14:20:57,18.13,33.92,40.55,1954.40,24.73,3497.81,0.1728,394.2117,28.0000,46.01,23.05,1001.12,0.13,0.13
2024-03-12T14:21:02,17.65,33.02,40.56,1954.88,24.76,3498.48,0.1726,393.9169,28.0000,46.01,23.05,1001.06,0.12,0.13
2024-03-12T14:21:07,18.13,33.92,40.57,1955.12,24.74,3498.96,0.1727,394.0254,28.0000,46.00,23.05,1001.08,0.18,0.18
2024-03-12T14:21:12,17.65,33.02,40.55,1955.62,24.77,3499.75,0.1727,393.9997,28.0000,45.97,23.05,1001.05,0.27,0.27
2024-03-12T14:21:17,13.36,24.99,40.52,1954.63,24.76,3497.85,0.1726,393.8252,28.0000,45.97,23.06,1001.05,0.30,0.30
2024-03-12T14:21:22,17.65,33.02,40.52,1954.21,24.79,3496.99,0.1727,393.9723,28.0000,45.95,23.07,1001.05,0.27,0.27
2024-03-12T14:21:27,8.59,16.07,40.51,1953.72,24.77,3496.25,0.1726,393.9069,28.0000,45.94,23.07,1001.09,0.21,0.22
2024-03-12T14:21:32,8.59,16.07,40.50,1952.97,24.80,3494.69,0.1726,393.8773,28.0000,45.93,23.08,1001.06,0.16,0.16
2024-03-12T14:21:37,26.71,49.97,40.50,1952.22,24.79,3493.51,0.1726,393.8764,28.0000,45.93,23.07,1001.07,0.16,0.16
2024-03-12T14:21:42,26.71,49.97,40.48,1952.47,24.80,3493.78,0.1727,393.8867,28.0000,45.91,23.08,1001.06,0.18,0.18
2024-03-12T14:21:47,8.59,16.07,40.47,1951.91,24.80,3492.85,0.1726,393.6660,28.0000,45.90,23.09,1001.11,0.18,0.18
2024-03-12T14:21:52,8.59,16.07,40.42,1951.70,24.79,3492.34,0.1725,393.4530,28.0000,45.89,23.09,1001.07,0.18,0.18
2024-03-12T14:21:57,36.25,67.81,40.45,1951.16,24.80,3491.30,0.1726,393.6996,28.0000,45.88,23.10,1001.08,0.18,0.18
2024-03-12T14:22:02,22.42,41.94,40.44,1951.36,24.82,3491.81,0.1726,393.7167,28.0000,45.87,23.10,1001.12,0.15,0.15
2024-03-12T14:22:07,3.82,7.15,40.40,1951.60,24.83,3492.13,0.1724,393.3235,28.0000,45.85,23.10,1001.09,0.14,0.14
2024-03-12T14:22:12,26.71,49.96,40.40,1950.93,24.83,3490.78,0.1724,393.1980,28.0000,45.84,23.11,1001.08,0.17,0.17
2024-03-12T14:22:17,17.65,33.02,40.39,1952.04,24.84,3492.88,0.1725,393.5718,28.0000,45.82,23.11,1001.12,0.16,0.17
2024-03-12T14:22:22,21.94,41.04,40.35,1951.76,24.82,3492.11,0.1725,393.5920,28.0000,45.82,23.12,1001.07,0.14,0.14
2024-03-12T14:22:27,22.42,41.94,40.37,1951.30,24.82,3491.32,0.1725,393.5833,28.0000,45.80,23.13,1001.12,0.13,0.13
2024-03-12T14:22:32,22.42,41.94,40.34,1951.20,24.84,3491.04,0.1726,393.6737,28.0000,45.79,23.13,1001.09,0.31,0.31
2024-03-12T14:22:37,17.65,33.02,40.33,1950.93,24.84,3490.78,0.1725,393.4556,28.0000,45.78,23.12,1001.12,0.37,0.38
2024-03-12T14:22:42,13.36,24.99,40.31,1951.42,24.86,3491.51,0.1726,393.6140,28.0000,45.76,23.13,1001.11,0.35,0.35
2024-03-12T14:22:47,17.65,33.01,40.34,1952.81,24.84,3493.91,0.1725,393.4155,28.0000,45.76,23.14,1001.12,0.36,0.36
2024-03-12T14:22:52,40.54,75.83,40.30,1953.34,24.87,3494.79,0.1726,393.7207,28.0000,45.74,23.15,1001.13,0.41,0.41
2024-03-12T14:22:57,22.42,41.94,40.32,1953.55,24.86,3495.34,0.1727,394.0647,28.0000,45.72,23.14,1001.15,0.37,0.37
2024-03-12T14:23:02,17.65,33.01,40.32,1952.78,24.87,3493.62,0.1727,393.8199,28.0000,45.72,23.16,1001.12,0.33,0.33
2024-03-12T14:23:07,31.48,58.88,40.24,1953.48,24.87,3494.85,0.1725,393.5074,28.0000,45.70,23.16,1001.11,0.27,0.27
2024-03-12T14:23:12,3.82,7.14,40.27,1954.32,24.89,3496.44,0.1726,393.6242,28.0000,45.70,23.16,1001.14,0.24,0.24
2024-03-12T14:23:17,17.65,33.01,40.28,1955.10,24.89,3497.66,0.1726,393.6257,28.0000,45.69,23.17,1001.12,0.25,0.25
2024-03-12T14:23:22,22.42,41.93,40.24,1954.55,24.89,3496.71,0.1724,393.3325,28.0000,45.69,23.17,1001.13,0.23,0.23
2024-03-12T14:23:27,22.42,41.93,40.27,1954.80,24.89,3497.07,0.1725,393.5454,28.0000,45.68,23.17,1001.10,0.19,0.20
2024-03-12T14:23:32,22.42,41.93,40.26,1955.04,24.89,3497.49,0.1726,393.5765,28.0000,45.66,23.17,1001.11,0.24,0.24
2024-03-12T14:23:37,17.65,33.01,40.26,1954.39,24.91,3496.29,0.1726,393.6632,28.0000,45.66,23.18,1001.13,0.26,0.26
2024-03-12T14:23:42,17.65,33.01,40.22,1953.95,24.91,3495.41,0.1727,393.8449,28.0000,45.66,23.18,1001.10,0.27,0.27
2024-03-12T14:23:47,12.88,24.09,40.22,1954.28,24.91,3496.27,0.1726,393.6541,28.0000,45.64,23.19,1001.21,0.24,0.24
2024-03-12T14:23:52,13.36,24.99,40.21,1953.96,24.91,3495.39,0.1725,393.5335,28.0000,45.63,23.19,1001.12,0.24,0.24
2024-03-12T14:23:57,17.65,33.01,40.21,1954.04,24.91,3495.61,0.1726,393.7504,28.0000,45.62,23.19,1001.14,0.24,0.24
2024-03-12T14:24:02,17.65,33.01,40.14,1953.59,24.93,3494.54,0.1727,393.7437,28.0000,45.62,23.20,1001.10,0.23,0.23
2024-03-12T14:24:07,8.59,16.06,40.20,1953.91,24.94,3495.21,0.1725,393.4265,29.0000,45.60,23.20,1001.13,0.21,0.21
2024-03-12T14:24:12,26.71,49.95,40.13,1953.34,24.94,3494.07,0.1726,393.6128,28.0000,45.59,23.20,1001.10,0.17,0.17
2024-03-12T14:24:17,17.65,33.01,40.14,1953.45,24.97,3494.13,0.1726,393.6701,28.0000,45.58,23.21,1001.09,0.15,0.15
2024-03-12T14:24:22,26.71,49.95,40.17,1952.75,24.95,3492.98,0.1726,393.5665,28.0000,45.58,23.21,1001.12,0.13,0.13
2024-03-12T14:24:27,13.36,24.98,40.13,1953.45,24.95,3494.20,0.1726,393.7041,28.0000,45.58,23.21,1001.11,0.11,0.11
2024-03-12T14:24:32,8.59,16.06,40.15,1952.80,24.97,3493.11,0.1725,393.4754,29.0000,45.56,23.21,1001.13,0.10,0.10
2024-03-12T14:24:37,8.59,16.06,40.11,1951.70,24.98,3491.09,0.1726,393.5830,29.0000,45.56,23.22,1001.15,0.08,0.08
2024-03-12T14:24:42,12.88,24.09,40.11,1950.82,24.95,3489.61,0.1725,393.5101,28.0000,45.55,23.22,1001.18,0.08,0.09
2024-03-12T14:24:47,22.42,41.92,40.10,1950.37,24.97,3488.56,0.1726,393.6633,28.0000,45.55,23.23,1001.14,0.08,0.08
2024-03-12T14:24:52,26.71,49.95,40.07,1950.56,24.98,3488.92,0.1726,393.5922,29.0000,45.54,23.23,1001.15,0.06,0.06
2024-03-12T14:24:57,17.65,33.00,40.07,1950.67,25.00,3489.10,0.1725,393.4515,29.0000,45.52,23.23,1001.14,0.05,0.05
2024-03-12T14:25:02,26.71,49.95,40.06,1950.22,25.00,3488.21,0.1726,393.6490,28.0000,45.52,23.24,1001.15,0.03,0.03
2024-03-12T14:25:07,17.65,33.00,40.05,1950.07,25.00,3487.79,0.1727,393.7112,28.0000,45.49,23.25,1001.14,0.02,0.02
2024-03-12T14:25:12,17.65,33.00,40.03,1950.40,24.97,3488.39,0.1726,393.5786,28.0000,45.48,23.25,1001.15,0.02,0.02
2024-03-12T14:25:17,22.42,41.92,40.02,1950.13,24.98,3487.87,0.1726,393.6351,29.0000,45.48,23.25,1001.14,0.19,0.19
2024-03-12T14:25:22,17.65,33.00,40.03,1949.97,25.01,3487.58,0.1725,393.4549,29.0000,45.47,23.26,1001.17,0.26,0.26
2024-03-12T14:25:27,8.59,16.06,40.00,1950.23,25.03,3488.09,0.1727,393.7572,28.0000,45.46,23.26,1001.18,0.24,0.24
2024-03-12T14:25:32,22.42,41.92,40.02,1950.03,25.01,3487.54,0.1726,393.5993,29.0000,45.45,23.27,1001.16,0.23,0.24
2024-03-12T14:25:37,17.65,33.00,40.01,1949.63,25.04,3486.85,0.1727,393.7104,29.0000,45.44,23.27,1001.17,0.20,0.20
2024-03-12T14:25:42,17.65,33.00,39.98,1949.60,25.03,3486.69,0.1727,393.6633,28.0000,45.43,23.27,1001.14,0.16,0.16
2024-03-12T14:25:47,8.59,16.06,39.98,1949.63,25.04,3486.59,0.1727,393.6556,28.0000,45.42,23.27,1001.09,0.11,0.11
2024-03-12T14:25:52,8.59,16.06,39.99,1949.96,25.07,3487.20,0.1726,393.5067,29.0000,45.43,23.27,1001.10,0.08,0.08
2024-03-12T14:25:57,17.65,33.00,39.98,1949.70,25.03,3486.67,0.1727,393.8612,29.0000,45.42,23.28,1001.11,0.08,0.08
2024-03-12T14:26:02,17.65,33.00,39.97,1949.71,25.03,3486.76,0.1727,393.7998,28.0000,45.40,23.29,1001.17,0.08,0.08
2024-03-12T14:26:07,36.25,67.77,39.95,1949.83,25.09,3486.80,0.1726,393.5645,28.0000,45.39,23.29,1001.12,0.15,0.15
2024-03-12T14:26:12,17.65,33.00,39.99,1949.90,25.07,3486.87,0.1726,393.4168,28.0000,45.39,23.29,1001.10,0.21,0.21
2024-03-12T14:26:17,31.48,58.85,39.93,1950.20,25.06,3487.44,0.1727,393.7177,29.0000,45.37,23.30,1001.15,0.19,0.19
2024-03-12T14:26:22,26.71,49.93,39.95,1950.62,25.07,3488.18,0.1727,393.6678,29.0000,45.36,23.30,1001.14,0.18,0.18
2024-03-12T14:26:27,17.65,33.00,39.94,1950.88,25.09,3488.59,0.1727,393.6513,29.0000,45.36,23.31,1001.16,0.16,0.16
2024-03-12T14:26:32,21.94,41.02,39.92,1950.80,25.09,3488.56,0.1727,393.6484,29.0000,45.35,23.30,1001.15,0.20,0.20
2024-03-12T14:26:37,12.88,24.08,39.92,1951.42,25.07,3489.52,0.1727,393.6853,29.0000,45.34,23.31,1001.15,0.21,0.21
2024-03-12T14:26:42,8.59,16.06,39.88,1952.04,25.09,3490.69,0.1727,393.7626,29.0000,45.34,23.31,1001.17,0.24,0.24
2024-03-12T14:26:47,35.77,66.87,39.87,1952.14,25.10,3490.79,0.1728,393.8708,29.0000,45.34,23.32,1001.18,0.24,0.24
2024-03-12T14:26:52,8.59,16.06,39.91,1952.28,25.10,3491.09,0.1728,393.8945,29.0000,45.32,23.32,1001.19,0.20,0.20
2024-03-12T14:26:57,12.88,24.08,39.89,1952.21,25.11,3490.94,0.1727,393.7204,28.0000,45.30,23.32,1001.18,0.17,0.18
2024-03-12T14:27:02,21.94,41.02,39.90,1951.71,25.10,3490.02,0.1727,393.7034,29.0000,45.31,23.33,1001.21,0.18,0.18
2024-03-12T14:27:07,26.71,49.93,39.90,1950.58,25.11,3487.89,0.1727,393.7915,28.0000,45.31,23.34,1001.21,0.17,0.17
2024-03-12T14:27:12,8.11,15.16,39.83,1949.90,25.11,3486.46,0.1727,393.7631,28.0000,45.28,23.34,1001.15,0.17,0.17
2024-03-12T14:27:17,8.59,16.06,39.87,1949.90,25.11,3486.41,0.1727,393.7246,29.0000,45.28,23.35,1001.17,0.16,0.16
2024-03-12T14:27:22,26.71,49.93,39.87,1950.54,25.13,3487.77,0.1728,393.9525,29.0000,45.26,23.34,1001.20,0.14,0.14
2024-03-12T14:27:27,17.65,32.99,39.85,1950.39,25.14,3487.44,0.1727,393.8070,29.0000,45.25,23.34,1001.18,0.13,0.13
2024-03-12T14:27:32,21.94,41.01,39.83,1950.30,25.11,3487.28,0.1728,393.8568,29.0000,45.25,23.35,1001.22,0.12,0.12
2024-03-12T14:27:37,26.71,49.93,39.80,1951.08,25.14,3488.52,0.1728,394.0248,29.0000,45.24,23.35,1001.17,0.12,0.12
2024-03-12T14:27:42,17.65,32.99,39.83,1951.06,25.15,3488.50,0.1727,393.7507,29.0000,45.24,23.35,1001.18,0.19,0.19
2024-03-12T14:27:47,26.71,49.93,39.81,1951.08,25.15,3488.48,0.1727,393.7362,29.0000,45.24,23.36,1001.19,0.23,0.23
2024-03-12T14:27:52,17.65,32.99,39.80,1950.29,25.14,3486.88,0.1728,393.8288,29.0000,45.23,23.37,1001.17,0.21,0.21
2024-03-12T14:27:57,26.71,49.92,39.77,1949.74,25.17,3485.83,0.1729,394.1205,29.0000,45.23,23.37,1001.16,0.22,0.23
2024-03-12T14:28:02,41.02,76.67,39.79,1949.14,25.15,3484.61,0.1729,394.0465,29.0000,45.21,23.38,1001.14,0.23,0.23
2024-03-12T14:28:07,17.17,32.09,39.81,1948.79,25.18,3484.00,0.1729,394.0844,29.0000,45.19,23.39,1001.18,0.20,0.20
2024-03-12T14:28:12,12.88,24.07,39.76,1949.04,25.17,3484.44,0.1729,394.1035,29.0000,45.18,23.39,1001.18,0.18,0.18
