Room,Value,Time,Type
3FAD,41.2,03:21 2023-12-08,RH %
3FAD,1106.0,03:36 2023-12-08,CO2 ppm
3FAD,21.7,03:36 2023-12-08,t° C
3FAD,41.2,03:36 2023-12-08,RH %
3FAD,1099.0,03:51 2023-12-08,CO2 ppm
3FAD,21.7,03:51 2023-12-08,t° C
3FAD,41.1,03:51 2023-12-08,RH %
3FAD,1094.0,04:06 2023-12-08,CO2 ppm
3FAD,21.6,04:06 2023-12-08,t° C
3FAD,41.2,04:06 2023-12-08,RH %
3FAD,1087.0,04:21 2023-12-08,CO2 ppm
3FAD,21.6,04:21 2023-12-08,t° C
3FAD,41.2,04:21 2023-12-08,RH %
3FAD,1082.0,04:36 2023-12-08,CO2 ppm
3FAD,21.6,04:36 2023-12-08,t° C
3FAD,41.2,04:36 2023-12-08,RH %
3FAD,1079.0,04:51 2023-12-08,CO2 ppm
3FAD,21.6,04:51 2023-12-08,t° C
3FAD,41.2,04:51 2023-12-08,RH %
3FAD,1077.0,05:06 2023-12-08,CO2 ppm
3FAD,21.6,05:06 2023-12-08,t° C
3FAD,41.1,05:06 2023-12-08,RH %
3FAD,1066.0,05:21 2023-12-08,CO2 ppm
3FAD,21.6,05:21 2023-12-08,t° C
3FAD,41.2,05:21 2023-12-08,RH %
3FAD,1062.0,05:36 2023-12-08,CO2 ppm
3FAD,21.6,05:36 2023-12-08,t° C
3FAD,41.2,05:36 2023-12-08,RH %
3FAD,1054.0,05:51 2023-12-08,CO2 ppm
3FAD,21.6,05:51 2023-12-08,t° C
3FAD,41.3,05:51 2023-12-08,RH %
3FAD,1050.0,06:06 2023-12-08,CO2 ppm
3FAD,21.6,06:06 2023-12-08,t° C
3FAD,41.3,06:06 2023-12-08,RH %
3FAD,1049.0,06:21 2023-12-08,CO2 ppm
3FAD,21.6,06:21 2023-12-08,t° C
3FAD,41.3,06:21 2023-12-08,RH %
3FAD,1044.0,06:36 2023-12-08,CO2 ppm
3FAD,21.5,06:36 2023-12-08,t° C
3FAD,41.3,06:36 2023-12-08,RH %
3FAD,1033.0,06:51 2023-12-08,CO2 ppm
3FAD,21.5,06:51 2023-12-08,t° C
3FAD,41.4,06:51 2023-12-08,RH %
3FAD,1027.0,07:06 2023-12-08,CO2 ppm
3FAD,21.5,07:06 2023-12-08,t° C
3FAD,41.4,07:06 2023-12-08,RH %
3FAD,1022.0,07:21 2023-12-08,CO2 ppm
3FAD,21.5,07:21 2023-12-08,t° C
3FAD,41.4,07:21 2023-12-08,RH %
3FAD,1017.0,07:36 2023-12-08,CO2 ppm
3FAD,21.5,07:36 2023-12-08,t° C
3FAD,41.4,07:36 2023-12-08,RH %
3FAD,1009.0,07:51 2023-12-08,CO2 ppm
3FAD,21.5,07:51 2023-12-08,t° C
3FAD,41.4,07:51 2023-12-08,RH %
3FAD,1003.0,08:06 2023-12-08,CO2 ppm
3FAD,21.5,08:06 2023-12-08,t° C
3FAD,41.4,08:06 2023-12-08,RH %
3FAD,998.0,08:21 2023-12-08,CO2 ppm
3FAD,21.5,08:21 2023-12-08,t° C
3FAD,41.4,08:21 2023-12-08,RH %
3FAD,992.0,08:36 2023-12-08,CO2 ppm
3FAD,21.5,08:36 2023-12-08,t° C
3FAD,41.4,08:36 2023-12-08,RH %
3FAD,987.0,08:51 2023-12-08,CO2 ppm
3FAD,21.4,08:51 2023-12-08,t° C
3FAD,41.5,08:51 2023-12-08,RH %
3FAD,980.0,09:06 2023-12-08,CO2 ppm
3FAD,21.4,09:06 2023-12-08,t° C
3FAD,41.5,09:06 2023-12-08,RH %
3FAD,974.0,09:21 2023-12-08,CO2 ppm
3FAD,21.4,09:21 2023-12-08,t° C
3FAD,41.5,09:21 2023-12-08,RH %
3FAD,984.0,09:36 2023-12-08,CO2 ppm
3FAD,21.5,09:36 2023-12-08,t° C
3FAD,41.6,09:36 2023-12-08,RH %
3FAD,1016.0,09:51 2023-12-08,CO2 ppm
3FAD,21.6,09:51 2023-12-08,t° C
3FAD,42.4,09:51 2023-12-08,RH %
3FAD,42.9,10:06 2023-12-08,RH %
3FAD,21.7,10:06 2023-12-08,t° C
3FAD,1090.0,10:06 2023-12-08,CO2 ppm
3FAD,1143.0,10:21 2023-12-08,CO2 ppm
3FAD,21.8,10:21 2023-12-08,t° C
3FAD,42.9,10:21 2023-12-08,RH %
3FAD,1176.0,10:36 2023-12-08,CO2 ppm
3FAD,21.9,10:36 2023-12-08,t° C
3FAD,43.0,10:36 2023-12-08,RH %
3FAD,22.0,10:51 2023-12-08,t° C
3FAD,1214.0,10:51 2023-12-08,CO2 ppm
3FAD,43.0,10:51 2023-12-08,RH %
3FAD,1246.0,11:06 2023-12-08,CO2 ppm
3FAD,22.1,11:06 2023-12-08,t° C
3FAD,43.0,11:06 2023-12-08,RH %
3FAD,1277.0,11:11 2023-12-08,CO2 ppm
3FAD,40.6,11:21 2023-12-08,RH %
3FAD,1268.0,11:21 2023-12-08,CO2 ppm
3FAD,22.1,11:21 2023-12-08,t° C
3FAD,536.0,11:26 2023-12-08,CO2 ppm
3FAD,31.5,11:36 2023-12-08,RH %
3FAD,712.0,11:36 2023-12-08,CO2 ppm
3FAD,20.8,11:36 2023-12-08,t° C
3FAD,531.0,11:51 2023-12-08,CO2 ppm
3FAD,21.1,11:51 2023-12-08,t° C
3FAD,34.6,11:51 2023-12-08,RH %
3FAD,610.0,12:06 2023-12-08,CO2 ppm
3FAD,21.3,12:06 2023-12-08,t° C
3FAD,36.3,12:06 2023-12-08,RH %
3FAD,661.0,12:21 2023-12-08,CO2 ppm
3FAD,21.5,12:21 2023-12-08,t° C
3FAD,37.2,12:21 2023-12-08,RH %
3FAD,712.0,12:36 2023-12-08,CO2 ppm
3FAD,21.7,12:36 2023-12-08,t° C
3FAD,37.8,12:36 2023-12-08,RH %
3FAD,747.0,12:51 2023-12-08,CO2 ppm
3FAD,21.8,12:51 2023-12-08,t° C
3FAD,38.2,12:51 2023-12-08,RH %
3FAD,782.0,13:06 2023-12-08,CO2 ppm
3FAD,21.9,13:06 2023-12-08,t° C
3FAD,38.6,13:06 2023-12-08,RH %
3FAD,821.0,13:21 2023-12-08,CO2 ppm
3FAD,22.0,13:21 2023-12-08,t° C
3FAD,38.6,13:21 2023-12-08,RH %
3FAD,825.0,13:36 2023-12-08,CO2 ppm
3FAD,22.1,13:36 2023-12-08,t° C
3FAD,38.7,13:36 2023-12-08,RH %
3FAD,22.1,13:51 2023-12-08,t° C
3FAD,38.8,13:51 2023-12-08,RH %
3FAD,827.0,13:51 2023-12-08,CO2 ppm
3FAD,856.0,14:06 2023-12-08,CO2 ppm
3FAD,22.1,14:06 2023-12-08,t° C
3FAD,39.4,14:06 2023-12-08,RH %
3FAD,931.0,14:21 2023-12-08,CO2 ppm
3FAD,22.2,14:21 2023-12-08,t° C
3FAD,39.6,14:21 2023-12-08,RH %
3FAD,976.0,14:36 2023-12-08,CO2 ppm
3FAD,22.2,14:36 2023-12-08,t° C
3FAD,39.7,14:36 2023-12-08,RH %
3FAD,1040.0,14:51 2023-12-08,CO2 ppm
3FAD,22.3,14:51 2023-12-08,t° C
3FAD,40.3,14:51 2023-12-08,RH %
3FAD,1132.0,15:06 2023-12-08,CO2 ppm
3FAD,22.3,15:06 2023-12-08,t° C
3FAD,40.8,15:06 2023-12-08,RH %
3FAD,41.1,15:21 2023-12-08,RH %
3FAD,1220.0,15:21 2023-12-08,CO2 ppm
3FAD,22.4,15:21 2023-12-08,t° C
3FAD,22.4,15:36 2023-12-08,t° C
3FAD,41.4,15:36 2023-12-08,RH %
3FAD,1293.0,15:36 2023-12-08,CO2 ppm
3FAD,1369.0,15:51 2023-12-08,CO2 ppm
3FAD,22.5,15:51 2023-12-08,t° C
3FAD,41.6,15:51 2023-12-08,RH %
3FAD,719.0,15:56 2023-12-08,CO2 ppm
3FAD,579.0,16:01 2023-12-08,CO2 ppm
3FAD,34.1,16:06 2023-12-08,RH %
3FAD,827.0,16:06 2023-12-08,CO2 ppm
3FAD,21.5,16:06 2023-12-08,t° C
3FAD,738.0,16:21 2023-12-08,CO2 ppm
3FAD,21.9,16:21 2023-12-08,t° C
3FAD,37.4,16:21 2023-12-08,RH %
3FAD,885.0,16:36 2023-12-08,CO2 ppm
3FAD,22.1,16:36 2023-12-08,t° C
3FAD,38.4,16:36 2023-12-08,RH %
3FAD,1004.0,16:51 2023-12-08,CO2 ppm
3FAD,22.3,16:51 2023-12-08,t° C
3FAD,39.1,16:51 2023-12-08,RH %
3FAD,39.9,17:06 2023-12-08,RH %
3FAD,1109.0,17:06 2023-12-08,CO2 ppm
3FAD,22.4,17:06 2023-12-08,t° C
3FAD,1253.0,17:21 2023-12-08,CO2 ppm
3FAD,22.5,17:21 2023-12-08,t° C
3FAD,40.1,17:21 2023-12-08,RH %
3FAD,1293.0,17:36 2023-12-08,CO2 ppm
3FAD,22.5,17:36 2023-12-08,t° C
3FAD,40.1,17:36 2023-12-08,RH %
3FAD,1205.0,17:51 2023-12-08,CO2 ppm
3FAD,22.4,17:51 2023-12-08,t° C
3FAD,38.6,17:51 2023-12-08,RH %
3FAD,1084.0,18:06 2023-12-08,CO2 ppm
3FAD,22.2,18:06 2023-12-08,t° C
3FAD,38.4,18:06 2023-12-08,RH %
3FAD,1055.0,18:21 2023-12-08,CO2 ppm
3FAD,22.1,18:21 2023-12-08,t° C
3FAD,38.4,18:21 2023-12-08,RH %
3FAD,1043.0,18:36 2023-12-08,CO2 ppm
3FAD,22.0,18:36 2023-12-08,t° C
3FAD,38.4,18:36 2023-12-08,RH %
3FAD,1032.0,18:51 2023-12-08,CO2 ppm
3FAD,21.9,18:51 2023-12-08,t° C
3FAD,38.6,18:51 2023-12-08,RH %
3FAD,1024.0,19:06 2023-12-08,CO2 ppm
3FAD,21.8,19:06 2023-12-08,t° C
3FAD,38.7,19:06 2023-12-08,RH %
3FAD,1026.0,19:21 2023-12-08,CO2 ppm
3FAD,21.7,19:21 2023-12-08,t° C
3FAD,38.7,19:21 2023-12-08,RH %
3FAD,1019.0,19:36 2023-12-08,CO2 ppm
3FAD,21.7,19:36 2023-12-08,t° C
3FAD,38.7,19:36 2023-12-08,RH %
3FAD,1007.0,19:51 2023-12-08,CO2 ppm
3FAD,21.5,19:51 2023-12-08,t° C
3FAD,39.0,19:51 2023-12-08,RH %
3FAD,1011.0,20:06 2023-12-08,CO2 ppm
3FAD,21.7,20:06 2023-12-08,t° C
3FAD,39.2,20:06 2023-12-08,RH %
3FAD,1015.0,20:21 2023-12-08,CO2 ppm
3FAD,21.8,20:21 2023-12-08,t° C
3FAD,39.2,20:21 2023-12-08,RH %
3FAD,1012.0,20:36 2023-12-08,CO2 ppm
3FAD,21.8,20:36 2023-12-08,t° C
3FAD,39.3,20:36 2023-12-08,RH %
3FAD,1012.0,20:51 2023-12-08,CO2 ppm
3FAD,21.8,20:51 2023-12-08,t° C
3FAD,39.4,20:51 2023-12-08,RH %
3FAD,1011.0,21:06 2023-12-08,CO2 ppm
3FAD,21.8,21:06 2023-12-08,t° C
3FAD,39.4,21:06 2023-12-08,RH %
3FAD,1011.0,21:21 2023-12-08,CO2 ppm
3FAD,21.8,21:21 2023-12-08,t° C
3FAD,39.4,21:21 2023-12-08,RH %
3FAD,1007.0,21:36 2023-12-08,CO2 ppm
3FAD,21.9,21:36 2023-12-08,t° C
3FAD,39.5,21:36 2023-12-08,RH %
3FAD,1002.0,21:51 2023-12-08,CO2 ppm
3FAD,21.9,21:51 2023-12-08,t° C
3FAD,39.6,21:51 2023-12-08,RH %
3FAD,1004.0,22:06 2023-12-08,CO2 ppm
3FAD,21.9,22:06 2023-12-08,t° C
3FAD,39.6,22:06 2023-12-08,RH %
3FAD,1004.0,22:21 2023-12-08,CO2 ppm
3FAD,21.9,22:21 2023-12-08,t° C
3FAD,39.6,22:21 2023-12-08,RH %
3FAD,1001.0,22:36 2023-12-08,CO2 ppm
3FAD,21.9,22:36 2023-12-08,t° C
3FAD,39.7,22:36 2023-12-08,RH %
3FAD,997.0,22:51 2023-12-08,CO2 ppm
3FAD,21.8,22:51 2023-12-08,t° C
3FAD,39.7,22:51 2023-12-08,RH %
3FAD,993.0,23:06 2023-12-08,CO2 ppm
3FAD,21.9,23:06 2023-12-08,t° C
3FAD,39.8,23:06 2023-12-08,RH %
3FAD,992.0,23:21 2023-12-08,CO2 ppm
3FAD,21.9,23:21 2023-12-08,t° C
3FAD,39.8,23:21 2023-12-08,RH %
3FAD,990.0,23:36 2023-12-08,CO2 ppm
3FAD,21.8,23:36 2023-12-08,t° C
3FAD,39.9,23:36 2023-12-08,RH %
3FAD,985.0,23:51 2023-12-08,CO2 ppm
3FAD,21.8,23:51 2023-12-08,t° C
3FAD,39.9,23:51 2023-12-08,RH %
3FAD,985.0,00:06 2023-12-09,CO2 ppm
3FAD,21.8,00:06 2023-12-09,t° C
3FAD,39.9,00:06 2023-12-09,RH %
3FAD,984.0,00:21 2023-12-09,CO2 ppm
3FAD,21.8,00:21 2023-12-09,t° C
3FAD,40.0,00:21 2023-12-09,RH %
3FAD,983.0,00:36 2023-12-09,CO2 ppm
3FAD,21.8,00:36 2023-12-09,t° C
3FAD,40.0,00:36 2023-12-09,RH %
3FAD,977.0,00:51 2023-12-09,CO2 ppm
3FAD,21.8,00:51 2023-12-09,t° C
3FAD,40.1,00:51 2023-12-09,RH %
3FAD,974.0,01:06 2023-12-09,CO2 ppm
3FAD,21.8,01:06 2023-12-09,t° C
3FAD,40.0,01:06 2023-12-09,RH %
3FAD,969.0,01:21 2023-12-09,CO2 ppm
3FAD,21.8,01:21 2023-12-09,t° C
3FAD,40.1,01:21 2023-12-09,RH %
3FAD,962.0,01:36 2023-12-09,CO2 ppm
3FAD,21.8,01:36 2023-12-09,t° C
3FAD,40.1,01:36 2023-12-09,RH %
3FAD,961.0,01:51 2023-12-09,CO2 ppm
3FAD,21.8,01:51 2023-12-09,t° C
3FAD,40.1,01:51 2023-12-09,RH %
3FAD,958.0,02:06 2023-12-09,CO2 ppm
3FAD,21.8,02:06 2023-12-09,t° C
3FAD,40.2,02:06 2023-12-09,RH %
3FAD,956.0,02:21 2023-12-09,CO2 ppm
3FAD,21.8,02:21 2023-12-09,t° C
3FAD,40.2,02:21 2023-12-09,RH %
3FAD,952.0,02:36 2023-12-09,CO2 ppm
3FAD,21.8,02:36 2023-12-09,t° C
3FAD,40.3,02:36 2023-12-09,RH %
3FAD,950.0,02:51 2023-12-09,CO2 ppm
3FAD,21.8,02:51 2023-12-09,t° C
3FAD,40.3,02:51 2023-12-09,RH %
3FAD,950.0,03:06 2023-12-09,CO2 ppm
3FAD,21.8,03:06 2023-12-09,t° C
3FAD,40.3,03:06 2023-12-09,RH %
3FAD,949.0,03:21 2023-12-09,CO2 ppm
3FAD,21.8,03:21 2023-12-09,t° C
3FAD,40.3,03:21 2023-12-09,RH %
3FAD,946.0,03:36 2023-12-09,CO2 ppm
3FAD,21.8,03:36 2023-12-09,t° C
3FAD,40.4,03:36 2023-12-09,RH %
3FAD,942.0,03:51 2023-12-09,CO2 ppm
3FAD,21.8,03:51 2023-12-09,t° C
3FAD,40.4,03:51 2023-12-09,RH %
3FAD,936.0,04:06 2023-12-09,CO2 ppm
3FAD,21.8,04:06 2023-12-09,t° C
3FAD,40.4,04:06 2023-12-09,RH %
3FAD,937.0,04:21 2023-12-09,CO2 ppm
3FAD,21.8,04:21 2023-12-09,t° C
3FAD,40.4,04:21 2023-12-09,RH %
3FAD,935.0,04:36 2023-12-09,CO2 ppm
3FAD,21.7,04:36 2023-12-09,t° C
3FAD,40.4,04:36 2023-12-09,RH %
3FAD,927.0,04:51 2023-12-09,CO2 ppm
3FAD,21.8,04:51 2023-12-09,t° C
3FAD,40.5,04:51 2023-12-09,RH %
3FAD,926.0,05:06 2023-12-09,CO2 ppm
3FAD,21.8,05:06 2023-12-09,t° C
3FAD,40.5,05:06 2023-12-09,RH %
3FAD,925.0,05:21 2023-12-09,CO2 ppm
3FAD,21.7,05:21 2023-12-09,t° C
3FAD,40.5,05:21 2023-12-09,RH %
3FAD,922.0,05:36 2023-12-09,CO2 ppm
3FAD,21.7,05:36 2023-12-09,t° C
3FAD,40.6,05:36 2023-12-09,RH %
3FAD,918.0,05:51 2023-12-09,CO2 ppm
3FAD,21.7,05:51 2023-12-09,t° C
3FAD,40.6,05:51 2023-12-09,RH %
3FAD,916.0,06:06 2023-12-09,CO2 ppm
3FAD,21.8,06:06 2023-12-09,t° C
3FAD,40.6,06:06 2023-12-09,RH %
3FAD,911.0,06:21 2023-12-09,CO2 ppm
3FAD,21.7,06:21 2023-12-09,t° C
3FAD,40.6,06:21 2023-12-09,RH %
3FAD,909.0,06:36 2023-12-09,CO2 ppm
3FAD,21.7,06:36 2023-12-09,t° C
3FAD,40.7,06:36 2023-12-09,RH %
3FAD,908.0,06:51 2023-12-09,CO2 ppm
3FAD,21.7,06:51 2023-12-09,t° C
3FAD,40.7,06:51 2023-12-09,RH %
3FAD,906.0,07:06 2023-12-09,CO2 ppm
3FAD,21.7,07:06 2023-12-09,t° C
3FAD,40.7,07:06 2023-12-09,RH %
3FAD,900.0,07:21 2023-12-09,CO2 ppm
3FAD,21.7,07:21 2023-12-09,t° C
3FAD,40.7,07:21 2023-12-09,RH %
3FAD,900.0,07:36 2023-12-09,CO2 ppm
3FAD,21.7,07:36 2023-12-09,t° C
3FAD,40.8,07:36 2023-12-09,RH %
3FAD,896.0,07:51 2023-12-09,CO2 ppm
3FAD,21.7,07:51 2023-12-09,t° C
3FAD,40.7,07:51 2023-12-09,RH %
3FAD,892.0,08:06 2023-12-09,CO2 ppm
3FAD,21.7,08:06 2023-12-09,t° C
3FAD,40.8,08:06 2023-12-09,RH %
3FAD,886.0,08:21 2023-12-09,CO2 ppm
3FAD,21.7,08:21 2023-12-09,t° C
3FAD,40.8,08:21 2023-12-09,RH %
3FAD,886.0,08:36 2023-12-09,CO2 ppm
3FAD,21.7,08:36 2023-12-09,t° C
3FAD,40.8,08:36 2023-12-09,RH %
3FAD,883.0,08:51 2023-12-09,CO2 ppm
3FAD,21.7,08:51 2023-12-09,t° C
3FAD,40.8,08:51 2023-12-09,RH %
3FAD,882.0,09:06 2023-12-09,CO2 ppm
3FAD,21.7,09:06 2023-12-09,t° C
3FAD,40.8,09:06 2023-12-09,RH %
3FAD,877.0,09:21 2023-12-09,CO2 ppm
3FAD,21.7,09:21 2023-12-09,t° C
3FAD,40.9,09:21 2023-12-09,RH %
3FAD,878.0,09:36 2023-12-09,CO2 ppm
3FAD,21.7,09:36 2023-12-09,t° C
3FAD,40.8,09:36 2023-12-09,RH %
3FAD,871.0,09:51 2023-12-09,CO2 ppm
3FAD,21.7,09:51 2023-12-09,t° C
3FAD,40.9,09:51 2023-12-09,RH %
3FAD,867.0,10:01 2023-12-09,CO2 ppm
3FAD,869.0,10:06 2023-12-09,CO2 ppm
3FAD,21.7,10:06 2023-12-09,t° C
3FAD,40.9,10:06 2023-12-09,RH %
3FAD,863.0,10:21 2023-12-09,CO2 ppm
3FAD,21.7,10:21 2023-12-09,t° C
3FAD,41.0,10:21 2023-12-09,RH %
3FAD,860.0,10:36 2023-12-09,CO2 ppm
3FAD,21.7,10:36 2023-12-09,t° C
3FAD,40.9,10:36 2023-12-09,RH %
3FAD,857.0,10:51 2023-12-09,CO2 ppm
3FAD,21.7,10:51 2023-12-09,t° C
3FAD,40.9,10:51 2023-12-09,RH %
3FAD,854.0,11:06 2023-12-09,CO2 ppm
3FAD,21.7,11:06 2023-12-09,t° C
3FAD,40.9,11:06 2023-12-09,RH %
3FAD,854.0,11:21 2023-12-09,CO2 ppm
3FAD,21.7,11:21 2023-12-09,t° C
3FAD,41.0,11:21 2023-12-09,RH %
3FAD,850.0,11:36 2023-12-09,CO2 ppm
3FAD,21.9,11:36 2023-12-09,t° C
3FAD,41.0,11:36 2023-12-09,RH %
3FAD,845.0,11:51 2023-12-09,CO2 ppm
3FAD,22.1,11:51 2023-12-09,t° C
3FAD,41.0,11:51 2023-12-09,RH %
3FAD,837.0,12:06 2023-12-09,CO2 ppm
3FAD,22.3,12:06 2023-12-09,t° C
3FAD,40.9,12:06 2023-12-09,RH %
3FAD,833.0,12:21 2023-12-09,CO2 ppm
3FAD,22.5,12:21 2023-12-09,t° C
3FAD,40.9,12:21 2023-12-09,RH %
3FAD,829.0,12:36 2023-12-09,CO2 ppm
3FAD,22.8,12:36 2023-12-09,t° C
3FAD,40.9,12:36 2023-12-09,RH %
3FAD,823.0,12:51 2023-12-09,CO2 ppm
3FAD,23.1,12:51 2023-12-09,t° C
3FAD,40.8,12:51 2023-12-09,RH %
3FAD,822.0,13:06 2023-12-09,CO2 ppm
3FAD,23.4,13:06 2023-12-09,t° C
3FAD,40.6,13:06 2023-12-09,RH %
3FAD,820.0,13:21 2023-12-09,CO2 ppm
3FAD,23.7,13:21 2023-12-09,t° C
3FAD,40.5,13:21 2023-12-09,RH %
3FAD,817.0,13:36 2023-12-09,CO2 ppm
3FAD,24.0,13:36 2023-12-09,t° C
3FAD,40.2,13:36 2023-12-09,RH %
3FAD,813.0,13:51 2023-12-09,CO2 ppm
3FAD,24.1,13:51 2023-12-09,t° C
3FAD,40.0,13:51 2023-12-09,RH %
3FAD,811.0,14:06 2023-12-09,CO2 ppm
3FAD,24.0,14:06 2023-12-09,t° C
3FAD,40.0,14:06 2023-12-09,RH %
3FAD,808.0,14:21 2023-12-09,CO2 ppm
3FAD,24.1,14:21 2023-12-09,t° C
3FAD,40.0,14:21 2023-12-09,RH %
3FAD,803.0,14:36 2023-12-09,CO2 ppm
3FAD,24.2,14:36 2023-12-09,t° C
3FAD,39.9,14:36 2023-12-09,RH %
3FAD,801.0,14:51 2023-12-09,CO2 ppm
3FAD,24.1,14:51 2023-12-09,t° C
3FAD,40.0,14:51 2023-12-09,RH %
3FAD,797.0,15:06 2023-12-09,CO2 ppm
3FAD,23.9,15:06 2023-12-09,t° C
3FAD,40.3,15:06 2023-12-09,RH %
3FAD,796.0,15:21 2023-12-09,CO2 ppm
3FAD,23.9,15:21 2023-12-09,t° C
3FAD,40.4,15:21 2023-12-09,RH %
3FAD,791.0,15:36 2023-12-09,CO2 ppm
3FAD,23.9,15:36 2023-12-09,t° C
3FAD,40.5,15:36 2023-12-09,RH %
3FAD,787.0,15:51 2023-12-09,CO2 ppm
3FAD,23.8,15:51 2023-12-09,t° C
3FAD,40.6,15:51 2023-12-09,RH %
3FAD,786.0,16:06 2023-12-09,CO2 ppm
3FAD,23.7,16:06 2023-12-09,t° C
3FAD,40.8,16:06 2023-12-09,RH %
3FAD,786.0,16:21 2023-12-09,CO2 ppm
3FAD,23.5,16:21 2023-12-09,t° C
3FAD,40.9,16:21 2023-12-09,RH %
3FAD,788.0,16:36 2023-12-09,CO2 ppm
3FAD,23.4,16:36 2023-12-09,t° C
3FAD,41.1,16:36 2023-12-09,RH %
3FAD,783.0,16:51 2023-12-09,CO2 ppm
3FAD,23.2,16:51 2023-12-09,t° C
3FAD,41.3,16:51 2023-12-09,RH %
3FAD,780.0,17:06 2023-12-09,CO2 ppm
3FAD,23.2,17:06 2023-12-09,t° C
3FAD,41.4,17:06 2023-12-09,RH %
3FAD,776.0,17:21 2023-12-09,CO2 ppm
3FAD,23.1,17:21 2023-12-09,t° C
3FAD,41.4,17:21 2023-12-09,RH %
3FAD,770.0,17:36 2023-12-09,CO2 ppm
3FAD,23.1,17:36 2023-12-09,t° C
3FAD,41.6,17:36 2023-12-09,RH %
3FAD,767.0,17:51 2023-12-09,CO2 ppm
3FAD,23.0,17:51 2023-12-09,t° C
3FAD,41.6,17:51 2023-12-09,RH %
3FAD,765.0,18:06 2023-12-09,CO2 ppm
3FAD,22.9,18:06 2023-12-09,t° C
3FAD,41.7,18:06 2023-12-09,RH %
3FAD,763.0,18:21 2023-12-09,CO2 ppm
3FAD,22.9,18:21 2023-12-09,t° C
3FAD,41.7,18:21 2023-12-09,RH %
3FAD,760.0,18:36 2023-12-09,CO2 ppm
3FAD,22.8,18:36 2023-12-09,t° C
3FAD,41.8,18:36 2023-12-09,RH %
3FAD,758.0,18:51 2023-12-09,CO2 ppm
3FAD,22.8,18:51 2023-12-09,t° C
3FAD,41.8,18:51 2023-12-09,RH %
3FAD,753.0,19:06 2023-12-09,CO2 ppm
3FAD,22.7,19:06 2023-12-09,t° C
3FAD,41.8,19:06 2023-12-09,RH %
3FAD,751.0,19:21 2023-12-09,CO2 ppm
3FAD,22.7,19:21 2023-12-09,t° C
3FAD,41.9,19:21 2023-12-09,RH %
3FAD,751.0,19:36 2023-12-09,CO2 ppm
3FAD,22.7,19:36 2023-12-09,t° C
3FAD,41.9,19:36 2023-12-09,RH %
3FAD,748.0,19:51 2023-12-09,CO2 ppm
3FAD,22.7,19:51 2023-12-09,t° C
3FAD,41.9,19:51 2023-12-09,RH %
3FAD,746.0,20:06 2023-12-09,CO2 ppm
3FAD,22.6,20:06 2023-12-09,t° C
3FAD,41.9,20:06 2023-12-09,RH %
3FAD,742.0,20:21 2023-12-09,CO2 ppm
3FAD,22.6,20:21 2023-12-09,t° C
3FAD,41.9,20:21 2023-12-09,RH %
3FAD,740.0,20:36 2023-12-09,CO2 ppm
3FAD,22.6,20:36 2023-12-09,t° C
3FAD,41.9,20:36 2023-12-09,RH %
3FAD,736.0,20:51 2023-12-09,CO2 ppm
3FAD,22.6,20:51 2023-12-09,t° C
3FAD,41.9,20:51 2023-12-09,RH %
3FAD,732.0,21:06 2023-12-09,CO2 ppm
3FAD,22.5,21:06 2023-12-09,t° C
3FAD,41.9,21:06 2023-12-09,RH %
3FAD,732.0,21:21 2023-12-09,CO2 ppm
3FAD,22.5,21:21 2023-12-09,t° C
3FAD,41.9,21:21 2023-12-09,RH %
3FAD,730.0,21:36 2023-12-09,CO2 ppm
3FAD,22.5,21:36 2023-12-09,t° C
3FAD,42.0,21:36 2023-12-09,RH %
3FAD,724.0,21:51 2023-12-09,CO2 ppm
3FAD,22.5,21:51 2023-12-09,t° C
3FAD,41.9,21:51 2023-12-09,RH %
3FAD,723.0,22:06 2023-12-09,CO2 ppm
3FAD,22.5,22:06 2023-12-09,t° C
3FAD,41.9,22:06 2023-12-09,RH %
3FAD,720.0,22:21 2023-12-09,CO2 ppm
3FAD,22.4,22:21 2023-12-09,t° C
3FAD,42.0,22:21 2023-12-09,RH %
3FAD,718.0,22:36 2023-12-09,CO2 ppm
3FAD,22.4,22:36 2023-12-09,t° C
3FAD,42.0,22:36 2023-12-09,RH %
3FAD,717.0,22:51 2023-12-09,CO2 ppm
3FAD,22.4,22:51 2023-12-09,t° C
3FAD,42.0,22:51 2023-12-09,RH %
3FAD,716.0,23:06 2023-12-09,CO2 ppm
3FAD,22.4,23:06 2023-12-09,t° C
3FAD,42.0,23:06 2023-12-09,RH %
3FAD,710.0,23:21 2023-12-09,CO2 ppm
3FAD,22.4,23:21 2023-12-09,t° C
3FAD,42.0,23:21 2023-12-09,RH %
3FAD,710.0,23:36 2023-12-09,CO2 ppm
3FAD,22.4,23:36 2023-12-09,t° C
3FAD,42.0,23:36 2023-12-09,RH %
3FAD,702.0,23:51 2023-12-09,CO2 ppm
3FAD,22.4,23:51 2023-12-09,t° C
3FAD,42.0,23:51 2023-12-09,RH %
3FAD,698.0,00:06 2023-12-10,CO2 ppm
3FAD,22.3,00:06 2023-12-10,t° C
3FAD,41.9,00:06 2023-12-10,RH %
3FAD,700.0,00:21 2023-12-10,CO2 ppm
3FAD,22.3,00:21 2023-12-10,t° C
3FAD,42.0,00:21 2023-12-10,RH %
3FAD,700.0,00:36 2023-12-10,CO2 ppm
3FAD,22.3,00:36 2023-12-10,t° C
3FAD,42.0,00:36 2023-12-10,RH %
