timestamp(UTC),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-15T01:57:46,0.64,0.64,39.49,502.63,28.17,894.19,317.69,280.58,53.14,28.57,0.4,901.8,33.0,0.2437,552.7509,34.0000,48.09,26.36,1006.26,36.57,18.85
2024-02-15T01:57:51,0.64,0.64,39.42,502.85,28.15,894.59,315.07,278.27,36.66,19.71,0.4,902.7,33.0,0.2436,552.5381,34.0000,48.11,26.36,1006.27,58.25,30.02
2024-02-15T01:57:57,0.61,0.61,39.49,503.17,28.18,895.15,333.39,294.45,45.32,24.37,0.4,901.6,33.0,0.2435,552.2251,34.0000,48.17,26.37,1006.29,51.26,26.42
2024-02-15T01:58:02,0.62,0.62,39.59,503.05,28.18,894.95,294.13,259.77,78.26,42.08,0.4,899.8,33.0,0.2434,552.1707,34.0000,48.22,26.36,1006.27,57.55,29.66
2024-02-15T01:58:07,0.62,0.62,39.66,503.13,28.17,895.08,317.69,280.58,53.14,28.57,0.4,903.0,33.0,0.2439,553.2010,34.0000,48.32,26.37,1006.29,43.58,22.46
2024-02-15T01:58:13,0.58,0.58,39.63,503.81,28.18,896.24,315.06,278.27,61.80,33.23,0.4,903.5,33.0,0.2439,553.1079,34.0000,48.27,26.37,1006.25,50.56,26.06
2024-02-15T01:58:18,0.51,0.51,39.68,504.08,28.17,896.77,356.97,315.27,21.05,11.32,0.4,902.4,33.0,0.2438,552.8860,34.0000,48.25,26.36,1006.27,58.25,30.02
2024-02-15T01:58:24,0.47,0.47,39.69,504.38,28.18,897.29,320.30,282.89,36.66,19.71,0.4,901.5,33.0,0.2437,552.7665,34.0000,48.28,26.37,1006.28,43.58,22.46
2024-02-15T01:58:29,0.43,0.43,39.67,504.55,28.19,897.60,333.39,294.45,45.33,24.37,0.4,903.0,33.0,0.2437,552.6607,34.0000,48.28,26.36,1006.27,58.25,30.02
2024-02-15T01:58:34,0.48,0.48,39.71,504.58,28.18,897.65,312.44,275.95,53.14,28.57,0.4,898.7,33.0,0.2436,552.4199,34.0000,48.27,26.37,1006.29,57.55,29.66
2024-02-15T01:58:40,0.53,0.53,39.63,505.18,28.17,898.74,341.26,301.39,70.47,37.89,0.4,899.5,33.0,0.2437,552.6838,34.0000,48.17,26.37,1006.32,58.25,30.02
2024-02-15T01:58:45,0.48,0.48,39.64,505.32,28.17,898.96,341.25,301.39,36.66,19.71,0.4,900.3,33.0,0.2436,552.4065,34.0000,48.36,26.37,1006.29,72.22,37.22
2024-02-15T01:58:50,0.41,0.41,39.66,505.39,28.17,899.06,317.68,280.58,45.32,24.37,0.4,901.9,33.0,0.2436,552.5409,34.0000,48.30,26.36,1006.23,72.22,37.22
2024-02-15T01:58:56,0.42,0.42,39.64,505.55,28.15,899.38,294.12,259.77,61.80,33.23,0.4,897.8,33.0,0.2437,552.6870,34.0000,48.28,26.37,1006.29,43.58,22.46
2024-02-15T01:59:01,0.45,0.45,39.63,505.18,28.17,898.69,346.48,306.02,36.66,19.71,0.4,901.9,33.0,0.2437,552.6673,34.0000,48.24,26.37,1006.25,58.25,30.02
2024-02-15T01:59:06,0.58,0.58,39.61,505.37,28.18,899.05,320.30,282.89,36.66,19.71,0.4,898.0,33.0,0.2437,552.7875,34.0000,48.17,26.37,1006.28,58.25,30.02
2024-02-15T01:59:12,0.64,0.64,39.42,505.65,28.18,899.58,328.16,289.83,45.33,24.37,0.4,902.3,33.0,0.2437,552.8071,34.0000,48.16,26.37,1006.31,58.25,30.02
2024-02-15T01:59:17,0.69,0.69,39.52,505.31,28.15,898.95,336.01,296.77,61.80,33.23,0.4,898.7,33.0,0.2437,552.7782,34.0000,48.34,26.37,1006.28,58.25,30.02
2024-02-15T01:59:22,0.67,0.67,39.70,505.50,28.19,899.31,341.25,301.39,45.33,24.37,0.4,897.9,33.0,0.2438,552.8900,34.0000,48.31,26.37,1006.30,65.23,33.62
2024-02-15T01:59:28,0.62,0.62,39.58,505.72,28.18,899.64,322.90,285.20,45.32,24.37,0.4,900.2,33.0,0.2438,552.8648,34.0000,48.17,26.38,1006.28,50.56,26.06
2024-02-15T01:59:33,0.59,0.59,39.71,505.38,28.18,899.04,320.29,282.89,53.99,29.03,0.4,899.6,33.0,0.2437,552.7379,34.0000,48.29,26.38,1006.28,43.58,22.46
2024-02-15T01:59:39,0.50,0.50,39.75,505.07,28.15,898.51,309.83,273.64,61.80,33.23,0.4,900.6,33.0,0.2436,552.5467,34.0000,48.35,26.37,1006.29,43.58,22.46
2024-02-15T01:59:44,0.42,0.42,39.83,504.48,28.19,897.42,315.05,278.27,36.66,19.71,0.4,902.4,33.0,0.2436,552.4512,34.0000,48.30,26.38,1006.26,57.55,29.66
2024-02-15T01:59:49,0.37,0.37,39.66,504.07,28.19,896.72,325.53,287.52,45.32,24.37,0.4,899.8,33.0,0.2437,552.6745,34.0000,48.25,26.38,1006.30,36.57,18.85
2024-02-15T01:59:55,0.40,0.40,39.61,504.33,28.19,897.20,336.01,296.77,53.99,29.03,0.4,900.5,33.0,0.2436,552.5209,34.0000,48.27,26.37,1006.28,72.22,37.22
2024-02-15T02:00:00,0.49,0.49,39.89,504.40,28.18,897.28,336.00,296.77,45.32,24.37,0.4,902.6,33.0,0.2437,552.6126,34.0000,48.42,26.38,1006.27,57.55,29.66
2024-02-15T02:00:05,0.48,0.48,39.81,503.78,28.17,896.21,370.04,326.83,36.66,19.71,0.4,900.4,33.0,0.2438,552.8594,34.0000,48.40,26.37,1006.27,57.55,29.66
2024-02-15T02:00:11,0.46,0.46,39.78,504.14,28.18,896.83,309.81,273.64,36.66,19.71,0.4,900.3,33.0,0.2438,553.0296,34.0000,48.34,26.38,1006.28,65.23,33.62
2024-02-15T02:00:16,0.45,0.45,39.71,504.75,28.18,897.90,341.23,301.39,53.99,29.03,0.4,899.8,33.0,0.2439,553.1922,34.0000,48.27,26.38,1006.27,43.58,22.46
2024-02-15T02:00:21,0.46,0.46,39.67,504.87,28.18,898.09,338.61,299.08,61.80,33.23,0.4,902.7,33.0,0.2439,553.1078,34.0000,48.25,26.38,1006.25,57.54,29.66
2024-02-15T02:00:27,0.54,0.54,39.87,504.53,28.18,897.52,317.67,280.58,36.66,19.71,0.4,900.3,33.0,0.2437,552.8123,34.0000,48.27,26.37,1006.24,43.58,22.46
2024-02-15T02:00:32,0.60,0.60,39.76,504.13,28.17,896.85,336.01,296.77,36.66,19.71,0.4,900.6,33.0,0.2438,552.9690,34.0000,48.36,26.37,1006.28,50.56,26.06
2024-02-15T02:00:37,0.63,0.63,39.81,503.21,28.18,895.19,322.91,285.20,45.32,24.37,0.4,897.4,33.0,0.2438,552.8462,34.0000,48.34,26.38,1006.29,50.56,26.06
2024-02-15T02:00:43,0.56,0.56,39.80,503.01,28.17,894.87,341.25,301.39,36.66,19.71,0.4,899.8,33.0,0.2438,552.9411,34.0000,48.33,26.37,1006.29,43.58,22.46
2024-02-15T02:00:48,0.60,0.60,39.78,502.91,28.18,894.66,307.21,271.33,20.20,10.86,0.4,902.7,33.0,0.2438,552.9798,34.0000,48.26,26.37,1006.27,36.57,18.85
2024-02-15T02:00:54,0.60,0.60,39.81,502.99,28.18,894.80,322.90,285.20,45.32,24.37,0.4,903.2,33.0,0.2439,553.2016,34.0000,48.23,26.37,1006.26,51.26,26.42
2024-02-15T02:00:59,0.58,0.58,39.81,504.12,28.18,896.85,325.55,287.52,45.33,24.37,0.4,901.4,33.0,0.2439,553.0996,34.0000,48.32,26.37,1006.31,50.56,26.06
2024-02-15T02:01:04,0.61,0.61,39.81,504.09,28.19,896.78,317.69,280.58,37.53,20.18,0.4,897.6,33.0,0.2438,553.0213,34.0000,48.41,26.37,1006.30,72.22,37.22
2024-02-15T02:01:10,0.55,0.55,39.89,504.38,28.17,897.29,309.82,273.64,45.32,24.37,0.4,900.3,33.0,0.2438,552.9806,34.0000,48.41,26.37,1006.28,64.53,33.26
2024-02-15T02:01:15,0.53,0.53,39.97,504.55,28.15,897.58,336.01,296.77,53.99,29.03,0.4,900.5,33.0,0.2437,552.7114,34.0000,48.51,26.37,1006.26,50.56,26.06
2024-02-15T02:01:20,0.58,0.58,39.89,504.52,28.18,897.51,333.38,294.45,36.66,19.71,0.4,900.8,33.0,0.2436,552.5508,34.0000,48.55,26.37,1006.26,50.56,26.06
2024-02-15T02:01:26,0.66,0.66,39.73,504.22,28.14,896.99,333.38,294.45,45.32,24.37,0.4,904.1,33.0,0.2437,552.7358,34.0000,48.44,26.37,1006.26,65.23,33.62
2024-02-15T02:01:31,0.65,0.65,39.75,504.03,28.17,896.64,333.37,294.45,78.26,42.08,0.4,900.6,33.0,0.2437,552.6907,34.0000,48.44,26.37,1006.24,50.56,26.06
2024-02-15T02:01:36,0.62,0.62,39.74,504.21,28.17,896.98,354.33,312.95,36.66,19.71,0.4,898.1,33.0,0.2436,552.5506,34.0000,48.46,26.37,1006.28,72.22,37.22
2024-02-15T02:01:42,0.61,0.61,39.65,504.82,28.18,898.06,330.76,292.14,78.26,42.08,0.4,899.7,33.0,0.2437,552.8040,34.0000,48.32,26.37,1006.26,65.23,33.62
2024-02-15T02:01:47,0.60,0.60,39.66,504.87,28.17,898.12,315.05,278.27,61.80,33.23,0.4,900.8,33.0,0.2438,553.0187,34.0000,48.26,26.38,1006.26,65.23,33.62
2024-02-15T02:01:52,0.60,0.60,39.85,504.90,28.14,898.18,351.71,310.64,53.13,28.57,0.4,900.0,33.0,0.2438,552.8934,34.0000,48.35,26.37,1006.26,58.25,30.02
2024-02-15T02:01:58,0.61,0.61,39.81,504.98,28.15,898.30,325.52,287.52,61.80,33.23,0.4,899.4,33.0,0.2439,553.1907,34.0000,48.32,26.38,1006.26,57.55,29.66
2024-02-15T02:02:03,0.61,0.61,39.88,504.81,28.18,898.02,325.53,287.52,36.66,19.71,0.4,901.8,33.0,0.2440,553.4508,34.0000,48.39,26.37,1006.25,58.25,30.02
2024-02-15T02:02:09,0.59,0.59,39.76,504.45,28.18,897.37,341.23,301.39,36.66,19.71,0.4,899.6,33.0,0.2440,553.4635,34.0000,48.30,26.37,1006.23,50.56,26.06
2024-02-15T02:02:14,0.56,0.56,39.89,504.20,28.17,896.93,328.15,289.83,45.32,24.37,0.4,901.1,33.0,0.2440,553.3109,34.0000,48.18,26.37,1006.25,43.58,22.46
2024-02-15T02:02:19,0.55,0.55,39.76,504.39,28.19,897.26,320.28,282.89,37.53,20.18,0.4,899.9,33.0,0.2440,553.3650,34.0000,48.25,26.38,1006.27,65.23,33.62
2024-02-15T02:02:25,0.52,0.52,39.72,503.89,28.18,896.41,315.06,278.27,44.47,23.91,0.4,902.0,33.0,0.2438,552.9994,34.0000,48.36,26.36,1006.23,50.56,26.06
2024-02-15T02:02:30,0.48,0.48,39.76,504.55,28.19,897.55,330.76,292.14,53.13,28.57,0.4,899.8,33.0,0.2438,552.9770,34.0000,48.40,26.37,1006.24,65.23,33.62
2024-02-15T02:02:35,0.49,0.49,40.03,504.47,28.19,897.40,341.23,301.39,53.99,29.03,0.4,899.4,33.0,0.2438,552.8365,34.0000,48.52,26.37,1006.24,72.21,37.22
2024-02-15T02:02:41,0.49,0.49,39.93,504.39,28.19,897.27,320.28,282.89,70.47,37.89,0.4,900.8,33.0,0.2441,553.7173,34.0000,48.56,26.37,1006.23,50.56,26.06
2024-02-15T02:02:46,0.48,0.48,39.90,504.61,28.15,897.69,346.48,306.02,45.32,24.37,0.4,899.0,33.0,0.2443,554.1391,34.0000,48.46,26.37,1006.27,79.90,41.18
2024-02-15T02:02:51,0.45,0.45,39.83,504.05,28.18,896.66,320.29,282.89,70.47,37.89,0.4,900.8,33.0,0.2440,553.4917,34.0000,48.48,26.37,1006.24,58.24,30.02
2024-02-15T02:02:57,0.38,0.38,39.80,504.08,28.18,896.73,330.76,292.14,45.32,24.37,0.4,902.2,33.0,0.2438,553.0423,34.0000,48.50,26.37,1006.24,50.56,26.06
2024-02-15T02:03:02,0.38,0.38,39.73,504.22,28.21,896.97,341.23,301.39,28.86,15.52,0.4,901.3,33.0,0.2439,553.1147,34.0000,48.42,26.37,1006.24,43.58,22.46
2024-02-15T02:03:08,0.67,0.67,39.62,504.57,28.18,897.60,338.62,299.08,45.32,24.37,0.4,902.3,33.0,0.2440,553.3699,34.0000,48.24,26.37,1006.26,36.57,18.85
2024-02-15T02:03:13,0.72,0.72,39.58,504.04,28.18,896.67,370.04,326.83,70.47,37.89,0.4,901.0,33.0,0.2440,553.3957,34.0000,48.20,26.37,1006.27,58.25,30.02
2024-02-15T02:03:18,0.76,0.76,39.53,504.63,28.19,897.70,320.29,282.89,70.47,37.89,0.4,900.3,33.0,0.2442,553.7588,34.0000,48.22,26.36,1006.22,36.57,18.85
2024-02-15T02:03:24,0.73,0.73,39.78,504.64,28.21,897.72,328.15,289.83,36.66,19.71,0.4,902.7,33.0,0.2443,554.0359,34.0000,48.42,26.37,1006.26,50.56,26.06
2024-02-15T02:03:29,0.65,0.65,39.79,505.07,28.19,898.49,349.09,308.33,28.86,15.52,0.4,900.2,33.0,0.2442,553.9636,34.0000,48.34,26.37,1006.26,50.56,26.06
2024-02-15T02:03:34,0.62,0.62,39.67,505.23,28.19,898.81,349.11,308.33,61.80,33.23,0.4,901.7,33.0,0.2440,553.4702,34.0000,48.40,26.36,1006.27,43.58,22.46
2024-02-15T02:03:40,0.55,0.55,39.63,505.44,28.19,899.14,325.53,287.52,45.32,24.37,0.4,901.5,33.0,0.2440,553.4473,34.0000,48.44,26.37,1006.25,50.56,26.06
2024-02-15T02:03:45,0.56,0.56,39.76,505.58,28.21,899.39,341.23,301.39,70.47,37.89,0.4,900.0,33.0,0.2443,554.0479,34.0000,48.48,26.37,1006.24,72.91,37.58
2024-02-15T02:03:50,0.65,0.65,39.87,505.54,28.19,899.32,312.43,275.95,45.32,24.37,0.4,899.5,33.0,0.2439,553.2445,34.0000,48.68,26.37,1006.24,72.21,37.22
2024-02-15T02:03:56,0.64,0.64,39.98,505.74,28.19,899.72,346.49,306.02,53.14,28.57,0.4,901.4,33.0,0.2443,553.9974,34.0000,48.62,26.36,1006.26,57.55,29.66
2024-02-15T02:04:01,0.62,0.62,39.78,506.45,28.19,900.95,341.23,301.39,36.66,19.71,0.4,902.5,33.0,0.2445,554.6082,34.0000,48.38,26.37,1006.25,57.55,29.66
2024-02-15T02:04:06,0.58,0.58,39.70,506.65,28.21,901.30,330.77,292.14,53.13,28.57,0.4,899.3,33.0,0.2444,554.2452,34.0000,48.26,26.36,1006.23,51.26,26.42
2024-02-15T02:04:12,0.55,0.55,39.62,506.46,28.19,900.95,317.67,280.58,36.66,19.71,0.4,900.7,33.0,0.2442,553.9399,34.0000,48.19,26.37,1006.25,58.25,30.02
2024-02-15T02:04:17,0.57,0.57,39.65,506.76,28.22,901.49,325.53,287.52,45.32,24.37,0.4,901.1,33.0,0.2442,553.9005,34.0000,48.19,26.37,1006.24,58.24,30.02
2024-02-15T02:04:23,0.60,0.60,39.73,506.47,28.21,900.99,354.32,312.95,53.99,29.03,0.4,903.5,33.0,0.2444,554.3920,34.0000,48.22,26.36,1006.23,42.86,22.09
2024-02-15T02:04:28,0.57,0.57,39.74,507.03,28.21,901.98,307.20,271.33,53.99,29.03,0.4,902.8,33.0,0.2442,553.8689,34.0000,48.32,26.37,1006.25,58.25,30.02
2024-02-15T02:04:33,0.50,0.50,39.85,507.49,28.18,902.80,338.62,299.08,70.47,37.89,0.4,899.5,33.0,0.2442,553.7597,34.0000,48.40,26.37,1006.25,57.55,29.66
2024-02-15T02:04:39,0.51,0.51,39.75,507.74,28.17,903.22,336.00,296.77,70.47,37.89,0.4,901.7,33.0,0.2441,553.5583,34.0000,48.43,26.37,1006.24,72.21,37.22
2024-02-15T02:04:44,0.44,0.44,39.73,507.72,28.19,903.21,320.29,282.89,45.32,24.37,0.4,898.6,33.0,0.2440,553.4573,34.0000,48.45,26.37,1006.25,43.58,22.46
2024-02-15T02:04:49,0.48,0.48,39.84,508.28,28.19,904.20,330.76,292.14,53.13,28.57,0.4,900.1,33.0,0.2441,553.5554,34.0000,48.41,26.37,1006.26,65.23,33.62
2024-02-15T02:04:55,0.45,0.45,39.78,508.57,28.19,904.72,312.43,275.95,45.32,24.37,0.4,901.0,33.0,0.2441,553.5616,34.0000,48.38,26.37,1006.25,72.21,37.22
2024-02-15T02:05:00,0.39,0.39,39.70,508.32,28.19,904.28,325.54,287.52,70.47,37.89,0.4,899.9,33.0,0.2442,553.8419,34.0000,48.25,26.37,1006.27,58.25,30.02
2024-02-15T02:05:05,0.34,0.34,39.80,507.83,28.19,903.40,341.24,301.39,53.99,29.03,0.4,900.8,33.0,0.2441,553.5511,34.0000,48.53,26.37,1006.26,43.58,22.46
2024-02-15T02:05:11,0.38,0.38,40.03,507.64,28.18,903.07,315.06,278.27,70.47,37.89,0.4,902.4,33.0,0.2441,553.5541,34.0000,48.60,26.37,1006.26,65.23,33.62
2024-02-15T02:05:16,0.44,0.44,39.97,507.35,28.19,902.56,336.01,296.77,53.99,29.03,0.4,904.6,33.0,0.2441,553.5994,34.0000,48.53,26.36,1006.23,65.23,33.62
2024-02-15T02:05:21,0.44,0.44,39.97,507.45,28.18,902.71,341.23,301.39,45.32,24.37,0.4,904.4,33.0,0.2442,553.8817,34.0000,48.54,26.37,1006.24,57.55,29.66
2024-02-15T02:05:27,0.48,0.48,39.86,507.07,28.19,902.04,328.14,289.83,53.99,29.03,0.4,902.5,33.0,0.2442,553.8024,34.0000,48.59,26.37,1006.24,50.56,26.06
2024-02-15T02:05:32,0.58,0.58,39.93,507.32,28.19,902.47,330.75,292.14,78.26,42.08,0.4,902.7,33.0,0.2441,553.6994,34.0000,48.59,26.37,1006.23,65.23,33.62
2024-02-15T02:05:38,0.56,0.56,39.90,507.16,28.19,902.21,338.62,299.08,53.13,28.57,0.4,900.3,33.0,0.2441,553.6719,34.0000,48.55,26.37,1006.25,58.25,30.02
2024-02-15T02:05:43,0.48,0.48,39.87,506.73,28.19,901.42,320.28,282.89,53.13,28.57,0.4,900.2,33.0,0.2442,553.7430,34.0000,48.53,26.37,1006.22,65.23,33.62
2024-02-15T02:05:48,0.48,0.48,39.79,506.92,28.19,901.75,346.47,306.02,36.66,19.71,0.4,900.4,33.0,0.2441,553.5353,34.0000,48.48,26.36,1006.19,65.23,33.62
2024-02-15T02:05:54,0.47,0.47,39.66,506.92,28.17,901.72,322.89,285.20,28.86,15.52,0.4,901.7,33.0,0.2441,553.6935,34.0000,48.44,26.37,1006.20,58.24,30.02
2024-02-15T02:05:59,0.48,0.48,39.71,506.85,28.19,901.64,317.67,280.58,20.20,10.86,0.4,902.3,33.0,0.2442,553.8915,34.0000,48.37,26.36,1006.20,43.58,22.46
2024-02-15T02:06:04,0.55,0.55,39.56,507.20,28.21,902.27,309.82,273.64,53.13,28.57,0.4,899.3,33.0,0.2443,554.0387,34.0000,48.29,26.36,1006.22,35.87,18.49
2024-02-15T02:06:10,0.53,0.53,39.56,507.28,28.17,902.39,330.75,292.14,45.32,24.37,0.4,901.2,33.0,0.2442,553.9165,34.0000,48.32,26.37,1006.21,50.56,26.06
2024-02-15T02:06:15,0.57,0.57,39.72,507.54,28.18,902.83,338.60,299.08,53.13,28.57,0.4,901.4,33.0,0.2442,553.7918,34.0000,48.39,26.38,1006.22,57.54,29.66
2024-02-15T02:06:20,0.54,0.54,39.66,507.43,28.18,902.67,343.84,303.70,45.32,24.37,0.4,902.0,33.0,0.2442,553.8135,34.0000,48.33,26.37,1006.23,65.23,33.62
2024-02-15T02:06:26,0.49,0.49,39.51,507.26,28.18,902.36,343.84,303.70,45.32,24.37,0.4,902.4,33.0,0.2442,553.8183,34.0000,48.27,26.37,1006.22,43.58,22.46
2024-02-15T02:06:31,0.43,0.43,39.62,507.39,28.18,902.59,338.61,299.08,37.53,20.18,0.4,901.7,33.0,0.2443,554.0164,34.0000,48.25,26.37,1006.22,58.24,30.02
2024-02-15T02:06:36,0.37,0.37,39.67,507.93,28.18,903.58,325.53,287.52,53.99,29.03,0.4,904.1,33.0,0.2443,553.9799,34.0000,48.34,26.37,1006.25,42.86,22.09
2024-02-15T02:06:42,0.37,0.37,39.69,507.86,28.18,903.44,338.61,299.08,53.99,29.03,0.4,902.6,33.0,0.2443,554.1287,34.0000,48.36,26.36,1006.21,79.90,41.18
2024-02-15T02:06:47,0.42,0.42,39.64,507.83,28.15,903.36,325.52,287.52,36.65,19.71,0.4,900.3,33.0,0.2443,554.0613,34.0000,48.31,26.37,1006.21,58.24,30.02
2024-02-15T02:06:53,0.47,0.47,39.63,508.15,28.17,903.95,333.37,294.45,36.66,19.71,0.4,900.0,33.0,0.2444,554.3962,34.0000,48.20,26.37,1006.24,43.58,22.46
2024-02-15T02:06:58,0.56,0.56,39.60,507.84,28.15,903.38,346.47,306.02,45.32,24.37,0.4,902.9,33.0,0.2444,554.3572,34.0000,48.20,26.37,1006.22,21.90,11.29
2024-02-15T02:07:03,0.56,0.56,39.79,508.20,28.18,904.00,341.21,301.39,62.65,33.69,0.4,903.3,33.0,0.2442,553.9340,34.0000,48.47,26.37,1006.19,57.54,29.66
2024-02-15T02:07:09,0.60,0.60,39.94,508.36,28.17,904.35,307.20,271.33,45.32,24.37,0.4,902.2,33.0,0.2441,553.7106,34.0000,48.56,26.36,1006.22,72.22,37.22
2024-02-15T02:07:14,0.64,0.64,39.88,508.44,28.18,904.45,325.51,287.52,53.13,28.57,0.4,902.3,33.0,0.2442,553.9116,34.0000,48.45,26.37,1006.20,28.89,14.89
2024-02-15T02:07:19,0.74,0.74,39.90,508.59,28.17,904.73,335.99,296.77,45.32,24.37,0.4,901.9,33.0,0.2444,554.2608,34.0000,48.36,26.36,1006.19,58.24,30.02
2024-02-15T02:07:25,0.69,0.69,39.87,508.69,28.17,904.88,325.51,287.52,53.99,29.03,0.4,902.5,33.0,0.2444,554.1660,34.0000,48.33,26.38,1006.23,65.23,33.62
2024-02-15T02:07:30,0.63,0.63,39.93,508.88,28.18,905.23,333.36,294.45,36.66,19.71,0.4,901.1,33.0,0.2443,554.0737,34.0000,48.42,26.36,1006.18,43.58,22.46
2024-02-15T02:07:35,0.72,0.72,39.88,509.13,28.18,905.66,328.13,289.83,45.32,24.37,0.4,898.9,33.0,0.2445,554.4253,34.0000,48.45,26.37,1006.19,58.24,30.02
2024-02-15T02:07:41,0.72,0.72,39.80,509.49,28.17,906.30,335.98,296.77,53.13,28.57,0.4,904.2,33.0,0.2444,554.1933,34.0000,48.43,26.37,1006.19,50.56,26.06
2024-02-15T02:07:46,0.66,0.66,39.89,509.58,28.18,906.48,307.19,271.33,28.86,15.52,0.4,902.7,33.0,0.2443,553.9877,34.0000,48.51,26.36,1006.19,57.55,29.66
2024-02-15T02:07:52,0.57,0.57,39.89,509.93,28.17,907.08,341.21,301.39,61.80,33.23,0.4,900.7,33.0,0.2445,554.6000,34.0000,48.46,26.37,1006.18,43.57,22.46
2024-02-15T02:07:57,0.59,0.59,39.83,509.92,28.19,907.08,320.28,282.89,70.46,37.89,0.4,905.0,33.0,0.2444,554.3168,34.0000,48.44,26.37,1006.21,43.58,22.46
2024-02-15T02:08:02,0.61,0.61,39.86,510.17,28.19,907.48,351.68,310.64,61.80,33.23,0.4,903.5,33.0,0.2443,554.1126,34.0000,48.54,26.38,1006.20,50.56,26.06
2024-02-15T02:08:08,0.60,0.60,39.89,510.50,28.17,908.10,346.46,306.02,61.80,33.23,0.4,901.6,33.0,0.2445,554.4924,34.0000,48.61,26.37,1006.20,57.54,29.66
2024-02-15T02:08:13,0.67,0.67,39.89,510.34,28.17,907.76,343.81,303.70,36.65,19.71,0.4,900.9,33.0,0.2444,554.2881,34.0000,48.52,26.37,1006.15,58.24,30.02
2024-02-15T02:08:18,0.65,0.65,39.84,509.93,28.18,907.06,335.97,296.77,53.13,28.57,0.4,901.6,33.0,0.2443,553.9624,34.0000,48.51,26.37,1006.16,72.21,37.22
2024-02-15T02:08:24,0.65,0.65,39.84,509.54,28.18,906.40,351.69,310.64,45.32,24.37,0.4,901.8,33.0,0.2443,554.0823,34.0000,48.56,26.37,1006.20,64.53,33.26
2024-02-15T02:08:29,0.71,0.71,40.01,509.34,28.18,906.04,333.36,294.45,53.99,29.03,0.4,901.5,33.0,0.2442,553.9350,34.0000,48.66,26.37,1006.20,50.56,26.06
2024-02-15T02:08:34,0.73,0.73,40.03,509.10,28.18,905.61,356.93,315.27,53.13,28.57,0.4,904.1,33.0,0.2443,554.0539,34.0000,48.65,26.37,1006.20,79.20,40.82
2024-02-15T02:08:40,0.72,0.72,39.90,509.21,28.21,905.79,328.12,289.83,36.65,19.71,0.4,903.2,33.0,0.2444,554.2994,34.0000,48.53,26.37,1006.17,65.22,33.62
2024-02-15T02:08:45,0.65,0.65,39.84,509.24,28.18,905.85,335.98,296.77,36.65,19.71,0.4,902.7,33.0,0.2444,554.2383,34.0000,48.50,26.37,1006.19,65.23,33.62
2024-02-15T02:08:50,0.64,0.64,39.75,508.58,28.18,904.67,335.98,296.77,61.80,33.23,0.4,902.4,33.0,0.2445,554.3916,34.0000,48.48,26.37,1006.17,65.22,33.62
2024-02-15T02:08:56,0.73,0.73,39.83,508.34,28.18,904.24,301.94,266.70,27.99,15.05,0.4,903.5,33.0,0.2445,554.6053,34.0000,48.45,26.37,1006.19,58.24,30.02
2024-02-15T02:09:01,0.78,0.78,39.97,508.47,28.21,904.48,356.92,315.27,61.80,33.23,0.4,903.2,33.0,0.2445,554.5944,34.0000,48.63,26.37,1006.18,65.23,33.62
2024-02-15T02:09:07,0.79,0.79,40.01,508.45,28.18,904.42,338.59,299.08,53.13,28.57,0.4,905.3,33.0,0.2463,558.4781,34.0000,48.71,26.37,1006.16,79.19,40.82
2024-02-15T02:09:12,0.75,0.75,40.00,508.30,28.18,904.18,315.04,278.27,45.32,24.37,0.4,900.1,33.0,0.2453,556.4179,34.0000,48.60,26.36,1006.16,50.56,26.06
2024-02-15T02:09:17,0.65,0.65,39.93,508.78,28.21,905.04,333.36,294.45,28.86,15.52,0.4,902.5,33.0,0.2447,554.9388,34.0000,48.58,26.37,1006.20,50.56,26.06
2024-02-15T02:09:23,0.59,0.59,39.75,509.01,28.18,905.47,333.36,294.45,28.86,15.52,0.4,904.1,33.0,0.2445,554.4797,34.0000,48.51,26.36,1006.18,72.91,37.58
2024-02-15T02:09:28,0.57,0.57,39.71,508.70,28.21,904.90,354.30,312.95,36.65,19.71,0.4,901.7,33.0,0.2445,554.5105,34.0000,48.53,26.37,1006.20,65.23,33.62
2024-02-15T02:09:33,0.60,0.60,39.70,509.00,28.22,905.45,330.75,292.14,36.65,19.71,0.4,902.2,33.0,0.2445,554.4626,34.0000,48.45,26.36,1006.17,87.60,45.15
2024-02-15T02:09:39,0.56,0.56,39.76,508.48,28.19,904.51,338.60,299.08,45.32,24.37,0.4,901.5,33.0,0.2446,554.6432,34.0000,48.40,26.36,1006.18,43.58,22.46
2024-02-15T02:09:44,0.51,0.51,39.75,508.45,28.19,904.43,346.45,306.02,45.32,24.37,0.4,901.9,33.0,0.2446,554.6422,34.0000,48.42,26.37,1006.17,65.23,33.62
