timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-12T19:44:06,22.03,1534.69,18.17,2795.17,61.26,30.84,0.11,0.10,0.3016,700.4283,22.0000,26.43,16.25,995.41,0.93,0.49
2024-02-12T19:44:11,22.03,1534.65,18.17,2794.86,40.62,20.45,0.09,0.08,0.3009,698.5480,22.0000,26.39,16.28,995.42,0.93,0.49
2024-02-12T19:44:16,22.07,1534.62,18.23,2794.52,54.16,27.27,0.31,0.27,0.3008,698.3108,22.0000,26.36,16.30,995.38,17.91,9.41
2024-02-12T19:44:21,21.97,1534.11,18.25,2793.43,47.70,24.02,0.34,0.30,0.3016,700.1742,22.0000,26.40,16.32,995.40,17.91,9.41
2024-02-12T19:44:26,21.91,1533.86,18.30,2792.61,67.69,34.09,0.29,0.26,0.3013,699.4352,22.0000,26.36,16.35,995.37,17.91,9.41
2024-02-12T19:44:31,21.89,1533.05,18.28,2791.06,54.15,27.27,0.25,0.22,0.3016,700.1295,22.0000,26.38,16.36,995.38,17.91,9.41
2024-02-12T19:44:36,21.85,1532.66,18.31,2790.08,67.03,33.76,0.20,0.17,0.3013,699.3044,22.0000,26.32,16.39,995.39,17.91,9.41
2024-02-12T19:44:41,21.82,1531.99,18.37,2788.74,47.69,24.02,0.14,0.13,0.3011,698.7992,22.0000,26.32,16.41,995.41,34.88,18.33
2024-02-12T19:44:46,21.76,1531.86,18.38,2788.26,54.14,27.27,0.10,0.09,0.3011,698.7519,22.0000,26.28,16.43,995.39,0.93,0.49
2024-02-12T19:44:51,21.73,1532.49,18.40,2789.11,67.67,34.09,0.10,0.09,0.3013,699.0272,22.0000,26.20,16.45,995.35,26.85,14.11
2024-02-12T19:44:56,21.86,1532.24,18.44,2788.60,54.13,27.27,0.10,0.09,0.3029,702.9327,22.0000,26.12,16.47,995.41,17.90,9.41
2024-02-12T19:45:01,21.78,1531.68,18.45,2787.28,47.67,24.02,0.10,0.09,0.3024,701.6488,22.0000,26.08,16.50,995.40,0.93,0.49
2024-02-12T19:45:06,21.72,1532.21,18.48,2788.11,60.57,30.52,0.13,0.11,0.3023,701.3792,22.0000,26.05,16.52,995.42,52.75,27.73
2024-02-12T19:45:11,21.73,1532.05,18.51,2787.59,67.65,34.09,0.14,0.12,0.3020,700.5254,22.0000,26.03,16.54,995.41,34.87,18.33
2024-02-12T19:45:16,21.68,1531.15,18.51,2785.76,66.99,33.76,0.17,0.15,0.3016,699.5971,22.0000,26.01,16.56,995.41,17.90,9.41
2024-02-12T19:45:21,21.63,1531.64,18.52,2786.35,41.21,20.77,0.16,0.14,0.3037,704.4558,22.0000,25.93,16.58,995.37,26.84,14.11
2024-02-12T19:45:26,21.54,1532.96,18.58,2788.48,60.55,30.52,0.13,0.12,0.3035,703.8229,22.0000,25.90,16.61,995.38,26.83,14.11
2024-02-12T19:45:31,21.57,1532.88,18.62,2788.32,54.10,27.27,0.12,0.11,0.3023,701.0311,22.0000,25.90,16.62,995.40,0.93,0.49
2024-02-12T19:45:36,21.53,1532.42,18.62,2787.23,74.07,37.34,0.12,0.11,0.3034,703.5876,22.0000,25.89,16.65,995.42,9.85,5.18
2024-02-12T19:45:41,21.53,1532.31,18.65,2786.88,54.09,27.27,0.14,0.12,0.3034,703.6120,22.0000,25.88,16.66,995.40,9.85,5.18
2024-02-12T19:45:46,21.53,1531.97,18.69,2786.19,67.62,34.09,0.14,0.12,0.3030,702.6846,23.0000,25.85,16.68,995.45,9.85,5.18
2024-02-12T19:45:51,21.49,1531.70,18.68,2785.40,54.09,27.27,0.15,0.13,0.3037,704.1059,23.0000,25.84,16.70,995.40,25.93,13.64
2024-02-12T19:45:56,21.47,1531.48,18.69,2784.88,54.08,27.27,0.14,0.13,0.3033,703.1870,23.0000,25.82,16.72,995.43,9.85,5.18
2024-02-12T19:46:01,21.44,1531.42,18.71,2784.66,61.16,30.84,0.14,0.12,0.3041,704.9697,23.0000,25.77,16.73,995.43,8.95,4.71
2024-02-12T19:46:06,21.38,1531.70,18.75,2784.88,61.16,30.84,0.16,0.14,0.3038,704.2994,22.0000,25.70,16.75,995.39,17.89,9.41
2024-02-12T19:46:11,21.40,1531.08,18.75,2783.59,67.60,34.09,0.18,0.16,0.3036,703.6901,23.0000,25.69,16.77,995.40,35.73,18.80
2024-02-12T19:46:16,21.41,1530.75,18.78,2782.89,54.07,27.27,0.16,0.14,0.3042,705.0383,23.0000,25.72,16.79,995.44,26.82,14.11
2024-02-12T19:46:21,21.29,1530.29,18.79,2781.89,61.15,30.84,0.12,0.11,0.3039,704.2861,23.0000,25.70,16.81,995.44,17.88,9.41
2024-02-12T19:46:26,21.37,1529.97,18.82,2781.13,47.62,24.02,0.09,0.08,0.3036,703.6232,23.0000,25.69,16.82,995.41,17.88,9.41
2024-02-12T19:46:31,21.29,1529.93,18.83,2780.97,47.62,24.02,0.76,0.67,0.3047,706.1441,23.0000,25.65,16.83,995.42,17.88,9.41
2024-02-12T19:46:36,21.21,1529.40,18.85,2779.80,54.06,27.27,0.55,0.49,0.3044,705.3057,23.0000,25.60,16.85,995.41,26.81,14.11
2024-02-12T19:46:41,21.23,1528.78,18.85,2778.48,46.98,23.70,0.41,0.36,0.3036,703.3902,23.0000,25.58,16.87,995.42,17.88,9.41
2024-02-12T19:46:46,21.28,1527.75,18.89,2776.54,54.05,27.27,0.31,0.28,0.3039,704.1725,23.0000,25.55,16.88,995.42,17.88,9.41
2024-02-12T19:46:51,21.21,1527.64,18.89,2776.19,34.09,17.20,0.27,0.23,0.3047,705.8851,23.0000,25.58,16.90,995.44,34.83,18.33
2024-02-12T19:46:56,21.11,1527.31,18.90,2775.43,60.49,30.52,0.22,0.19,0.3047,705.8287,23.0000,25.51,16.92,995.45,17.88,9.41
2024-02-12T19:47:01,21.13,1526.98,18.95,2774.75,47.61,24.02,0.23,0.20,0.3044,705.1041,23.0000,25.49,16.93,995.45,17.88,9.41
2024-02-12T19:47:06,21.14,1525.98,18.95,2772.66,60.48,30.52,0.21,0.18,0.3048,706.1405,23.0000,25.46,16.95,995.42,17.87,9.41
2024-02-12T19:47:11,21.14,1526.04,18.95,2772.79,74.00,37.34,0.18,0.16,0.3047,705.8351,23.0000,25.45,16.96,995.47,0.93,0.49
2024-02-12T19:47:16,21.11,1525.41,18.98,2771.49,47.60,24.02,0.14,0.12,0.3047,705.8078,23.0000,25.47,16.97,995.45,17.87,9.41
2024-02-12T19:47:21,21.13,1525.16,19.02,2770.97,54.04,27.27,0.14,0.13,0.3051,706.6288,23.0000,25.41,16.98,995.45,34.82,18.33
2024-02-12T19:47:26,21.10,1524.36,19.00,2769.41,54.67,27.59,0.17,0.15,0.3055,707.7081,23.0000,25.44,16.99,995.45,17.87,9.41
2024-02-12T19:47:31,21.04,1523.00,19.02,2766.60,67.54,34.09,0.15,0.13,0.3057,707.9862,23.0000,25.39,17.01,995.40,17.87,9.41
2024-02-12T19:47:36,21.01,1523.39,19.05,2767.42,67.54,34.09,0.25,0.22,0.3056,707.7111,23.0000,25.32,17.02,995.48,34.81,18.33
2024-02-12T19:47:41,20.98,1522.04,19.05,2764.72,54.66,27.59,0.26,0.23,0.3058,708.0969,23.0000,25.35,17.03,995.42,17.87,9.41
2024-02-12T19:47:46,20.99,1522.32,19.06,2765.19,67.54,34.09,0.25,0.22,0.3052,706.8650,23.0000,25.32,17.04,995.43,17.87,9.41
2024-02-12T19:47:51,20.93,1521.82,19.07,2764.04,54.02,27.27,0.21,0.19,0.3049,706.0336,23.0000,25.33,17.06,995.42,8.94,4.71
2024-02-12T19:47:56,20.96,1521.59,19.07,2763.54,67.53,34.09,0.18,0.16,0.3060,708.5368,23.0000,25.29,17.07,995.42,52.65,27.73
2024-02-12T19:48:01,20.92,1521.45,19.11,2763.31,47.58,24.02,0.25,0.22,0.3056,707.6796,23.0000,25.28,17.08,995.47,34.80,18.33
2024-02-12T19:48:06,21.03,1521.78,19.11,2763.83,61.09,30.84,0.23,0.21,0.3053,706.8889,23.0000,25.22,17.09,995.48,34.80,18.33
2024-02-12T19:48:11,20.95,1521.57,19.13,2763.27,40.51,20.45,0.19,0.17,0.3057,707.8225,23.0000,25.21,17.10,995.45,25.90,13.64
2024-02-12T19:48:16,20.97,1521.33,19.14,2762.88,60.45,30.52,0.17,0.15,0.3056,707.5701,23.0000,25.21,17.11,995.49,17.87,9.41
2024-02-12T19:48:21,20.92,1520.74,19.14,2761.63,40.50,20.45,0.13,0.12,0.3055,707.2101,23.0000,25.17,17.12,995.46,25.90,13.64
2024-02-12T19:48:26,20.89,1521.42,19.14,2762.69,34.06,17.20,0.12,0.11,0.3052,706.6338,23.0000,25.13,17.13,995.43,17.86,9.41
2024-02-12T19:48:31,20.90,1522.26,19.14,2764.10,47.57,24.02,0.13,0.12,0.3055,707.1432,23.0000,25.09,17.14,995.43,34.80,18.33
2024-02-12T19:48:36,20.92,1522.72,19.17,2764.93,54.01,27.27,0.16,0.14,0.3059,708.0718,23.0000,25.10,17.15,995.46,43.72,23.03
2024-02-12T19:48:41,20.84,1522.76,19.17,2764.90,41.13,20.77,0.20,0.18,0.3065,709.5474,23.0000,25.10,17.15,995.42,34.79,18.33
2024-02-12T19:48:46,20.80,1522.33,19.20,2763.98,67.51,34.09,0.25,0.22,0.3063,709.0162,23.0000,25.05,17.17,995.44,34.79,18.33
2024-02-12T19:48:51,20.81,1522.47,19.23,2764.13,73.94,37.34,0.25,0.22,0.3058,707.7296,23.0000,25.05,17.18,995.43,25.89,13.64
2024-02-12T19:48:56,20.77,1522.93,19.20,2764.94,54.63,27.59,0.20,0.18,0.3059,707.9987,23.0000,25.03,17.18,995.43,34.79,18.33
2024-02-12T19:49:01,20.71,1522.17,19.23,2763.46,47.56,24.02,0.15,0.14,0.3062,708.6642,23.0000,25.05,17.19,995.43,8.94,4.71
2024-02-12T19:49:06,20.72,1521.58,19.24,2762.52,54.00,27.27,0.13,0.12,0.3062,708.8437,23.0000,25.01,17.19,995.47,34.79,18.33
2024-02-12T19:49:11,20.75,1521.12,19.21,2761.48,61.06,30.84,0.11,0.10,0.3056,707.2891,23.0000,24.99,17.20,995.44,34.79,18.33
2024-02-12T19:49:16,20.75,1520.35,19.23,2759.98,73.93,37.34,0.08,0.07,0.3060,708.3098,23.0000,24.99,17.21,995.43,34.79,18.33
2024-02-12T19:49:21,20.72,1520.19,19.24,2759.70,61.06,30.84,0.06,0.05,0.3070,710.5804,23.0000,25.01,17.21,995.44,34.79,18.33
2024-02-12T19:49:26,20.72,1520.49,19.27,2760.20,53.99,27.27,0.11,0.10,0.3067,709.7981,23.0000,25.04,17.22,995.46,25.89,13.64
2024-02-12T19:49:31,20.69,1519.73,19.24,2758.78,61.06,30.84,0.17,0.15,0.3068,710.0822,23.0000,25.05,17.23,995.48,16.97,8.94
2024-02-12T19:49:36,20.65,1519.59,19.26,2758.46,61.06,30.84,0.17,0.15,0.3068,710.0719,23.0000,25.01,17.24,995.48,25.89,13.64
2024-02-12T19:49:41,20.69,1518.93,19.28,2757.23,61.06,30.84,0.15,0.14,0.3067,709.8747,23.0000,25.06,17.24,995.47,25.89,13.64
2024-02-12T19:49:46,20.72,1518.98,19.27,2757.21,47.55,24.02,0.16,0.14,0.3070,710.5685,23.0000,25.03,17.25,995.47,25.88,13.64
2024-02-12T19:49:51,20.69,1519.10,19.28,2757.31,53.99,27.27,0.14,0.13,0.3075,711.6804,23.0000,25.01,17.26,995.46,51.73,27.26
2024-02-12T19:49:56,20.71,1519.31,19.27,2757.67,53.98,27.27,0.15,0.13,0.3075,711.5976,23.0000,25.02,17.26,995.45,34.78,18.33
2024-02-12T19:50:01,20.72,1518.58,19.28,2756.44,41.12,20.77,0.17,0.15,0.3076,711.7621,23.0000,24.96,17.26,995.49,51.73,27.26
2024-02-12T19:50:06,20.74,1518.11,19.26,2755.45,60.42,30.52,0.19,0.17,0.3081,713.0266,23.0000,24.95,17.27,995.47,17.86,9.41
2024-02-12T19:50:11,20.71,1518.64,19.30,2756.45,54.62,27.59,0.31,0.28,0.3075,711.6726,23.0000,24.92,17.27,995.49,8.94,4.71
2024-02-12T19:50:16,20.59,1518.61,19.31,2756.32,47.55,24.02,0.41,0.36,0.3073,711.1083,23.0000,24.93,17.28,995.49,34.78,18.33
2024-02-12T19:50:21,20.60,1520.15,19.31,2759.03,54.61,27.59,0.37,0.33,0.3071,710.5392,23.0000,24.93,17.29,995.49,34.78,18.33
2024-02-12T19:50:26,20.65,1519.07,19.33,2757.12,67.48,34.09,0.30,0.26,0.3074,711.4202,23.0000,24.89,17.29,995.51,25.88,13.64
2024-02-12T19:50:31,20.56,1519.21,19.33,2757.33,41.77,21.10,0.24,0.21,0.3087,714.3907,23.0000,24.82,17.29,995.50,16.96,8.94
2024-02-12T19:50:36,20.49,1519.60,19.34,2757.92,41.11,20.77,0.22,0.19,0.3083,713.2698,23.0000,24.78,17.30,995.49,25.88,13.64
2024-02-12T19:50:41,20.53,1519.30,19.31,2757.39,47.55,24.02,0.17,0.15,0.3076,711.6964,23.0000,24.77,17.30,995.49,25.88,13.64
2024-02-12T19:50:46,20.63,1519.72,19.33,2758.22,48.20,24.35,0.16,0.14,0.3075,711.4337,23.0000,24.76,17.30,995.52,16.96,8.94
2024-02-12T19:50:51,20.56,1519.95,19.33,2758.52,68.11,34.41,0.16,0.14,0.3081,712.9792,23.0000,24.76,17.30,995.48,25.88,13.64
2024-02-12T19:50:56,20.62,1519.60,19.33,2757.85,54.61,27.59,0.17,0.15,0.3085,713.8374,23.0000,24.77,17.31,995.50,16.96,8.94
2024-02-12T19:51:01,20.51,1520.01,19.33,2758.63,53.98,27.27,0.28,0.25,0.3084,713.7007,23.0000,24.77,17.31,995.51,25.88,13.64
2024-02-12T19:51:06,20.54,1519.89,19.33,2758.41,61.04,30.84,0.32,0.28,0.3088,714.4287,23.0000,24.78,17.31,995.51,9.83,5.18
2024-02-12T19:51:11,20.59,1519.70,19.33,2758.06,54.61,27.59,0.30,0.27,0.3079,712.4930,23.0000,24.79,17.31,995.51,51.72,27.26
2024-02-12T19:51:16,20.59,1518.86,19.34,2756.48,54.61,27.59,0.26,0.23,0.3083,713.2885,23.0000,24.78,17.32,995.53,42.80,22.56
2024-02-12T19:51:21,20.61,1518.63,19.35,2756.15,61.05,30.84,0.24,0.21,0.3081,712.9838,23.0000,24.78,17.32,995.55,16.96,8.94
2024-02-12T19:51:26,20.56,1518.72,19.35,2756.22,60.41,30.52,0.19,0.17,0.3083,713.4456,23.0000,24.77,17.32,995.52,34.78,18.33
2024-02-12T19:51:31,20.59,1518.41,19.34,2755.69,47.54,24.02,0.16,0.15,0.3082,713.0369,23.0000,24.76,17.32,995.53,25.88,13.64
2024-02-12T19:51:36,20.59,1518.17,19.33,2755.31,41.11,20.77,0.16,0.14,0.3083,713.3067,23.0000,24.76,17.32,995.55,16.96,8.94
2024-02-12T19:51:41,20.53,1517.14,19.34,2753.35,67.48,34.09,0.19,0.17,0.3084,713.6239,23.0000,24.74,17.32,995.52,42.80,22.56
2024-02-12T19:51:46,20.49,1517.10,19.33,2753.32,54.61,27.59,0.19,0.16,0.3075,711.5113,23.0000,24.72,17.32,995.53,42.80,22.56
2024-02-12T19:51:51,20.49,1516.57,19.34,2752.23,54.61,27.59,0.25,0.22,0.3079,712.3306,23.0000,24.70,17.32,995.49,25.88,13.64
2024-02-12T19:51:56,20.48,1515.92,19.34,2751.02,53.97,27.27,0.25,0.22,0.3082,713.0912,23.0000,24.73,17.33,995.51,42.80,22.56
2024-02-12T19:52:01,20.48,1516.09,19.37,2751.37,54.61,27.59,0.22,0.19,0.3082,713.0791,23.0000,24.70,17.33,995.53,16.96,8.94
2024-02-12T19:52:06,20.46,1514.92,19.34,2749.20,54.61,27.59,0.23,0.20,0.3082,712.9763,23.0000,24.68,17.33,995.51,25.88,13.64
2024-02-12T19:52:11,20.39,1514.46,19.33,2748.48,61.04,30.84,0.23,0.20,0.3083,713.4114,23.0000,24.67,17.33,995.55,42.80,22.56
2024-02-12T19:52:16,20.43,1514.56,19.33,2748.76,54.61,27.59,0.19,0.17,0.3084,713.5098,23.0000,24.69,17.33,995.59,16.96,8.94
2024-02-12T19:52:21,20.46,1514.04,19.33,2747.74,41.11,20.77,0.15,0.13,0.3089,714.6306,23.0000,24.70,17.33,995.56,42.80,22.56
2024-02-12T19:52:26,20.46,1514.68,19.35,2748.75,54.61,27.59,0.17,0.15,0.3088,714.4121,23.0000,24.73,17.34,995.54,33.88,17.86
2024-02-12T19:52:31,20.54,1515.83,19.34,2750.86,54.61,27.59,0.24,0.21,0.3088,714.3759,23.0000,24.72,17.34,995.55,24.99,13.17
2024-02-12T19:52:36,20.57,1516.52,19.33,2752.17,54.61,27.59,0.24,0.21,0.3091,715.2210,23.0000,24.72,17.33,995.54,34.78,18.33
2024-02-12T19:52:41,20.56,1516.21,19.33,2751.52,67.47,34.09,0.20,0.18,0.3092,715.5000,23.0000,24.73,17.34,995.54,59.72,31.48
2024-02-12T19:52:46,20.51,1515.51,19.34,2750.35,54.61,27.59,0.20,0.18,0.3090,714.9927,23.0000,24.75,17.34,995.57,33.89,17.86
2024-02-12T19:52:51,20.49,1515.13,19.31,2749.61,61.04,30.84,0.17,0.15,0.3089,714.6988,23.0000,24.72,17.34,995.56,41.91,22.09
2024-02-12T19:52:56,20.56,1515.60,19.33,2750.43,47.54,24.02,0.13,0.12,0.3089,714.6747,23.0000,24.71,17.34,995.54,33.88,17.86
2024-02-12T19:53:01,20.54,1515.52,19.33,2750.28,54.61,27.59,0.12,0.11,0.3092,715.2879,23.0000,24.71,17.34,995.54,42.80,22.56
2024-02-12T19:53:06,20.51,1515.06,19.33,2749.53,41.11,20.77,0.10,0.09,0.3090,715.0591,23.0000,24.70,17.34,995.57,33.89,17.86
2024-02-12T19:53:11,20.45,1514.44,19.33,2748.37,61.04,30.84,0.07,0.07,0.3085,713.8416,23.0000,24.67,17.34,995.56,33.88,17.86
2024-02-12T19:53:16,20.49,1514.66,19.31,2748.86,61.70,31.17,0.07,0.06,0.3084,713.5018,23.0000,24.68,17.33,995.56,33.89,17.86
2024-02-12T19:53:21,20.48,1513.94,19.31,2747.41,61.04,30.84,0.07,0.06,0.3091,715.2373,23.0000,24.66,17.34,995.54,33.88,17.86
2024-02-12T19:53:26,20.48,1513.46,19.31,2746.56,74.54,37.66,0.15,0.14,0.3091,715.2161,23.0000,24.61,17.34,995.55,25.88,13.64
2024-02-12T19:53:31,20.48,1514.17,19.31,2747.92,61.04,30.84,0.21,0.18,0.3092,715.4880,23.0000,24.61,17.34,995.57,42.80,22.56
2024-02-12T19:53:36,20.46,1513.09,19.30,2745.93,54.61,27.59,0.24,0.21,0.3089,714.7731,23.0000,24.63,17.34,995.56,33.88,17.86
2024-02-12T19:53:41,20.43,1513.80,19.33,2747.17,61.04,30.84,0.25,0.22,0.3092,715.4321,23.0000,24.63,17.33,995.51,33.88,17.86
2024-02-12T19:53:46,20.41,1513.23,19.28,2746.18,61.04,30.84,0.26,0.23,0.3096,716.3884,23.0000,24.61,17.33,995.53,33.88,17.86
2024-02-12T19:53:51,20.43,1512.99,19.30,2745.74,61.04,30.84,0.27,0.23,0.3095,716.1795,23.0000,24.63,17.33,995.52,33.88,17.86
2024-02-12T19:53:56,20.40,1512.92,19.30,2745.63,61.04,30.84,0.22,0.20,0.3092,715.4892,23.0000,24.63,17.33,995.53,42.80,22.56
2024-02-12T19:54:01,20.51,1513.00,19.28,2745.85,34.70,17.53,0.20,0.17,0.3094,715.8255,23.0000,24.62,17.33,995.56,33.89,17.86
2024-02-12T19:54:06,20.49,1512.59,19.28,2745.16,54.61,27.59,0.18,0.16,0.3095,716.2070,23.0000,24.65,17.33,995.58,42.80,22.56
2024-02-12T19:54:11,20.53,1511.72,19.31,2743.54,48.20,24.35,0.18,0.16,0.3095,716.0424,23.0000,24.67,17.33,995.56,50.83,26.79
2024-02-12T19:54:16,20.48,1512.06,19.28,2744.21,73.91,37.34,0.21,0.19,0.3100,717.2334,23.0000,24.67,17.32,995.55,33.89,17.86
2024-02-12T19:54:21,20.51,1512.42,19.28,2744.77,68.11,34.41,0.32,0.28,0.3097,716.4960,23.0000,24.70,17.33,995.55,50.83,26.79
2024-02-12T19:54:26,20.49,1511.89,19.27,2743.84,61.04,30.84,0.34,0.30,0.3098,716.7996,23.0000,24.72,17.33,995.56,33.89,17.86
2024-02-12T19:54:31,20.51,1511.38,19.26,2742.95,53.98,27.27,0.32,0.28,0.3098,716.9010,23.0000,24.71,17.33,995.57,33.89,17.86
2024-02-12T19:54:36,20.60,1511.52,19.27,2743.23,53.98,27.27,0.30,0.26,0.3092,715.4057,23.0000,24.72,17.32,995.55,33.89,17.86
2024-02-12T19:54:41,20.55,1511.62,19.24,2743.47,28.27,14.28,0.24,0.21,0.3091,715.2446,23.0000,24.72,17.32,995.57,33.89,17.86
2024-02-12T19:54:46,20.54,1511.95,19.26,2744.08,61.05,30.84,0.18,0.16,0.3096,716.3785,23.0000,24.71,17.32,995.57,50.83,26.79
2024-02-12T19:54:51,20.54,1512.13,19.26,2744.36,74.55,37.66,0.19,0.17,0.3097,716.5547,23.0000,24.71,17.32,995.56,24.99,13.17
2024-02-12T19:54:56,20.52,1512.08,19.26,2744.33,54.61,27.59,0.20,0.18,0.3094,715.9150,23.0000,24.68,17.32,995.58,59.73,31.48
2024-02-12T19:55:01,20.57,1512.51,19.27,2745.14,61.70,31.17,0.20,0.18,0.3094,715.9252,23.0000,24.67,17.31,995.55,42.81,22.56
2024-02-12T19:55:06,20.55,1513.03,19.26,2745.99,54.61,27.59,0.17,0.15,0.3090,714.9268,23.0000,24.67,17.32,995.55,16.96,8.94
2024-02-12T19:55:11,20.57,1512.81,19.24,2745.73,48.20,24.35,0.18,0.16,0.3095,716.1649,23.0000,24.65,17.31,995.57,33.89,17.86
2024-02-12T19:55:16,20.49,1512.71,19.24,2745.43,48.20,24.35,0.16,0.14,0.3099,717.1286,24.0000,24.64,17.31,995.53,41.91,22.09
2024-02-12T19:55:21,20.50,1514.02,19.23,2747.88,74.55,37.66,0.14,0.13,0.3095,716.2597,23.0000,24.63,17.31,995.56,33.89,17.86
2024-02-12T19:55:26,20.52,1514.78,19.23,2749.28,54.61,27.59,0.16,0.14,0.3095,716.0713,23.0000,24.63,17.30,995.53,59.73,31.48
2024-02-12T19:55:31,20.50,1515.35,19.20,2750.47,67.49,34.09,0.15,0.13,0.3098,717.0214,23.0000,24.63,17.30,995.59,42.81,22.56
2024-02-12T19:55:36,20.52,1515.90,19.21,2751.31,68.12,34.41,0.12,0.11,0.3103,717.9755,24.0000,24.64,17.31,995.56,76.68,40.41
2024-02-12T19:55:41,20.46,1515.57,19.20,2750.78,74.55,37.66,0.09,0.08,0.3099,717.0663,23.0000,24.67,17.30,995.55,41.92,22.09
2024-02-12T19:55:46,20.46,1515.00,19.21,2749.76,61.05,30.84,0.09,0.08,0.3096,716.3471,23.0000,24.67,17.30,995.55,42.81,22.56
2024-02-12T19:55:51,20.55,1514.72,19.19,2749.35,61.71,31.17,0.08,0.07,0.3095,716.3056,23.0000,24.70,17.30,995.60,8.06,4.25
2024-02-12T19:55:56,20.54,1515.84,19.21,2751.33,61.05,30.84,0.06,0.05,0.3099,717.1968,24.0000,24.68,17.30,995.58,33.89,17.86
2024-02-12T19:56:01,20.52,1515.42,19.21,2750.47,34.70,17.53,0.05,0.05,0.3097,716.5552,23.0000,24.71,17.31,995.57,59.73,31.48
2024-02-12T19:56:06,20.56,1515.78,19.20,2751.14,47.55,24.02,0.20,0.18,0.3095,716.2315,23.0000,24.70,17.31,995.58,24.99,13.17
2024-02-12T19:56:11,20.61,1516.37,19.20,2752.18,67.48,34.09,0.23,0.21,0.3099,717.0976,23.0000,24.70,17.31,995.56,59.73,31.48
2024-02-12T19:56:16,20.56,1515.83,19.20,2751.30,54.62,27.59,0.25,0.22,0.3098,716.9214,23.0000,24.72,17.31,995.61,33.89,17.86
2024-02-12T19:56:21,20.58,1515.28,19.19,2750.41,41.77,21.10,0.27,0.24,0.3094,715.9784,23.0000,24.73,17.30,995.61,41.92,22.09
2024-02-12T19:56:26,20.63,1514.49,19.19,2748.82,54.62,27.59,0.24,0.21,0.3095,716.2678,23.0000,24.71,17.30,995.56,33.89,17.86
2024-02-12T19:56:31,20.61,1513.91,19.16,2748.01,68.12,34.41,0.22,0.19,0.3097,716.6918,23.0000,24.72,17.30,995.64,41.92,22.09
2024-02-12T19:56:36,20.60,1513.94,19.17,2747.99,67.49,34.09,0.17,0.15,0.3101,717.6049,23.0000,24.72,17.30,995.62,33.89,17.86
2024-02-12T19:56:41,20.63,1513.41,19.17,2746.97,55.27,27.92,0.15,0.13,0.3097,716.5802,23.0000,24.73,17.30,995.59,24.99,13.17
2024-02-12T19:56:46,20.58,1513.37,19.17,2746.80,48.20,24.35,0.14,0.12,0.3095,716.1934,23.0000,24.72,17.30,995.56,33.89,17.86
2024-02-12T19:56:51,20.63,1512.69,19.17,2745.56,54.62,27.59,0.12,0.10,0.3097,716.6593,23.0000,24.72,17.30,995.56,33.89,17.86
2024-02-12T19:56:56,20.58,1512.40,19.19,2745.09,68.12,34.41,0.09,0.08,0.3100,717.4208,23.0000,24.71,17.30,995.58,50.84,26.79
2024-02-12T19:57:01,20.66,1511.71,19.17,2743.82,61.05,30.84,0.07,0.06,0.3100,717.3512,23.0000,24.68,17.30,995.57,50.83,26.79
2024-02-12T19:57:06,20.64,1511.80,19.16,2744.07,55.27,27.92,0.07,0.06,0.3098,716.9611,23.0000,24.67,17.30,995.60,50.84,26.79
2024-02-12T19:57:11,20.52,1512.70,19.14,2745.68,74.55,37.66,0.08,0.07,0.3097,716.7284,23.0000,24.69,17.30,995.59,59.74,31.48
2024-02-12T19:57:16,20.58,1512.94,19.17,2746.08,68.12,34.41,0.09,0.08,0.3098,716.9581,23.0000,24.66,17.30,995.58,33.89,17.86
2024-02-12T19:57:21,20.56,1512.27,19.13,2745.04,54.62,27.59,0.09,0.08,0.3100,717.3541,23.0000,24.67,17.30,995.65,50.84,26.79
2024-02-12T19:57:26,20.50,1512.51,19.14,2745.38,61.71,31.17,0.08,0.07,0.3098,716.9577,23.0000,24.69,17.30,995.61,58.84,31.01
2024-02-12T19:57:31,20.55,1511.96,19.16,2744.40,61.05,30.84,0.57,0.50,0.3102,717.8187,24.0000,24.69,17.29,995.58,50.84,26.79
2024-02-12T19:57:36,20.58,1511.85,19.14,2744.13,61.71,31.17,0.57,0.50,0.3100,717.4141,23.0000,24.69,17.30,995.59,33.89,17.86
2024-02-12T19:57:41,20.62,1511.91,19.14,2744.20,20.55,10.38,0.53,0.46,0.3099,717.2402,23.0000,24.70,17.30,995.58,59.73,31.48
2024-02-12T19:57:46,20.66,1512.73,19.16,2745.85,68.12,34.41,0.49,0.43,0.3103,718.1187,23.0000,24.73,17.29,995.60,50.84,26.79
2024-02-12T19:57:51,20.62,1513.28,19.13,2746.77,54.62,27.59,0.41,0.36,0.3105,718.5591,23.0000,24.72,17.29,995.57,33.89,17.86
2024-02-12T19:57:56,20.58,1512.64,19.13,2745.68,48.21,24.35,0.31,0.27,0.3099,717.2031,23.0000,24.76,17.29,995.60,41.92,22.09
