timestamp(UTC),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3)
2024-02-12T12:57:03,63.75,33.86,31.77,1624.54,19.62,2925.67,0.2502,574.4749,24.0000,36.55,18.23,990.99,0.70,0.65
2024-02-12T12:57:08,71.85,38.16,31.68,1624.36,19.61,2925.60,0.2503,574.7091,24.0000,36.35,18.22,991.04,0.67,0.62
2024-02-12T12:57:13,80.83,42.93,31.46,1623.47,19.61,2924.02,0.2501,574.2835,24.0000,36.25,18.21,991.01,0.62,0.57
2024-02-12T12:57:18,105.97,56.28,31.40,1624.09,19.59,2925.08,0.2501,574.1917,24.0000,36.29,18.21,990.99,0.56,0.52
2024-02-12T12:57:23,54.80,29.10,31.44,1623.94,19.61,2924.95,0.2504,574.9862,24.0000,36.18,18.20,991.01,0.53,0.49
2024-02-12T12:57:28,63.76,33.86,31.37,1623.25,19.58,2923.83,0.2508,575.9142,24.0000,36.13,18.19,991.01,0.64,0.59
2024-02-12T12:57:33,63.76,33.86,31.27,1622.67,19.58,2922.89,0.2507,575.7727,24.0000,35.97,18.18,991.01,0.70,0.65
2024-02-12T12:57:38,54.80,29.10,31.24,1622.46,19.58,2922.59,0.2511,576.6493,24.0000,35.99,18.19,991.08,0.65,0.61
2024-02-12T12:57:43,63.76,33.86,31.20,1621.98,19.58,2921.71,0.2509,576.2628,24.0000,36.07,18.18,991.04,0.64,0.59
2024-02-12T12:57:48,55.69,29.57,31.26,1621.56,19.58,2921.02,0.2509,576.1918,23.0000,36.08,18.17,991.02,0.62,0.58
2024-02-12T12:57:53,64.67,34.34,31.27,1621.11,19.58,2920.34,0.2508,575.9516,24.0000,36.08,18.16,991.04,0.60,0.56
2024-02-12T12:57:58,72.76,38.63,31.31,1620.87,19.55,2920.02,0.2506,575.6777,24.0000,36.19,18.15,991.04,0.59,0.55
2024-02-12T12:58:03,89.84,47.70,31.33,1620.52,19.56,2919.46,0.2508,576.0041,24.0000,36.23,18.14,991.03,0.55,0.52
2024-02-12T12:58:08,72.76,38.63,31.46,1620.31,19.58,2919.17,0.2511,576.8628,24.0000,36.55,18.14,991.06,0.51,0.47
2024-02-12T12:58:13,63.78,33.86,31.75,1619.69,19.55,2918.13,0.2512,577.1216,24.0000,36.79,18.13,991.05,0.46,0.43
2024-02-12T12:58:18,72.76,38.63,31.86,1619.53,19.54,2917.89,0.2512,577.0837,24.0000,36.94,18.12,991.04,0.38,0.36
2024-02-12T12:58:23,98.83,52.47,32.10,1618.90,19.54,2916.72,0.2510,576.5804,23.0000,37.05,18.12,991.03,0.35,0.32
2024-02-12T12:58:28,81.75,43.40,32.20,1618.64,19.54,2916.43,0.2511,576.7440,24.0000,37.21,18.11,991.05,0.35,0.33
2024-02-12T12:58:33,107.82,57.24,32.30,1619.09,19.52,2917.30,0.2511,576.8333,24.0000,37.46,18.10,991.04,0.34,0.32
2024-02-12T12:58:38,124.89,66.30,32.54,1619.48,19.52,2918.09,0.2511,576.7360,24.0000,37.78,18.09,991.03,0.33,0.31
2024-02-12T12:58:43,72.77,38.63,32.84,1618.51,19.51,2916.47,0.2508,576.1328,23.0000,38.00,18.08,991.04,0.41,0.38
2024-02-12T12:58:48,64.69,34.34,33.00,1617.98,19.51,2915.49,0.2512,576.9992,23.0000,38.08,18.08,991.03,0.44,0.41
2024-02-12T12:58:53,63.79,33.86,33.04,1617.52,19.49,2914.76,0.2513,577.2647,24.0000,38.11,18.07,991.03,0.41,0.38
2024-02-12T12:58:58,99.73,52.94,33.12,1617.66,19.48,2915.06,0.2509,576.4319,24.0000,38.28,18.07,991.05,0.39,0.37
2024-02-12T12:59:03,98.85,52.47,33.27,1618.44,19.49,2916.41,0.2511,576.9405,23.0000,38.49,18.07,991.03,0.47,0.43
2024-02-12T12:59:08,80.88,42.93,33.39,1618.13,19.47,2916.05,0.2510,576.5924,23.0000,38.66,18.06,991.06,0.51,0.48
2024-02-12T12:59:13,89.87,47.70,33.57,1617.92,19.47,2915.62,0.2514,577.6194,24.0000,38.65,18.05,991.01,0.48,0.45
2024-02-12T12:59:18,98.85,52.47,33.54,1616.69,19.48,2913.47,0.2512,577.1657,24.0000,38.66,18.05,991.03,0.52,0.48
2024-02-12T12:59:23,81.77,43.40,33.54,1616.42,19.48,2913.19,0.2512,577.1336,23.0000,38.69,18.03,991.04,0.48,0.45
2024-02-12T12:59:28,98.86,52.47,33.57,1615.92,19.45,2912.35,0.2508,576.1988,24.0000,38.75,18.02,991.02,0.46,0.43
2024-02-12T12:59:33,98.86,52.47,33.60,1616.90,19.45,2914.07,0.2512,577.2445,23.0000,38.84,18.02,991.01,0.42,0.39
2024-02-12T12:59:38,81.78,43.40,33.62,1617.15,19.44,2914.64,0.2507,576.1251,23.0000,38.81,18.01,991.02,0.41,0.38
2024-02-12T12:59:43,89.88,47.70,33.67,1616.92,19.44,2914.32,0.2508,576.3649,23.0000,38.74,18.00,991.01,0.60,0.56
2024-02-12T12:59:48,89.88,47.70,33.59,1616.86,19.42,2914.15,0.2509,576.6285,24.0000,38.78,18.01,991.03,0.67,0.63
2024-02-12T12:59:53,90.77,48.17,33.59,1617.16,19.42,2914.96,0.2507,576.2298,23.0000,38.71,17.99,991.05,0.68,0.63
2024-02-12T12:59:58,80.90,42.93,33.51,1617.22,19.41,2914.98,0.2505,575.7287,24.0000,38.67,17.99,991.02,0.69,0.64
2024-02-12T13:00:03,30.56,16.22,33.49,1617.99,19.41,2916.40,0.2502,574.9024,23.0000,38.64,17.99,991.03,0.70,0.65
2024-02-12T13:00:08,89.89,47.70,33.46,1618.43,19.41,2917.26,0.2505,575.6822,24.0000,38.37,17.98,991.02,0.63,0.59
2024-02-12T13:00:13,81.78,43.40,33.34,1618.55,19.35,2917.47,0.2506,575.9242,23.0000,38.39,17.98,991.02,0.51,0.47
2024-02-12T13:00:18,115.95,61.53,33.22,1619.06,19.37,2918.51,0.2504,575.4820,24.0000,38.28,17.97,991.02,0.49,0.45
2024-02-12T13:00:23,98.88,52.47,33.19,1619.31,19.38,2918.95,0.2507,576.2697,23.0000,38.26,17.97,991.02,0.48,0.44
2024-02-12T13:00:28,64.71,34.34,33.12,1619.12,19.39,2918.60,0.2510,576.7553,23.0000,38.15,17.97,991.02,0.45,0.42
2024-02-12T13:00:33,80.90,42.93,33.05,1618.60,19.38,2917.63,0.2507,576.2518,23.0000,38.00,17.97,991.01,0.38,0.35
2024-02-12T13:00:38,89.89,47.70,32.92,1619.16,19.38,2918.74,0.2509,576.5195,23.0000,37.74,17.96,991.01,0.34,0.32
2024-02-12T13:00:43,71.92,38.16,32.76,1618.84,19.38,2918.23,0.2506,575.8445,23.0000,37.77,17.95,990.99,0.31,0.29
2024-02-12T13:00:48,81.79,43.40,32.65,1617.83,19.35,2916.44,0.2505,575.8136,23.0000,37.62,17.95,991.01,0.33,0.31
2024-02-12T13:00:53,80.91,42.93,32.57,1617.96,19.35,2916.78,0.2505,575.6830,23.0000,37.57,17.95,991.04,0.34,0.31
2024-02-12T13:00:58,89.90,47.70,32.54,1617.20,19.35,2915.51,0.2508,576.4024,23.0000,37.58,17.94,991.04,0.30,0.28
2024-02-12T13:01:03,72.81,38.63,32.51,1616.46,19.31,2914.11,0.2503,575.3062,23.0000,37.55,17.94,991.02,0.31,0.29
2024-02-12T13:01:08,80.91,42.93,32.45,1616.23,19.34,2913.66,0.2504,575.6291,23.0000,37.40,17.94,991.01,0.37,0.34
2024-02-12T13:01:13,46.74,24.80,32.35,1616.04,19.30,2913.45,0.2508,576.4501,23.0000,37.24,17.93,991.02,0.53,0.50
2024-02-12T13:01:18,89.90,47.70,32.27,1615.54,19.32,2912.50,0.2508,576.4701,23.0000,37.05,17.93,991.00,0.71,0.66
2024-02-12T13:01:23,80.92,42.93,32.04,1615.55,19.30,2912.68,0.2504,575.6640,23.0000,36.89,17.92,991.03,0.77,0.72
2024-02-12T13:01:28,80.92,42.93,31.93,1615.36,19.28,2912.45,0.2507,576.1768,23.0000,36.73,17.91,991.03,0.69,0.64
2024-02-12T13:01:33,63.82,33.86,31.82,1615.04,19.30,2911.91,0.2508,576.6240,23.0000,36.69,17.91,991.04,0.69,0.64
2024-02-12T13:01:38,63.83,33.86,31.79,1615.79,19.30,2913.35,0.2509,576.7119,23.0000,36.67,17.90,991.03,0.70,0.65
2024-02-12T13:01:43,63.83,33.86,31.69,1616.26,19.27,2914.34,0.2507,576.3569,23.0000,36.60,17.89,991.05,0.60,0.56
2024-02-12T13:01:48,80.93,42.93,31.67,1616.68,19.28,2915.18,0.2507,576.2797,23.0000,36.51,17.88,991.04,0.54,0.50
2024-02-12T13:01:53,46.75,24.80,31.58,1617.39,19.27,2916.47,0.2507,576.3763,23.0000,36.51,17.87,991.01,0.54,0.50
2024-02-12T13:01:58,55.75,29.57,31.65,1618.55,19.25,2918.79,0.2511,577.3123,23.0000,36.51,17.86,991.06,0.54,0.50
2024-02-12T13:02:03,89.93,47.70,31.60,1619.45,19.25,2920.37,0.2510,577.1416,23.0000,36.51,17.86,991.04,0.49,0.45
2024-02-12T13:02:08,72.83,38.63,31.59,1619.64,19.24,2920.92,0.2509,576.8238,23.0000,36.53,17.84,991.04,0.45,0.42
2024-02-12T13:02:13,72.84,38.63,31.62,1619.06,19.24,2919.96,0.2510,577.0781,23.0000,36.56,17.83,991.04,0.45,0.42
2024-02-12T13:02:18,72.84,38.63,31.61,1619.30,19.21,2920.54,0.2513,577.7786,23.0000,36.70,17.82,991.05,0.44,0.41
2024-02-12T13:02:23,98.93,52.47,31.81,1619.19,19.22,2920.28,0.2514,578.1773,23.0000,36.84,17.82,991.03,0.50,0.46
2024-02-12T13:02:28,98.94,52.47,31.88,1619.67,19.21,2921.25,0.2514,578.1379,23.0000,37.04,17.81,991.03,0.48,0.45
2024-02-12T13:02:33,81.84,43.40,32.11,1620.39,19.22,2922.68,0.2513,577.9253,23.0000,37.13,17.81,991.08,0.52,0.49
2024-02-12T13:02:38,80.95,42.93,32.21,1620.55,19.21,2923.01,0.2509,577.0392,23.0000,37.29,17.80,991.06,0.56,0.52
2024-02-12T13:02:43,81.84,43.40,32.32,1621.15,19.20,2924.09,0.2509,577.0007,23.0000,37.42,17.80,991.06,0.57,0.53
2024-02-12T13:02:48,81.84,43.40,32.43,1621.72,19.18,2925.11,0.2511,577.5268,23.0000,37.63,17.80,991.06,0.74,0.69
2024-02-12T13:02:53,89.95,47.70,32.68,1621.98,19.17,2925.60,0.2510,577.1300,23.0000,37.87,17.79,991.03,0.83,0.77
2024-02-12T13:02:58,55.76,29.57,32.85,1622.81,19.18,2927.23,0.2512,577.6590,23.0000,38.05,17.79,991.07,0.74,0.69
2024-02-12T13:03:03,90.84,48.17,32.97,1623.09,19.17,2927.73,0.2512,577.7935,23.0000,38.02,17.78,991.04,0.62,0.58
2024-02-12T13:03:08,98.94,52.47,33.07,1623.29,19.17,2927.92,0.2510,577.2033,23.0000,38.20,17.79,991.01,0.57,0.53
2024-02-12T13:03:13,89.95,47.70,33.14,1623.14,19.15,2927.91,0.2514,578.1833,23.0000,38.24,17.78,991.07,0.51,0.47
2024-02-12T13:03:18,107.94,57.24,33.21,1622.15,19.15,2926.07,0.2513,577.8488,23.0000,38.41,17.78,991.05,0.49,0.45
2024-02-12T13:03:23,116.94,62.01,33.34,1621.76,19.14,2925.51,0.2511,577.5551,23.0000,38.60,17.77,991.07,0.44,0.41
2024-02-12T13:03:28,81.85,43.40,33.56,1620.47,19.14,2923.15,0.2510,577.3011,23.0000,38.73,17.77,991.05,0.60,0.56
2024-02-12T13:03:33,55.77,29.57,33.66,1619.85,19.13,2922.05,0.2513,578.0048,23.0000,38.63,17.77,991.06,0.68,0.63
2024-02-12T13:03:38,72.85,38.63,33.52,1620.08,19.13,2922.61,0.2510,577.3665,23.0000,38.56,17.76,991.07,0.63,0.59
2024-02-12T13:03:43,72.86,38.63,33.48,1619.41,19.15,2921.44,0.2512,577.8122,23.0000,38.51,17.75,991.05,0.61,0.57
2024-02-12T13:03:48,81.86,43.40,33.39,1618.63,19.11,2920.18,0.2511,577.6650,23.0000,38.45,17.74,991.07,0.57,0.53
2024-02-12T13:03:53,81.86,43.40,33.38,1618.92,19.13,2920.68,0.2513,577.9365,23.0000,38.52,17.74,991.06,0.53,0.49
2024-02-12T13:03:58,81.86,43.40,33.41,1618.96,19.11,2920.76,0.2512,577.7214,23.0000,38.58,17.73,991.03,0.60,0.56
2024-02-12T13:04:03,80.98,42.93,33.44,1618.58,19.11,2920.27,0.2512,577.9344,23.0000,38.58,17.72,991.06,0.67,0.62
2024-02-12T13:04:08,55.78,29.57,33.40,1618.61,19.10,2920.43,0.2511,577.5076,23.0000,38.51,17.71,991.07,0.75,0.70
2024-02-12T13:04:13,72.87,38.63,33.41,1618.40,19.10,2920.16,0.2513,578.0255,23.0000,38.34,17.70,991.07,0.75,0.70
2024-02-12T13:04:18,81.87,43.40,33.20,1618.81,19.07,2920.88,0.2513,577.9851,23.0000,38.22,17.70,991.06,0.70,0.65
2024-02-12T13:04:23,72.87,38.63,33.12,1619.10,19.09,2921.47,0.2513,578.0145,23.0000,38.15,17.69,991.05,0.62,0.58
2024-02-12T13:04:28,81.87,43.40,33.07,1618.82,19.10,2921.18,0.2509,577.1196,23.0000,38.07,17.67,991.05,0.51,0.48
2024-02-12T13:04:33,80.99,42.93,32.98,1618.74,19.06,2921.07,0.2508,577.1041,23.0000,38.05,17.67,991.07,0.85,0.79
2024-02-12T13:04:38,80.99,42.93,32.87,1618.54,19.06,2920.78,0.2509,577.2882,23.0000,37.93,17.66,991.06,0.75,0.70
2024-02-12T13:04:43,80.99,42.93,32.86,1618.25,19.06,2920.30,0.2510,577.4524,23.0000,37.82,17.66,991.07,0.65,0.60
2024-02-12T13:04:48,72.88,38.63,32.76,1617.84,19.06,2919.76,0.2508,577.1786,23.0000,37.74,17.64,991.07,0.62,0.58
2024-02-12T13:04:53,64.79,34.34,32.67,1616.70,19.06,2917.74,0.2509,577.4115,23.0000,37.77,17.64,991.08,0.56,0.52
2024-02-12T13:04:58,63.88,33.86,32.62,1615.89,19.03,2916.18,0.2508,577.1274,23.0000,37.68,17.65,991.08,0.51,0.47
2024-02-12T13:05:03,90.00,47.70,32.56,1615.50,19.04,2915.56,0.2505,576.4773,23.0000,37.53,17.63,991.04,0.50,0.46
2024-02-12T13:05:08,46.79,24.80,32.45,1615.44,19.03,2915.54,0.2507,576.7847,23.0000,37.31,17.63,991.07,0.44,0.41
2024-02-12T13:05:13,72.89,38.63,32.21,1614.73,19.03,2914.29,0.2508,577.1798,23.0000,37.16,17.62,991.05,0.40,0.37
2024-02-12T13:05:18,54.91,29.10,32.09,1614.56,19.01,2914.07,0.2508,577.1495,23.0000,36.98,17.61,991.04,0.42,0.39
2024-02-12T13:05:23,81.00,42.93,31.97,1613.69,19.00,2912.51,0.2507,576.7728,23.0000,36.88,17.61,991.05,0.51,0.48
2024-02-12T13:05:28,90.01,47.70,31.85,1614.02,19.01,2913.35,0.2505,576.4982,23.0000,36.79,17.60,991.10,0.58,0.54
2024-02-12T13:05:33,90.01,47.70,31.81,1613.15,19.00,2911.74,0.2510,577.5803,23.0000,36.69,17.59,991.05,0.55,0.51
2024-02-12T13:05:38,81.01,42.93,31.64,1613.18,19.00,2911.80,0.2510,577.5199,23.0000,36.53,17.59,991.06,0.51,0.47
2024-02-12T13:05:43,81.02,42.93,31.60,1612.56,18.99,2910.93,0.2508,577.3098,23.0000,36.45,17.57,991.07,0.48,0.44
2024-02-12T13:05:48,54.92,29.10,31.42,1612.87,18.96,2911.55,0.2510,577.6376,23.0000,36.28,17.57,991.09,0.44,0.41
2024-02-12T13:05:53,72.90,38.63,31.33,1613.17,18.96,2912.12,0.2508,577.2425,23.0000,36.25,17.56,991.06,0.42,0.39
2024-02-12T13:05:58,81.02,42.93,31.29,1613.69,18.96,2913.15,0.2510,577.7110,23.0000,36.37,17.56,991.09,0.38,0.36
2024-02-12T13:06:03,63.91,33.86,31.38,1613.56,18.94,2912.99,0.2509,577.5062,23.0000,36.30,17.54,991.06,0.37,0.35
2024-02-12T13:06:08,63.91,33.86,31.33,1613.38,18.93,2912.72,0.2509,577.5611,23.0000,36.19,17.55,991.11,0.36,0.34
2024-02-12T13:06:13,81.03,42.93,31.29,1613.80,18.94,2913.59,0.2511,577.9647,23.0000,36.22,17.54,991.11,0.43,0.40
2024-02-12T13:06:18,72.91,38.63,31.37,1613.65,18.94,2913.34,0.2514,578.7801,23.0000,36.33,17.53,991.08,0.45,0.42
2024-02-12T13:06:23,54.93,29.10,31.41,1615.21,18.91,2916.31,0.2513,578.5887,23.0000,36.36,17.51,991.07,0.46,0.43
2024-02-12T13:06:28,63.91,33.86,31.41,1616.05,18.91,2917.80,0.2513,578.4295,23.0000,36.40,17.51,991.06,0.49,0.46
2024-02-12T13:06:33,99.04,52.47,31.48,1615.19,18.90,2916.30,0.2512,578.2950,23.0000,36.45,17.52,991.11,0.44,0.41
2024-02-12T13:06:38,90.05,47.70,31.54,1615.01,18.89,2916.19,0.2511,578.0915,23.0000,36.58,17.50,991.12,0.39,0.36
2024-02-12T13:06:43,108.05,57.24,31.66,1614.84,18.89,2915.84,0.2513,578.4474,23.0000,36.88,17.50,991.10,0.41,0.38
2024-02-12T13:06:48,99.05,52.47,31.90,1615.29,18.89,2916.81,0.2514,578.7675,23.0000,37.30,17.49,991.12,0.55,0.51
2024-02-12T13:06:53,108.06,57.24,32.22,1614.87,18.87,2916.03,0.2514,578.6684,23.0000,37.47,17.48,991.08,0.64,0.59
2024-02-12T13:06:58,55.82,29.57,32.52,1614.86,18.87,2916.13,0.2516,579.3386,23.0000,37.57,17.47,991.09,0.56,0.52
2024-02-12T13:07:03,108.07,57.24,32.57,1615.49,18.86,2917.50,0.2516,579.2774,23.0000,37.77,17.45,991.09,0.54,0.50
2024-02-12T13:07:08,81.94,43.40,32.72,1615.52,18.86,2917.54,0.2518,579.7399,23.0000,38.07,17.45,991.09,0.54,0.51
2024-02-12T13:07:13,99.95,52.94,32.93,1615.98,18.87,2918.43,0.2516,579.4222,23.0000,38.43,17.45,991.11,0.48,0.45
2024-02-12T13:07:18,81.94,43.40,33.33,1615.22,18.84,2917.12,0.2515,579.1654,23.0000,38.70,17.44,991.10,0.42,0.39
2024-02-12T13:07:23,90.06,47.70,33.50,1614.20,18.82,2915.22,0.2512,578.3433,23.0000,38.69,17.44,991.07,0.44,0.41
2024-02-12T13:07:28,81.95,43.40,33.55,1615.14,18.86,2917.04,0.2515,579.1652,23.0000,38.66,17.43,991.09,0.42,0.39
2024-02-12T13:07:33,90.95,48.17,33.47,1614.92,18.83,2916.65,0.2514,578.9070,23.0000,38.72,17.43,991.09,0.40,0.37
2024-02-12T13:07:38,116.18,61.53,33.56,1614.28,18.84,2915.58,0.2514,579.0087,23.0000,38.93,17.43,991.12,0.39,0.37
2024-02-12T13:07:43,90.07,47.70,33.69,1613.51,18.83,2914.19,0.2515,579.1215,23.0000,38.98,17.43,991.12,0.40,0.37
2024-02-12T13:07:48,81.95,43.40,33.72,1613.38,18.82,2914.01,0.2512,578.5292,23.0000,39.00,17.42,991.10,0.37,0.35
2024-02-12T13:07:53,72.94,38.63,33.77,1613.89,18.80,2914.92,0.2514,578.8584,23.0000,39.08,17.41,991.06,0.36,0.33
2024-02-12T13:07:58,81.06,42.93,33.77,1613.18,18.80,2913.72,0.2511,578.3416,23.0000,39.04,17.41,991.09,0.29,0.27
2024-02-12T13:08:03,99.08,52.47,33.82,1613.13,18.80,2913.76,0.2511,578.2347,23.0000,38.99,17.40,991.10,0.24,0.23
2024-02-12T13:08:08,108.09,57.24,33.73,1613.16,18.79,2913.70,0.2513,578.6506,23.0000,38.92,17.40,991.07,0.28,0.26
2024-02-12T13:08:13,90.08,47.70,33.65,1613.16,18.80,2913.94,0.2514,578.9797,23.0000,38.89,17.39,991.11,0.33,0.31
2024-02-12T13:08:18,63.94,33.86,33.69,1612.94,18.80,2913.63,0.2513,578.7361,23.0000,38.83,17.38,991.11,0.37,0.35
2024-02-12T13:08:23,99.09,52.47,33.60,1612.95,18.77,2913.63,0.2510,578.0179,23.0000,38.81,17.38,991.10,0.52,0.49
2024-02-12T13:08:28,73.86,39.11,33.56,1612.34,18.77,2912.56,0.2511,578.3794,23.0000,38.80,17.38,991.11,0.75,0.70
2024-02-12T13:08:33,90.08,47.70,33.53,1611.50,18.74,2911.05,0.2514,579.0486,23.0000,38.73,17.37,991.08,0.82,0.77
2024-02-12T13:08:38,81.08,42.93,33.52,1612.37,18.76,2912.74,0.2510,578.0905,23.0000,38.70,17.36,991.08,0.72,0.67
2024-02-12T13:08:43,99.09,52.47,33.48,1611.16,18.74,2910.55,0.2510,578.0183,23.0000,38.48,17.36,991.09,0.68,0.64
2024-02-12T13:08:48,90.09,47.70,33.28,1611.20,18.74,2910.65,0.2510,578.0392,23.0000,38.43,17.36,991.09,0.60,0.56
2024-02-12T13:08:53,99.10,52.47,33.24,1610.86,18.74,2910.17,0.2508,577.6783,23.0000,38.40,17.35,991.10,0.50,0.47
2024-02-12T13:08:58,81.08,42.93,33.19,1610.84,18.72,2910.21,0.2506,577.1224,23.0000,38.29,17.35,991.13,0.38,0.36
2024-02-12T13:09:03,73.87,39.11,33.08,1610.95,18.72,2910.36,0.2509,577.8685,23.0000,38.07,17.35,991.11,0.35,0.33
2024-02-12T13:09:08,63.96,33.86,32.93,1610.66,18.70,2910.00,0.2507,577.5273,23.0000,37.87,17.34,991.14,0.36,0.33
2024-02-12T13:09:13,46.84,24.80,32.78,1610.76,18.72,2910.10,0.2509,578.0344,23.0000,37.68,17.34,991.11,0.31,0.29
2024-02-12T13:09:18,63.96,33.86,32.64,1611.06,18.70,2910.75,0.2510,578.1723,23.0000,37.59,17.33,991.11,0.26,0.24
2024-02-12T13:09:23,37.83,20.03,32.51,1611.14,18.70,2910.87,0.2507,577.4574,23.0000,37.41,17.33,991.10,0.36,0.33
2024-02-12T13:09:28,63.96,33.86,32.36,1610.87,18.67,2910.54,0.2509,577.8623,23.0000,37.28,17.32,991.12,0.36,0.33
2024-02-12T13:09:33,81.09,42.93,32.21,1611.11,18.67,2910.97,0.2507,577.5791,23.0000,37.20,17.32,991.12,0.40,0.37
2024-02-12T13:09:38,81.09,42.93,32.06,1611.95,18.67,2912.59,0.2509,577.9335,23.0000,37.10,17.31,991.12,0.40,0.37
2024-02-12T13:09:43,54.97,29.10,32.06,1612.18,18.66,2913.16,0.2511,578.3625,23.0000,36.91,17.30,991.14,0.45,0.43
2024-02-12T13:09:48,72.09,38.16,31.89,1612.41,18.66,2913.48,0.2506,577.4117,23.0000,36.66,17.30,991.11,0.52,0.49
2024-02-12T13:09:53,81.10,42.93,31.73,1612.08,18.66,2913.02,0.2508,577.6920,23.0000,36.55,17.29,991.12,0.48,0.45
2024-02-12T13:09:58,54.98,29.10,31.54,1611.78,18.66,2912.59,0.2511,578.5754,23.0000,36.43,17.28,991.12,0.45,0.42
2024-02-12T13:10:03,55.86,29.57,31.45,1612.02,18.65,2913.10,0.2511,578.4668,23.0000,36.32,17.28,991.15,0.46,0.43
2024-02-12T13:10:08,63.97,33.86,31.42,1612.31,18.66,2913.65,0.2513,578.9960,23.0000,36.24,17.27,991.13,0.43,0.41
2024-02-12T13:10:13,63.97,33.86,31.27,1612.32,18.65,2913.76,0.2510,578.3404,23.0000,36.13,17.26,991.12,0.92,0.86
2024-02-12T13:10:18,81.11,42.93,31.17,1612.25,18.63,2913.77,0.2508,577.8545,23.0000,36.03,17.25,991.13,1.04,0.98
2024-02-12T13:10:23,72.10,38.16,31.07,1612.27,18.63,2913.74,0.2508,577.9347,23.0000,35.97,17.25,991.12,0.96,0.91
2024-02-12T13:10:28,46.86,24.80,31.04,1612.68,18.62,2914.53,0.2512,578.7677,23.0000,35.83,17.25,991.13,0.81,0.76
2024-02-12T13:10:33,54.98,29.10,30.94,1612.68,18.65,2914.59,0.2514,579.2589,23.0000,35.78,17.24,991.11,0.65,0.61
2024-02-12T13:10:38,81.12,42.93,30.91,1613.21,18.62,2915.61,0.2514,579.2552,23.0000,35.74,17.23,991.10,0.57,0.54
2024-02-12T13:10:43,81.12,42.93,30.93,1612.98,18.62,2915.30,0.2516,579.6950,23.0000,35.82,17.22,991.10,0.61,0.57
2024-02-12T13:10:48,82.01,43.40,30.90,1613.24,18.59,2915.89,0.2511,578.6545,23.0000,35.77,17.21,991.11,0.56,0.53
2024-02-12T13:10:53,82.01,43.40,30.90,1613.69,18.58,2916.77,0.2514,579.3469,23.0000,35.90,17.20,991.10,0.52,0.49
2024-02-12T13:10:58,81.13,42.93,31.07,1613.81,18.58,2917.09,0.2514,579.3017,23.0000,36.22,17.20,991.14,0.51,0.48
2024-02-12T13:11:03,63.99,33.86,31.28,1613.61,18.58,2916.87,0.2513,579.2338,23.0000,36.31,17.19,991.15,0.54,0.51
2024-02-12T13:11:08,82.01,43.40,31.43,1613.15,18.58,2915.92,0.2513,579.2317,23.0000,36.41,17.19,991.11,0.55,0.51
2024-02-12T13:11:13,63.99,33.86,31.56,1612.77,18.55,2915.32,0.2513,579.1883,23.0000,36.57,17.18,991.10,0.56,0.53
2024-02-12T13:11:18,91.03,48.17,31.70,1612.24,18.55,2914.46,0.2517,580.0272,23.0000,36.94,17.18,991.13,0.52,0.48
2024-02-12T13:11:23,99.17,52.47,31.96,1612.71,18.55,2915.52,0.2515,579.6993,22.0000,37.36,17.17,991.17,0.47,0.44
2024-02-12T13:11:28,91.04,48.17,32.41,1613.13,18.51,2916.21,0.2514,579.5391,22.0000,37.65,17.16,991.12,0.44,0.41
2024-02-12T13:11:33,99.17,52.47,32.65,1614.49,18.52,2918.76,0.2511,578.8112,23.0000,37.83,17.15,991.12,0.47,0.44
2024-02-12T13:11:38,108.19,57.24,32.80,1613.33,18.51,2916.80,0.2513,579.2734,23.0000,37.90,17.14,991.13,0.45,0.42
2024-02-12T13:11:43,82.94,43.88,32.97,1613.83,18.49,2917.82,0.2516,579.9332,22.0000,38.15,17.14,991.17,0.39,0.37
2024-02-12T13:11:48,82.03,43.40,33.19,1614.58,18.48,2919.20,0.2517,580.2667,22.0000,38.50,17.13,991.14,0.36,0.34
2024-02-12T13:11:53,82.04,43.40,33.36,1615.51,18.49,2920.94,0.2518,580.4778,22.0000,38.69,17.12,991.12,0.32,0.30
2024-02-12T13:11:58,91.06,48.17,33.52,1615.61,18.48,2921.38,0.2516,579.9339,23.0000,38.76,17.10,991.14,0.31,0.29
2024-02-12T13:12:03,64.92,34.34,33.56,1616.12,18.46,2922.29,0.2514,579.5821,22.0000,38.75,17.09,991.10,0.41,0.38
2024-02-12T13:12:08,90.17,47.70,33.61,1615.59,18.48,2921.38,0.2515,579.7012,23.0000,38.79,17.08,991.09,0.52,0.49
2024-02-12T13:12:13,108.21,57.24,33.64,1615.47,18.46,2921.30,0.2516,580.1154,22.0000,38.82,17.08,991.13,0.59,0.56
2024-02-12T13:12:18,108.22,57.24,33.74,1616.01,18.44,2922.45,0.2513,579.3768,23.0000,39.04,17.07,991.16,0.55,0.51
2024-02-12T13:12:23,73.03,38.63,33.89,1616.32,18.42,2922.89,0.2515,579.8168,23.0000,39.21,17.07,991.12,0.47,0.44
2024-02-12T13:12:28,91.07,48.17,33.94,1617.48,18.45,2924.98,0.2514,579.6670,23.0000,39.03,17.07,991.12,0.47,0.44
